payment_id,loan_id,customer_id,due_date,payment_date,amount_due,amount_paid,days_late,payment_status
PAY0009102,LOAN0000085,CUST0000020,2025-03-10,2025-03-09,1832.83,1832.83,0.0,On-time
PAY0009103,LOAN0000143,CUST0000791,2026-08-22,,159.55,159.55,0.0,On-time
PAY0009104,LOAN0000521,CUST0000273,2026-01-01,2025-12-31,1356.42,1356.42,0.0,On-time
PAY0009105,LOAN0000462,CUST0000397,2025-03-30,2025-05-13,660.43,660.43,44.0,Late
PAY0009106,LOAN0000187,CUST0000518,2025-09-06,2025-09-17,201.21,201.21,11.0,Late
PAY0009107,LOAN0000142,CUST0000897,2025-01-19,2025-01-18,459.08,459.08,0.0,on time
PAY0009108,LOAN0000313,CUST0000400,2026-02-17,2026-02-17,296.44,296.44,0.0,On-time
PAY0009109,LOAN0000578,CUST0000916,2023-06-01,2023-05-30,335.27,335.27,0.0,On-time
PAY0009110,LOAN0000146,CUST0000606,2026-01-24,2026-01-23,1506.71,1506.71,0.0,On-time
PAY0009111,LOAN0000545,CUST0000318,2026-07-26,,34.17,0.0,,Missed
PAY0009112,LOAN0000249,CUST0000632,2026-04-11,2026-04-10,1134.85,-945.46,0.0,Partial
PAY0009113,LOAN0000259,CUST0000175,2026-01-22,2026-01-22,393.56,-393.56,0.0,On-time
PAY0009114,LOAN0000182,CUST0000834,2025-04-16,,39.57,0.0,,Missed
PAY0009115,LOAN0000276,CUST0000832,2026-08-20,2026-08-18,624.72,624.72,0.0,On-time
PAY0009116,LOAN0000207,CUST0000383,2025-08-16,2025-08-15,935.64,935.64,0.0,On-time
PAY0009117,LOAN0000216,CUST0000899,2025-12-20,,545.77,0.0,,Missed
PAY0009118,LOAN0000385,CUST0000435,2024-11-27,2024-11-26,394.76,394.76,0.0,On Time
PAY0009119,LOAN0000051,CUST0000838,2023-08-23,2023-08-21,1474.03,1474.03,0.0,On-time
PAY0009120,LOAN0000505,CUST0000062,2024-08-18,2024-08-16,50.36,50.36,0.0,On-time
PAY0009121,LOAN0000394,CUST0000050,2022-12-21,2022-12-20,566.23,566.23,0.0,On-time
PAY0009122,LOAN0000337,CUST0000035,2024-12-26,2024-12-25,210.97,210.97,0.0,On-time
PAY0009123,LOAN0000387,CUST0000070,2026-06-17,2026-06-15,284.03,284.03,0.0,On-time
PAY0009124,LOAN0000331,CUST0000879,2025-06-04,2025-06-04,70.21,70.21,0.0,On-time
PAY0009125,LOAN0000304,CUST0000594,2026-08-22,2026-09-09,284.1,284.1,18.0,Late
PAY0009126,LOAN0000425,CUST0000755,2024-08-30,2024-08-30,351.83,351.83,0.0,On-time
PAY0009127,LOAN0000311,CUST0000689,2024-09-23,2024-10-11,184.19,184.19,18.0,Late
PAY0009128,LOAN0000327,CUST0000225,2025-09-26,2025-09-24,214.19,214.19,0.0,On-time
PAY0009129,LOAN0000584,CUST0000129,2025-09-05,2025-09-03,135.36,135.36,0.0,On-time
PAY0009130,LOAN0000590,CUST0000731,2026-05-05,2026-05-05,425.85,425.85,0.0,On-time
PAY0009131,LOAN0000422,CUST0000388,2024-03-14,2024-03-12,394.51,394.51,0.0,On-time
PAY0009132,LOAN0000387,CUST0000070,2026-04-17,2026-04-16,284.03,284.03,0.0,On-time
PAY0009133,LOAN0000442,CUST0000745,2025-12-04,2025-12-17,250.74,250.74,13.0,Late
PAY0009134,LOAN0000042,CUST0000954,2023-11-21,2023-11-19,518.03,518.03,0.0,On-time
PAY0009135,LOAN0000052,CUST0000697,2021-12-23,2021-12-21,1339.51,1339.51,0.0,On-time
PAY0009136,LOAN0000271,CUST0000310,2024-12-01,2024-12-01,1002.33,1002.33,0.0,On-time
PAY0009137,LOAN0000055,CUST0000726,2025-12-27,,399.72,0.0,,Missed
PAY0009138,LOAN0000160,CUST0000148,2026-02-14,2026-02-12,76.44,76.44,0.0,On-time
PAY0009139,LOAN0000439,CUST0000280,2026-07-22,,216.4,0.0,,Missed
PAY0009140,LOAN0000028,CUST0000016,2024-01-22,2024-01-20,196.9,196.9,0.0,On-time
PAY0009141,LOAN0000283,CUST0000045,2024-05-14,,57.8,0.0,,Missed
PAY0009142,LOAN0000143,CUST0000791,2023-10-22,2023-10-20,159.55,159.55,0.0,On-time
PAY0009143,LOAN0000386,CUST0000481,2023-02-11,2023-02-09,155.17,155.17,0.0,On-time
PAY0009144,LOAN0000058,CUST0000978,2024-07-19,2024-07-19,909.7,909.7,0.0,On-time
PAY0009145,LOAN0000584,CUST0000129,2023-09-05,2023-09-04,135.36,135.36,0.0,On-time
PAY0009146,LOAN0000131,CUST0000115,2023-12-04,2023-12-02,62.49,34.77,0.0,Partial
PAY0009147,LOAN0000080,CUST0000004,2025-06-18,2025-07-27,855.13,855.13,39.0,Late
PAY0009148,LOAN0000513,CUST0000621,2024-09-30,2024-09-28,667.76,667.76,0.0,On-time
PAY0009149,LOAN0000494,CUST0000188,2024-04-25,2024-04-25,1276.54,1276.54,0.0,On-time
PAY0009150,LOAN0000090,CUST0000721,2024-04-20,2024-04-19,213.64,213.64,0.0,On-time
PAY0009151,LOAN0000056,CUST0000793,2025-09-21,2025-09-21,145.21,145.21,0.0,On-time
PAY0009152,LOAN0000580,CUST0000130,2024-12-14,2024-12-26,5371.95,5371.95,12.0,Late
PAY0009153,LOAN0000302,CUST0000408,2026-06-06,2026-06-06,254.69,254.69,0.0,OK
PAY0009154,LOAN0000137,CUST0000463,2025-11-18,2025-11-17,1149.63,1149.63,0.0,On-time
PAY0009155,LOAN0000233,CUST0000781,2023-12-23,2023-12-22,2150.27,2150.27,0.0,On-time
PAY0009156,LOAN0000299,CUST0000136,2023-05-07,2023-05-07,486.64,486.64,0.0,On-time
PAY0009157,LOAN0000102,CUST0000551,2021-12-20,2021-12-19,635.91,635.91,0.0,On-time
PAY0009158,LOAN0000188,CUST0000979,2025-01-09,,349.2,0.0,,Missed
PAY0009159,LOAN0000045,CUST0000566,2026-03-15,2026-03-13,909.16,909.16,0.0,On-time
PAY0009160,LOAN0000008,CUST0000974,2026-06-09,2026-06-09,77.65,77.65,0.0,On-time
PAY0009161,LOAN0000168,CUST0000850,2023-08-31,,487.76,0.0,,Missed
PAY0009162,LOAN0000110,CUST0000466,2026-05-24,2026-05-24,434.4,434.4,0.0,On-time
PAY0009163,LOAN0000387,CUST0000070,2025-12-16,2025-12-15,284.03,284.03,0.0,On-time
PAY0009164,LOAN0000547,CUST0000422,2023-07-20,2023-07-18,244.53,244.53,0.0,On-time
PAY0009165,LOAN0000236,CUST0000945,2023-05-23,,123.89,0.0,,Missed
PAY0009166,LOAN0000178,CUST0000675,2024-11-13,2024-11-14,963.41,963.41,1.0,Late
PAY0009167,LOAN0000226,CUST0000893,2026-08-01,2026-07-31,101.32,101.32,0.0,On-time
PAY0009168,LOAN0000485,CUST0000678,2024-01-31,2024-01-30,174.48,174.48,0.0,On-time
PAY0009169,LOAN0000557,CUST0000030,2024-09-30,2024-09-28,2011.13,2011.13,0.0,On-time
PAY0009170,LOAN0000202,CUST0000060,2026-01-21,2026-01-19,65.87,65.87,0.0,On-time
PAY0009171,LOAN0000409,CUST0000196,2023-03-05,2023-03-05,4513.98,4513.98,0.0,On-time
PAY0009172,LOAN0000271,CUST0000310,2023-01-31,2023-01-31,1002.33,1002.33,0.0,On-time
PAY0009173,LOAN0000384,CUST0000497,2026-03-30,2026-04-22,97.43,97.43,23.0,Late
PAY0009174,LOAN0000271,CUST0000310,2023-07-03,2023-07-03,1002.33,1002.33,0.0,On-time
PAY0009175,LOAN0000146,CUST0000606,2024-09-24,2024-09-23,1506.71,1506.71,0.0,On-time
PAY0009176,LOAN0000115,CUST0000780,2026-04-13,2026-04-13,146.22,146.22,0.0,On-time
PAY0009177,LOAN0000057,CUST0000816,2024-12-24,2024-12-23,441.62,441.62,0.0,On-time
PAY0009178,LOAN0000386,CUST0000481,2023-03-14,2023-03-12,155.17,101.93,0.0,Partial
PAY0009179,LOAN0000584,CUST0000129,2024-08-05,2024-09-02,135.36,135.36,28.0,Late
PAY0009180,LOAN0000140,CUST0000221,2024-11-24,,83.09,83.09,0.0,On-time
PAY0009181,LOAN0000394,CUST0000050,2024-12-20,2024-12-19,566.23,566.23,0.0,On-time
PAY0009182,LOAN0000389,CUST0000725,2025-08-07,2025-08-05,389.39,237.92,0.0,Partial
PAY0009183,LOAN0000333,CUST0000449,2023-05-10,2023-05-08,427.8,427.8,0.0,On-time
PAY0009184,LOAN0000366,CUST0000111,2023-08-11,,668.2,0.0,,Missed
PAY0009185,LOAN0000139,CUST0000859,2024-03-11,2024-03-11,627.26,627.26,0.0,On-time
PAY0009186,LOAN0000386,CUST0000481,2024-01-12,2024-01-10,155.17,155.17,0.0,On-time
PAY0009187,LOAN0000390,CUST0000310,2024-04-23,2024-05-14,377.65,377.65,21.0,Late
PAY0009188,LOAN0000044,CUST0000363,2024-08-03,2024-08-02,1557.81,1557.81,0.0,On-time
PAY0009189,LOAN0000423,CUST0000564,2025-07-22,2025-07-21,43.59,43.59,0.0,On-time
PAY0009190,LOAN0000353,CUST0000832,2023-07-31,2023-07-31,1665.78,1665.78,0.0,On-time
PAY0009191,LOAN0000081,CUST0000682,2022-08-19,2022-08-19,377.89,377.89,0.0,On-time
PAY0009192,LOAN0000253,CUST0000066,2024-09-22,2024-09-21,384.38,384.38,0.0,On-time
PAY0009193,LOAN0000090,CUST0000721,2023-07-21,2023-07-20,213.64,213.64,0.0,On-time
PAY0009194,LOAN9957064,CUST0000340,2024-01-30,2024-01-30,528.94,528.94,0.0,On-time
PAY0009195,LOAN0000333,CUST0000449,2026-05-10,2026-05-10,427.8,427.8,0.0,On-time
PAY0009196,LOAN0000494,CUST0000188,2025-10-25,2025-10-25,1276.54,1276.54,0.0,On-time
PAY0009197,LOAN0000346,CUST0000988,2023-11-05,2023-11-05,186.55,186.55,0.0,On-time
PAY0009198,LOAN0000118,CUST0000545,2025-04-07,2025-04-06,208.58,208.58,0.0,On-time
PAY0009199,LOAN0000320,CUST0000394,2026-05-23,2026-05-22,637.39,637.39,0.0,On-time
PAY0009200,LOAN0000096,CUST0000078,2022-12-28,2022-12-28,811.36,811.36,0.0,On-time
PAY0009201,LOAN0000085,CUST0000020,2023-12-09,2023-12-07,1832.83,1832.83,0.0,On-time
PAY0009202,LOAN0000190,CUST0000337,2024-10-26,2024-10-26,293.17,293.17,0.0,On-time
PAY0009203,LOAN0000230,CUST0000869,2024-05-24,2024-05-23,271.38,271.38,0.0,On-time
PAY0009204,LOAN0000381,CUST0000477,2025-11-08,2025-11-08,1402.35,1402.35,0.0,On-time
PAY0009205,LOAN0000421,CUST0000034,2025-11-13,2025-11-12,2573.12,2573.12,0.0,On-time
PAY0009206,LOAN0000423,CUST0000564,2026-06-22,2026-06-22,43.59,43.59,0.0,On-time
PAY0009207,LOAN0000470,CUST0000725,2025-01-02,2025-01-02,241.98,241.98,0.0,On-time
PAY0009208,LOAN0000526,CUST0000184,2025-07-27,2025-07-27,341.99,219.41,0.0,Partial
PAY0009209,LOAN0000129,CUST0000236,2023-08-09,2023-08-09,453.79,453.79,0.0,On-time
PAY0009210,LOAN0000565,CUST0000504,2022-11-24,2022-11-22,554.46,554.46,0.0,On-time
PAY0009211,LOAN0000478,CUST0000586,2026-08-16,2026-09-04,382.05,382.05,19.0,Late
PAY0009212,LOAN0000429,CUST0000782,2024-11-24,2024-11-23,1011.92,1011.92,0.0,On-time
PAY0009213,LOAN0000425,CUST0000755,2024-11-29,2024-11-29,351.83,351.83,0.0,On-time
PAY0009214,LOAN0000082,CUST0000198,2026-06-01,2026-05-31,865.41,865.41,0.0,On-time
PAY0009215,LOAN0000255,CUST0000491,2024-10-07,2024-10-06,379.26,379.26,0.0,On-time
PAY0009216,LOAN0000031,CUST0000787,2022-07-19,2022-08-26,1194.04,1194.04,38.0,Late
PAY0009217,LOAN0000583,CUST0000516,2022-03-28,,843.06,0.0,,Missed
PAY0009218,LOAN0000399,CUST0000797,2024-02-21,2024-02-20,375.73,375.73,0.0,On-time
PAY0009219,LOAN0000052,CUST0000697,2022-06-24,2022-06-22,1339.51,1339.51,0.0,On-time
PAY0009220,LOAN0000367,CUST0000236,2025-11-18,2025-11-17,898.01,898.01,0.0,On-time
PAY0009221,LOAN0000058,CUST0000978,2023-11-18,,909.7,0.0,,Missed
PAY0009222,LOAN0000147,CUST0000364,2023-01-26,2023-01-24,150.55,150.55,0.0,On-time
PAY0009223,LOAN0000054,CUST0000039,2026-02-26,2026-02-24,1066.58,1066.58,0.0,On-time
PAY0009224,LOAN0000016,CUST0000359,2025-04-14,2025-04-12,424.63,424.63,0.0,On-time
PAY0009225,LOAN0000522,CUST0000507,2024-06-03,2024-06-01,1893.28,1893.28,0.0,On-time
PAY0009226,LOAN0000371,CUST0000522,2026-04-06,2026-04-06,1425.12,1425.12,0.0,On-time
PAY0009227,LOAN0000500,CUST0000918,2024-12-14,2024-12-12,199.95,199.95,0.0,On-time
PAY0009228,LOAN0000588,CUST0000382,2025-11-28,2025-11-28,148.33,148.33,0.0,On-time
PAY0009229,LOAN0000590,CUST0000731,2026-02-03,2026-02-01,425.85,425.85,0.0,On-time
PAY0009230,LOAN0000201,CUST0000283,2024-08-29,2024-08-29,640.87,640.87,0.0,On-time
PAY0009231,LOAN0000573,CUST0000880,2025-12-20,2025-12-19,884.49,884.49,0.0,On-time
PAY0009232,LOAN0000499,CUST0000110,2025-07-02,2025-06-30,435.21,435.21,0.0,On-time
PAY0009233,LOAN0000077,CUST0000473,2026-02-20,2026-02-18,171.08,171.08,0.0,On-time
PAY0009234,LOAN0000553,CUST0000515,2026-05-27,2026-05-25,108.09,108.09,0.0,On-time
PAY0009235,LOAN0000390,CUST0000310,2026-06-23,2026-06-22,377.65,377.65,0.0,On-time
PAY0009236,LOAN0000157,CUST0000083,2026-03-27,2026-03-25,346.56,346.56,0.0,On-time
PAY0009237,LOAN0000259,CUST0000175,2025-06-23,2025-06-21,393.56,-393.56,0.0,On-time
PAY0009238,LOAN0000104,CUST0000488,2025-03-26,,199.65,0.0,,Failed
PAY0009239,LOAN0000421,CUST0000034,2026-05-14,,2573.12,2573.12,0.0,On-time
PAY0009240,LOAN0000246,CUST0000874,2024-02-09,2024-02-09,966.85,966.85,0.0,On-time
PAY0009241,LOAN0000220,CUST0000997,2026-01-02,2026-01-02,519.56,519.56,0.0,OK
PAY0009242,LOAN0000555,CUST0000407,2024-12-29,2024-12-27,109.67,109.67,0.0,On-time
PAY0009243,LOAN0000384,CUST0000497,2025-11-29,2025-11-29,97.43,97.43,0.0,On-time
PAY0009244,LOAN0000168,CUST0000850,2023-01-30,2023-01-29,487.76,487.76,0.0,On-time
PAY0009245,LOAN0000538,CUST0000126,2025-11-08,2025-11-06,360.05,360.05,0.0,On-time
PAY0009246,LOAN0000505,CUST0000062,2023-07-19,2023-07-17,50.36,23.47,0.0,Partial
PAY0009247,LOAN0000531,CUST0000891,2024-03-03,,344.43,0.0,,Missed
PAY0009248,LOAN0000218,CUST0000200,2025-02-01,2025-02-01,864.08,864.08,0.0,On-time
PAY0009249,LOAN0000539,CUST0000693,2024-02-02,2024-01-31,180.07,180.07,0.0,On-time
PAY0009250,LOAN0000249,CUST0000632,2026-02-09,2026-02-08,1134.85,1134.85,0.0,On-time
PAY0009251,LOAN0000584,CUST0000129,2025-11-05,2025-11-04,135.36,135.36,0.0,On-time
PAY0009252,LOAN0000306,CUST0000956,2026-01-04,2026-01-04,605.15,605.15,0.0,On-time
PAY0009253,LOAN0000384,CUST0000497,2025-12-29,2025-12-29,97.43,97.43,0.0,On-time
PAY0009254,LOAN0000388,CUST0000135,2023-04-12,,1240.37,1240.37,0.0,On-time
PAY0009255,LOAN0000456,CUST0000220,2023-01-05,2023-01-04,204.09,204.09,0.0,On-time
PAY0009256,LOAN0000167,CUST0000260,2024-06-07,2024-06-06,974.84,974.84,0.0,On-time
PAY0009257,LOAN0000253,CUST0000066,2023-06-23,2023-06-21,384.38,384.38,0.0,On-time
PAY0009258,LOAN0000169,CUST0000889,2024-03-21,2024-03-21,1012.97,1012.97,0.0,On-time
PAY0009259,LOAN0000547,CUST0000422,2025-10-19,2025-10-19,244.53,244.53,0.0,On-time
PAY0009260,LOAN0000493,CUST0000307,2026-03-21,,516.28,0.0,,Missed
PAY0009261,LOAN0000192,CUST0000222,2022-09-12,2022-09-10,834.2,834.2,0.0,On-time
PAY0009262,LOAN0000089,CUST0000928,2025-01-17,2025-01-15,258.83,258.83,0.0,On-time
PAY0009263,LOAN0000257,CUST0000699,2026-02-24,2026-02-24,1022.97,1022.97,0.0,ON-TIME
PAY0009264,LOAN0000403,CUST0000115,2022-11-19,2022-11-19,43.28,43.28,0.0,On-time
PAY0009265,LOAN0000449,CUST0000617,2024-07-18,2024-07-18,464.05,464.05,0.0,On-time
PAY0009266,LOAN0000271,CUST0000310,2026-01-01,2025-12-30,1002.33,1002.33,0.0,On-time
PAY0009267,LOAN0000138,CUST0000052,2025-08-04,2025-08-04,332.64,332.64,0.0,On-time
PAY0009268,LOAN0000063,CUST0000024,2025-11-18,,101.19,0.0,,Missed
PAY0009269,LOAN0000437,CUST0000668,2025-12-17,,572.37,0.0,,Missed
PAY0009270,LOAN0000033,CUST0000373,2023-10-22,2023-10-21,2390.38,2390.38,0.0,On-time
PAY0009271,LOAN0000031,CUST0000787,2023-02-17,2023-03-06,1194.04,1194.04,17.0,Late
PAY0009272,LOAN0000387,CUST0000070,2024-02-16,2024-02-14,284.03,145.98,0.0,Partial
PAY0009273,LOAN0000306,CUST0000956,2025-12-04,2025-12-03,605.15,605.15,0.0,On-time
PAY0009274,LOAN0000216,CUST0000899,2025-02-18,,545.77,0.0,,Missed
PAY0009275,LOAN0000145,CUST0000538,2022-03-22,2022-03-22,1202.85,1202.85,0.0,On-time
PAY0009276,LOAN0000059,CUST0000961,2023-03-25,2023-03-25,1372.66,1372.66,0.0,On-time
PAY0009277,LOAN0000076,CUST0000869,2025-11-27,2025-12-26,241.76,241.76,29.0,Late
PAY0009278,LOAN0000422,CUST0000388,2022-07-14,2022-07-12,394.51,394.51,0.0,On-time
PAY0009279,LOAN0000392,CUST0000563,2024-09-25,,643.1,0.0,,Missed
PAY0009280,LOAN0000022,CUST0000637,2024-04-26,2024-04-26,78.37,78.37,0.0,On-time
PAY0009281,LOAN0000124,CUST0000801,2022-10-26,2022-10-26,715.13,715.13,0.0,On-time
PAY0009282,LOAN0000202,CUST0000060,2023-12-22,2023-12-22,65.87,65.87,0.0,On-time
PAY0009283,LOAN0000238,CUST0000420,2026-06-02,2026-06-02,346.74,346.74,0.0,On-time
PAY0009284,LOAN0000140,CUST0000221,2026-07-25,2026-07-24,83.09,83.09,0.0,On-time
PAY0009285,LOAN0000485,CUST0000678,2024-08-31,2024-10-07,174.48,174.48,37.0,Late
PAY0009286,LOAN0000397,CUST0000714,2024-05-19,2024-05-17,500.03,500.03,0.0,On-time
PAY0009287,LOAN0000508,CUST0000151,2026-07-24,,359.97,0.0,,Missed
PAY0009288,LOAN0000029,CUST0000434,2025-09-15,2025-10-03,698.52,698.52,18.0,Late
PAY0009289,LOAN0000305,CUST0000286,2024-06-23,2024-06-21,34.75,34.75,0.0,On-time
PAY0009290,LOAN0000331,CUST0000879,2024-05-05,2024-05-29,70.21,70.21,24.0,Late
PAY0009291,LOAN0000073,CUST0000266,2025-07-07,2025-07-06,101.83,56.03,0.0,Partial
PAY0009292,LOAN0000257,CUST0000699,2024-10-25,2024-10-23,1022.97,1022.97,0.0,On-time
PAY0009293,LOAN0000266,CUST0000220,2025-04-11,2025-04-10,324.19,324.19,0.0,On-time
PAY0009294,LOAN0000386,CUST0000481,2022-11-12,2022-11-10,155.17,155.17,0.0,On-time
PAY0009295,LOAN0000410,CUST0000712,2022-09-16,2022-09-16,696.51,696.51,0.0,On-time
PAY0009296,LOAN0000362,CUST0000964,2023-05-25,2023-05-23,924.47,924.47,0.0,On-time
PAY0009297,LOAN0000506,CUST0000630,2026-03-13,,206.27,0.0,,Missed
PAY0009298,LOAN0000156,CUST0000047,2025-07-14,2025-07-12,19.97,19.97,0.0,On-time
PAY0009299,LOAN0000156,CUST0000047,2023-03-15,2023-04-01,19.97,19.97,17.0,Late
PAY0009300,LOAN0000144,CUST0000143,2023-02-15,2023-02-14,184.57,184.57,0.0,On-time
PAY0009301,LOAN0000026,CUST0000233,2025-01-15,2025-01-15,1026.87,1026.87,0.0,On-time
PAY0009302,LOAN0000112,CUST0000398,2026-03-01,2026-03-29,275.2,-275.2,28.0,On-time
PAY0009303,LOAN0000361,CUST0000306,2026-02-05,2026-02-04,413.38,413.38,0.0,On-time
PAY0009304,LOAN0000030,CUST0000694,2026-08-07,2026-08-07,925.59,925.59,0.0,On-time
PAY0009305,LOAN0000012,CUST0000725,2024-07-21,2024-07-19,607.42,607.42,0.0,On-time
PAY0009306,LOAN0000571,CUST0000295,2023-03-19,2023-03-19,914.71,914.71,0.0,On-time
PAY0009307,LOAN0000025,CUST0000636,2025-12-29,2026-01-23,398.64,398.64,25.0,Late
PAY0009308,LOAN0000271,CUST0000310,2022-10-02,2022-09-30,1002.33,1002.33,0.0,On-time
PAY0009309,LOAN0000342,CUST0000666,2026-06-12,2026-06-11,103.82,82.45,0.0,Partial
PAY0009310,LOAN0000271,CUST0000310,2022-11-01,2022-10-31,1002.33,1002.33,0.0,On-time
PAY0009311,LOAN0000099,CUST0000232,2024-11-13,2024-11-12,124.7,124.7,0.0,On-time
PAY0009312,LOAN0000343,CUST0000618,2023-04-04,2023-05-12,2825.66,2825.66,38.0,Late
PAY0009313,LOAN0000508,CUST0000151,2023-05-25,2023-05-25,359.97,359.97,0.0,On-time
PAY0009314,LOAN0000002,CUST0000552,2025-01-30,2025-01-28,38.11,38.11,0.0,On-time
PAY0009315,LOAN0000318,CUST0000451,2025-02-11,,1389.25,,12.0,Late
PAY0009316,LOAN0000179,CUST0000796,2025-05-26,2025-06-03,76.24,76.24,8.0,Late
PAY0009317,LOAN0000156,CUST0000047,2024-06-14,2024-06-14,19.97,19.97,0.0,On-time
PAY0009318,LOAN0000339,CUST0000384,2025-11-22,,83.06,0.0,,Missed
PAY0009319,LOAN0000385,CUST0000435,2022-05-29,,394.76,0.0,,Missed
PAY0009320,LOAN0000035,CUST0000788,2023-06-04,2023-06-04,1926.73,1926.73,0.0,On-time
PAY0009321,LOAN0000493,CUST0000307,2025-10-20,,516.28,0.0,,Missed
PAY0009322,LOAN0000175,CUST0000265,2025-08-31,2025-08-30,344.59,344.59,0.0,On-time
PAY0009323,LOAN0000440,CUST0000395,2025-07-23,2025-07-21,555.31,555.31,0.0,On-time
PAY0009324,LOAN0000021,CUST0000826,2025-11-17,,38.77,0.0,,Missed
PAY0009325,LOAN0000047,CUST0000212,2025-11-14,2025-11-13,199.31,,0.0,On-time
PAY0009326,LOAN0000136,CUST0000678,2023-01-12,2023-01-10,62.52,62.52,0.0,On-time
PAY0009327,LOAN0000153,CUST0000245,2025-09-23,2025-10-12,313.95,313.95,19.0,Late
PAY0009328,LOAN0000096,CUST0000078,2022-11-27,2022-12-24,811.36,811.36,27.0,Late
PAY0009329,LOAN0000197,CUST0000932,2026-04-21,2026-04-21,110.21,110.21,0.0,On-time
PAY0009330,LOAN0000062,CUST0000397,2024-09-30,2024-09-28,309.46,309.46,0.0,On-time
PAY0009331,LOAN0000416,CUST0000611,2026-05-09,2026-05-22,21.6,-21.6,13.0,Late
PAY0009332,LOAN0000183,CUST0000713,2022-04-22,2022-04-20,588.68,588.68,0.0,OK
PAY0009333,LOAN0000454,CUST0000926,2025-05-02,2025-05-02,1716.2,1716.2,0.0,On-time
PAY0009334,LOAN0000218,CUST0000200,2024-04-03,2024-04-03,864.08,864.08,0.0,On-time
PAY0009335,LOAN0000026,CUST0000233,2024-04-16,2024-04-15,1026.87,1026.87,0.0,On-time
PAY0009336,LOAN0000094,CUST0000345,2022-07-01,2022-06-29,610.74,610.74,0.0,On-time
PAY0009337,LOAN0000586,CUST0000121,2022-07-04,2022-07-04,843.94,843.94,0.0,On-time
PAY0009338,LOAN0000587,CUST0000313,2026-05-25,2026-05-23,268.66,268.66,0.0,On-time
PAY0009339,LOAN0000331,CUST0000879,2024-09-03,2024-09-01,70.21,70.21,0.0,On-time
PAY0009340,LOAN0000388,CUST0000135,2023-07-13,2023-07-13,1240.37,1240.37,0.0,On-time
PAY0009341,LOAN0000363,CUST0000783,2025-11-28,2025-11-27,630.91,630.91,0.0,On-time
PAY0009342,LOAN0000581,CUST0000592,2023-07-18,,927.68,0.0,,Missed
PAY0009343,LOAN0000319,CUST0000112,2025-09-03,2025-09-01,132.31,132.31,0.0,On-time
PAY0009344,LOAN0000143,CUST0000791,2025-05-23,2025-05-22,159.55,159.55,0.0,On-time
PAY0009345,LOAN0000094,CUST0000345,2025-01-30,2025-03-15,610.74,610.74,44.0,Late
PAY0009346,LOAN0000156,CUST0000047,2026-04-14,2026-04-13,19.97,19.97,0.0,On-time
PAY0009347,LOAN0000290,CUST0000757,2022-01-13,2022-01-12,649.64,649.64,0.0,On-time
PAY0009348,LOAN0000185,CUST0000327,2024-12-09,2024-12-09,89.29,89.29,0.0,On-time
PAY0009349,LOAN0000380,CUST0000036,2025-01-26,2025-02-18,719.07,719.07,23.0,Late
PAY0009350,LOAN0000209,CUST0000225,2025-11-06,2025-11-04,295.37,295.37,0.0,On-time
PAY0009351,LOAN0000021,CUST0000826,2024-07-18,2024-07-17,38.77,38.77,0.0,On-time
PAY0009352,LOAN0000233,CUST0000781,2024-02-22,2024-02-21,2150.27,-2150.27,0.0,On-time
PAY0009353,LOAN0000257,CUST0000699,2024-12-25,2025-01-30,1022.97,1022.97,36.0,Late
PAY0009354,LOAN0000333,CUST0000449,2025-07-09,2025-07-09,427.8,427.8,0.0,On-time
PAY0009355,LOAN0000477,CUST0000436,2026-06-22,2026-06-21,14.8,14.8,0.0,On-time
PAY0009356,LOAN0000463,CUST0000684,2024-12-31,2024-12-29,397.2,397.2,0.0,On-time
PAY0009357,LOAN0000035,CUST0000788,2022-09-03,2022-09-03,1926.73,1926.73,0.0,On-time
PAY0009358,LOAN0000536,CUST0000581,2023-09-16,2023-09-14,246.77,246.77,0.0,On-time
PAY0009359,LOAN0000308,CUST0000188,2025-12-29,2025-12-28,680.08,680.08,0.0,On-time
PAY0009360,LOAN0000417,CUST0000487,2024-09-15,2024-09-14,14.34,14.34,0.0,On-time
PAY0009361,LOAN0000373,CUST0000783,2025-09-25,,1017.53,0.0,,Missed
PAY0009362,LOAN0000537,CUST0000611,2026-03-06,2026-03-04,29.05,29.05,0.0,On-time
PAY0009363,LOAN0000055,CUST0000726,2023-04-28,2023-05-23,399.72,399.72,25.0,Late
PAY0009364,LOAN0000545,CUST0000318,2026-04-26,2026-04-24,34.17,34.17,0.0,On-time
PAY0009365,LOAN0000192,CUST0000222,2023-07-14,2023-07-12,834.2,834.2,0.0,On-time
PAY0009366,LOAN0000119,CUST0000188,2022-10-15,2022-10-15,820.41,343.25,0.0,Partial
PAY0009367,LOAN0000364,CUST0000322,2025-09-03,2025-09-01,86.55,86.55,0.0,On-time
PAY0009368,LOAN0000368,CUST0000389,2026-02-18,2026-03-08,207.2,207.2,18.0,Late
PAY0009369,LOAN0000129,CUST0000236,2026-06-09,2026-07-17,453.79,453.79,38.0,Late
PAY0009370,LOAN0000149,CUST0000764,2024-06-09,2024-06-16,556.36,556.36,7.0,Late
PAY0009371,LOAN0000545,CUST0000318,2026-06-26,2026-06-25,34.17,34.17,0.0,On-time
PAY0009372,LOAN0000091,CUST0000953,2025-02-14,2025-02-12,417.35,417.35,0.0,On-time
PAY0009373,LOAN0000488,CUST0000052,2026-06-11,2026-06-23,135.79,135.79,12.0,Late
