payment_id,loan_id,due_date,amount_due,amount_paid,payment_status
1449,LN-11583,2025-04-01,1160.0,850.51,LATE
1450,LN-11583,2025-05-01,1160.0,1160.0,PAID
1451,LN-10370,2023-12-08,679.12,679.12,PAID
1452,LN-10370,2024-01-07,679.12,0.0,MISSED
1453,LN-10370,2024-02-06,679.12,289.34,LATE
1454,LN-10370,2024-03-07,679.12,679.12,PAID
1455,LN-10370,2024-04-06,679.12,679.12,PAID
1456,LN-10370,2024-05-06,679.12,679.12,PAID
1457,LN-10370,2024-06-05,679.12,0.0,MISSED
1458,LN-10370,2024-07-05,679.12,679.12,PAID
1459,LN-11770,2024-01-11,2140.25,1081.82,LATE
1460,LN-11770,2024-02-10,2140.25,2140.25,PAID
1461,LN-11770,2024-03-11,2140.25,2140.25,PAID
1462,LN-11770,2024-04-10,2140.25,2140.25,PAID
1463,LN-10823,2024-12-13,1950.0,1950.0,PAID
1464,LN-10823,2025-01-12,1950.0,1950.0,PAID
1465,LN-10823,2025-02-11,1950.0,758.19,LATE
1466,LN-10823,2025-03-13,1950.0,1950.0,PAID
1467,LN-10823,2025-04-12,1950.0,1950.0,PAID
1468,LN-11519,2024-11-24,213.8,213.8,PAID
1469,LN-11519,2024-12-24,213.8,213.8,PAID
1470,LN-11519,2025-01-23,213.8,213.8,PAID
1471,LN-11519,2025-02-22,213.8,213.8,PAID
1472,LN-11519,2025-03-24,213.8,213.8,PAID
1473,LN-10552,2024-01-04,727.8,727.8,PAID
1474,LN-10552,2024-02-03,727.8,727.8,PAID
1475,LN-10552,2024-03-04,727.8,727.8,PAID
1476,LN-10552,2024-04-03,727.8,727.8,PAID
1477,LN-10552,2024-05-03,727.8,727.8,PAID
1478,LN-11024,2024-11-18,2203.0,2203.0,PAID
1479,LN-11024,2024-12-18,2203.0,1001.01,LATE
1480,LN-11024,2025-01-17,2203.0,2203.0,PAID
1481,LN-11024,2025-02-16,2203.0,1431.81,LATE
1482,LN-10619,2024-02-20,3792.5,3792.5,PAID
1483,LN-10619,2024-03-21,3792.5,3792.5,PAID
1484,LN-10619,2024-04-20,3792.5,3792.5,PAID
1485,LN-10619,2024-05-20,3792.5,3792.5,PAID
1486,LN-11354,2023-01-31,71.43,71.43,PAID
1487,LN-11354,2023-03-02,71.43,71.43,PAID
1488,LN-11354,2023-04-01,71.43,71.43,PAID
1489,LN-11354,2023-05-01,71.43,71.43,PAID
1490,LN-11354,2023-05-31,71.43,71.43,PAID
1491,LN-11354,2023-06-30,71.43,34.9,LATE
1492,LN-11354,2023-07-30,71.43,71.43,PAID
1493,LN-11512,2024-04-29,1191.67,1191.67,PAID
1494,LN-11512,2024-05-29,1191.67,0.0,MISSED
1495,LN-11512,2024-06-28,1191.67,1191.67,PAID
1496,LN-11512,2024-07-28,1191.67,1191.67,PAID
1497,LN-11512,2024-08-27,1191.67,1191.67,PAID
1498,LN-11512,2024-09-26,1191.67,1191.67,PAID
1499,LN-10513,2023-05-20,2041.0,2041.0,PAID
1500,LN-10513,2023-06-19,2041.0,2041.0,PAID
1501,LN-10513,2023-07-19,2041.0,2041.0,PAID
1502,LN-10316,2023-06-04,1266.6,1266.6,PAID
1503,LN-10316,2023-07-04,1266.6,1266.6,PAID
1504,LN-10316,2023-08-03,1266.6,1266.6,PAID
1505,LN-10316,2023-09-02,1266.6,1266.6,PAID
1506,LN-10316,2023-10-02,1266.6,1266.6,PAID
1507,LN-10470,2024-12-30,714.29,0.0,MISSED
1508,LN-10470,2025-01-29,714.29,0.0,MISSED
1509,LN-10470,2025-02-28,714.29,576.75,LATE
1510,LN-10470,2025-03-30,714.29,438.91,LATE
1511,LN-10470,2025-04-29,714.29,714.29,PAID
1512,LN-10470,2025-05-29,714.29,714.29,PAID
1513,LN-10470,2025-06-28,714.29,714.29,PAID
1514,LN-11733,2023-07-11,2619.33,2619.33,PAID
1515,LN-11733,2023-08-10,2619.33,1583.25,PARTIAL
1516,LN-11733,2023-09-09,2619.33,2619.33,PAID
1517,LN-11733,2023-10-09,2619.33,2116.32,PARTIAL
1518,LN-11733,2023-11-08,2619.33,2619.33,PAID
1519,LN-11733,2023-12-08,2619.33,2619.33,PAID
1520,LN-11008,2023-10-30,5927.0,5927.0,PAID
1521,LN-11008,2023-11-29,5927.0,5927.0,PAID
1522,LN-11008,2023-12-29,5927.0,5927.0,PAID
1523,LN-10772,2024-11-25,2992.88,2992.88,PAID
1524,LN-10772,2024-12-25,2992.88,2437.74,PARTIAL
1525,LN-10772,2025-01-24,2992.88,2992.88,PAID
1526,LN-10772,2025-02-23,2992.88,2992.88,PAID
1527,LN-10772,2025-03-25,2992.88,2992.88,PAID
1528,LN-10772,2025-04-24,2992.88,1375.1,PARTIAL
1529,LN-10772,2025-05-24,2992.88,2992.88,PAID
1530,LN-10772,2025-06-23,2992.88,2992.88,PAID
1531,LN-11293,2023-06-26,726.12,245.57,LATE
1532,LN-11293,2023-07-26,726.12,0.0,MISSED
1533,LN-11293,2023-08-25,726.12,726.12,PAID
1534,LN-11293,2023-09-24,726.12,726.12,PAID
1535,LN-11293,2023-10-24,726.12,726.12,PAID
1536,LN-11293,2023-11-23,726.12,726.12,PAID
1537,LN-11293,2023-12-23,726.12,726.12,PAID
1538,LN-11293,2024-01-22,726.12,726.12,PAID
1539,LN-11819,2023-09-05,2268.86,0.0,MISSED
1540,LN-11819,2023-10-05,2268.86,2268.86,PAID
1541,LN-11819,2023-11-04,2268.86,780.11,LATE
1542,LN-11819,2023-12-04,2268.86,2268.86,PAID
1543,LN-11819,2024-01-03,2268.86,2268.86,PAID
1544,LN-11819,2024-02-02,2268.86,2268.86,PAID
1545,LN-11819,2024-03-03,2268.86,2268.86,PAID
1546,LN-10519,2023-08-04,906.0,906.0,PAID
1547,LN-10519,2023-09-03,906.0,906.0,PAID
1548,LN-10519,2023-10-03,906.0,906.0,PAID
1549,LN-10519,2023-11-02,906.0,906.0,PAID
1550,LN-10519,2023-12-02,906.0,332.42,LATE
1551,LN-10519,2024-01-01,906.0,0.0,MISSED
1552,LN-10519,2024-01-31,906.0,377.69,LATE
1553,LN-11114,2024-04-25,1944.5,1944.5,PAID
1554,LN-11114,2024-05-25,1944.5,1944.5,PAID
1555,LN-11114,2024-06-24,1944.5,1944.5,PAID
1556,LN-11114,2024-07-24,1944.5,1284.95,LATE
1557,LN-11114,2024-08-23,1944.5,1944.5,PAID
1558,LN-11114,2024-09-22,1944.5,1944.5,PAID
1559,LN-11114,2024-10-22,1944.5,1944.5,PAID
1560,LN-11114,2024-11-21,1944.5,1944.5,PAID
1561,LN-11846,2023-07-19,1919.5,1919.5,PAID
1562,LN-11846,2023-08-18,1919.5,862.65,LATE
1563,LN-11846,2023-09-17,1919.5,1919.5,PAID
1564,LN-11846,2023-10-17,1919.5,1919.5,PAID
1565,LN-11846,2023-11-16,1919.5,1919.5,PAID
1566,LN-11846,2023-12-16,1919.5,1919.5,PAID
1567,LN-11846,2024-01-15,1919.5,1665.01,PARTIAL
1568,LN-11846,2024-02-14,1919.5,1919.5,PAID
1569,LN-10690,2023-10-28,2625.6,0.0,MISSED
1570,LN-10690,2023-11-27,2625.6,2625.6,PAID
1571,LN-10690,2023-12-27,2625.6,2625.6,PAID
1572,LN-10690,2024-01-26,2625.6,2625.6,PAID
1573,LN-10690,2024-02-25,2625.6,1847.86,LATE
1574,LN-11771,2024-09-08,2491.67,1410.08,PARTIAL
1575,LN-11771,2024-10-08,2491.67,2491.67,PAID
1576,LN-11771,2024-11-07,2491.67,2491.67,PAID
1577,LN-10123,2024-06-23,3111.5,3111.5,PAID
1578,LN-10123,2024-07-23,3111.5,3111.5,PAID
1579,LN-10123,2024-08-22,3111.5,3111.5,PAID
1580,LN-10123,2024-09-21,3111.5,3111.5,PAID
1581,LN-10654,2023-12-25,995.6,995.6,PAID
1582,LN-10654,2024-01-24,995.6,995.6,PAID
1583,LN-10654,2024-02-23,995.6,995.6,PAID
1584,LN-10654,2024-03-24,995.6,995.6,PAID
1585,LN-10654,2024-04-23,995.6,995.6,PAID
1586,LN-11380,2024-03-20,71.43,71.43,PAID
1587,LN-11380,2024-04-19,71.43,71.43,PAID
1588,LN-11380,2024-05-19,71.43,71.43,PAID
1589,LN-11380,2024-06-18,71.43,71.43,PAID
1590,LN-11380,2024-07-18,71.43,71.43,PAID
1591,LN-11380,2024-08-17,71.43,71.43,PAID
1592,LN-11380,2024-09-16,71.43,71.43,PAID
1593,LN-11189,2023-07-11,3212.6,2855.01,PARTIAL
1594,LN-11189,2023-08-10,3212.6,3212.6,PAID
1595,LN-11189,2023-09-09,3212.6,2466.8,LATE
1596,LN-11189,2023-10-09,3212.6,3212.6,PAID
1597,LN-11189,2023-11-08,3212.6,1873.55,PARTIAL
1598,LN-11822,2023-10-05,2158.6,2158.6,PAID
1599,LN-11822,2023-11-04,2158.6,2158.6,PAID
1600,LN-11822,2023-12-04,2158.6,2158.6,PAID
1601,LN-11822,2024-01-03,2158.6,1056.0,LATE
1602,LN-11822,2024-02-02,2158.6,2158.6,PAID
1603,LN-10286,2024-02-07,493.86,493.86,PAID
1604,LN-10286,2024-03-08,493.86,493.86,PAID
1605,LN-10286,2024-04-07,493.86,267.89,LATE
1606,LN-10286,2024-05-07,493.86,252.94,PARTIAL
1607,LN-10286,2024-06-06,493.86,437.06,LATE
1608,LN-10286,2024-07-06,493.86,153.93,LATE
1609,LN-10286,2024-08-05,493.86,493.86,PAID
1610,LN-10915,2023-07-07,125.0,125.0,PAID
1611,LN-10915,2023-08-06,125.0,125.0,PAID
1612,LN-10915,2023-09-05,125.0,39.28,LATE
1613,LN-10915,2023-10-05,125.0,125.0,PAID
1614,LN-11571,2023-07-19,2139.0,2139.0,PAID
1615,LN-11571,2023-08-18,2139.0,2139.0,PAID
1616,LN-11571,2023-09-17,2139.0,2139.0,PAID
1617,LN-11571,2023-10-17,2139.0,2139.0,PAID
1618,LN-11571,2023-11-16,2139.0,2139.0,PAID
1619,LN-11571,2023-12-16,2139.0,778.81,LATE
1620,LN-10356,2024-04-12,2162.0,2162.0,PAID
1621,LN-10356,2024-05-12,2162.0,2162.0,PAID
1622,LN-10356,2024-06-11,2162.0,1417.76,PARTIAL
1623,LN-10356,2024-07-11,2162.0,1876.67,PARTIAL
1624,LN-11656,2024-03-12,505.88,505.88,PAID
1625,LN-11656,2024-04-11,505.88,366.2,PARTIAL
1626,LN-11656,2024-05-11,505.88,505.88,PAID
1627,LN-11656,2024-06-10,505.88,329.67,PARTIAL
1628,LN-11656,2024-07-10,505.88,505.88,PAID
1629,LN-11656,2024-08-09,505.88,505.88,PAID
1630,LN-11656,2024-09-08,505.88,505.88,PAID
1631,LN-11656,2024-10-08,505.88,505.88,PAID
1632,LN-10436,2023-07-06,1123.33,411.83,PARTIAL
1633,LN-10436,2023-08-05,1123.33,1123.33,PAID
1634,LN-10436,2023-09-04,1123.33,1123.33,PAID
1635,LN-10436,2023-10-04,1123.33,1123.33,PAID
1636,LN-10436,2023-11-03,1123.33,615.88,LATE
1637,LN-10436,2023-12-03,1123.33,1123.33,PAID
1638,LN-10852,2023-07-16,6393.0,6393.0,PAID
1639,LN-10852,2023-08-15,6393.0,6393.0,PAID
1640,LN-10852,2023-09-14,6393.0,6393.0,PAID
1641,LN-10852,2023-10-14,6393.0,6393.0,PAID
1642,LN-10611,2024-02-05,346.8,346.8,PAID
1643,LN-10611,2024-03-06,346.8,158.29,LATE
1644,LN-10611,2024-04-05,346.8,346.8,PAID
1645,LN-10611,2024-05-05,346.8,346.8,PAID
1646,LN-10611,2024-06-04,346.8,346.8,PAID
1647,LN-11601,2024-04-10,166.67,0.0,MISSED
1648,LN-11601,2024-05-10,166.67,166.67,PAID
1649,LN-11601,2024-06-09,166.67,166.67,PAID
1650,LN-11815,2024-08-27,1829.6,0.0,MISSED
1651,LN-11815,2024-09-26,1829.6,1829.6,PAID
1652,LN-11815,2024-10-26,1829.6,0.0,MISSED
1653,LN-11815,2024-11-25,1829.6,1829.6,PAID
1654,LN-11815,2024-12-25,1829.6,1829.6,PAID
1655,LN-11283,2024-07-18,1453.5,1453.5,PAID
1656,LN-11283,2024-08-17,1453.5,1453.5,PAID
1657,LN-11283,2024-09-16,1453.5,661.95,PARTIAL
1658,LN-11283,2024-10-16,1453.5,1453.5,PAID
1659,LN-11283,2024-11-15,1453.5,558.38,PARTIAL
1660,LN-11283,2024-12-15,1453.5,1453.5,PAID
1661,LN-11347,2024-04-01,1525.83,1525.83,PAID
1662,LN-11347,2024-05-01,1525.83,1525.83,PAID
1663,LN-11347,2024-05-31,1525.83,1525.83,PAID
1664,LN-11347,2024-06-30,1525.83,1525.83,PAID
1665,LN-11347,2024-07-30,1525.83,0.0,MISSED
1666,LN-11347,2024-08-29,1525.83,1525.83,PAID
1667,LN-11668,2024-04-15,4874.0,4874.0,PAID
1668,LN-11668,2024-05-15,4874.0,4269.0,PARTIAL
1669,LN-11668,2024-06-14,4874.0,0.0,MISSED
1670,LN-11353,2023-04-11,646.8,384.98,LATE
1671,LN-11353,2023-05-11,646.8,646.8,PAID
1672,LN-11353,2023-06-10,646.8,646.8,PAID
1673,LN-11353,2023-07-10,646.8,646.8,PAID
1674,LN-11353,2023-08-09,646.8,646.8,PAID
1675,LN-10385,2024-10-27,1418.14,877.91,LATE
1676,LN-10385,2024-11-26,1418.14,1145.54,LATE
1677,LN-10385,2024-12-26,1418.14,1418.14,PAID
1678,LN-10385,2025-01-25,1418.14,944.51,PARTIAL
1679,LN-10385,2025-02-24,1418.14,1065.23,PARTIAL
1680,LN-10385,2025-03-26,1418.14,792.13,LATE
1681,LN-10385,2025-04-25,1418.14,1418.14,PAID
1682,LN-10910,2024-11-30,3200.17,0.0,MISSED
1683,LN-10910,2024-12-30,3200.17,1252.3,PARTIAL
1684,LN-10910,2025-01-29,3200.17,3200.17,PAID
1685,LN-10910,2025-02-28,3200.17,3200.17,PAID
1686,LN-10910,2025-03-30,3200.17,3200.17,PAID
1687,LN-10910,2025-04-29,3200.17,3200.17,PAID
1688,LN-11528,2023-11-20,2075.38,2075.38,PAID
1689,LN-11528,2023-12-20,2075.38,1730.12,PARTIAL
1690,LN-11528,2024-01-19,2075.38,2075.38,PAID
1691,LN-11528,2024-02-18,2075.38,2075.38,PAID
1692,LN-11528,2024-03-19,2075.38,2075.38,PAID
1693,LN-11528,2024-04-18,2075.38,2075.38,PAID
1694,LN-11528,2024-05-18,2075.38,2075.38,PAID
1695,LN-11528,2024-06-17,2075.38,2075.38,PAID
1696,LN-10189,2024-01-01,2321.0,2321.0,PAID
1697,LN-10189,2024-01-31,2321.0,2321.0,PAID
1698,LN-10189,2024-03-01,2321.0,2321.0,PAID
1699,LN-10189,2024-03-31,2321.0,2321.0,PAID
1700,LN-10653,2023-06-27,3071.17,3071.17,PAID
1701,LN-10653,2023-07-27,3071.17,3071.17,PAID
1702,LN-10653,2023-08-26,3071.17,2626.51,LATE
1703,LN-10653,2023-09-25,3071.17,0.0,MISSED
1704,LN-10653,2023-10-25,3071.17,3071.17,PAID
1705,LN-10653,2023-11-24,3071.17,3071.17,PAID
1706,LN-11268,2024-01-13,525.25,222.54,LATE
1707,LN-11268,2024-02-12,525.25,525.25,PAID
1708,LN-11268,2024-03-13,525.25,525.25,PAID
1709,LN-11268,2024-04-12,525.25,525.25,PAID
1710,LN-11831,2023-10-24,3687.67,2301.27,LATE
1711,LN-11831,2023-11-23,3687.67,1830.84,PARTIAL
1712,LN-11831,2023-12-23,3687.67,3687.67,PAID
1713,LN-10600,2023-02-15,125.0,125.0,PAID
1714,LN-10600,2023-03-17,125.0,125.0,PAID
1715,LN-10600,2023-04-16,125.0,125.0,PAID
1716,LN-10600,2023-05-16,125.0,54.97,PARTIAL
1717,LN-10124,2023-06-16,2630.0,832.07,LATE
1718,LN-10124,2023-07-16,2630.0,0.0,MISSED
1719,LN-10124,2023-08-15,2630.0,983.27,PARTIAL
1720,LN-10124,2023-09-14,2630.0,829.12,PARTIAL
1721,LN-11742,2023-04-30,1318.0,560.35,LATE
1722,LN-11742,2023-05-30,1318.0,1318.0,PAID
1723,LN-11742,2023-06-29,1318.0,1318.0,PAID
1724,LN-11742,2023-07-29,1318.0,1318.0,PAID
1725,LN-11742,2023-08-28,1318.0,862.14,LATE
1726,LN-11742,2023-09-27,1318.0,1318.0,PAID
1727,LN-11742,2023-10-27,1318.0,796.1,PARTIAL
1728,LN-11742,2023-11-26,1318.0,1318.0,PAID
1729,LN-11791,2024-05-17,71.43,71.43,PAID
1730,LN-11791,2024-06-16,71.43,26.59,LATE
1731,LN-11791,2024-07-16,71.43,71.43,PAID
1732,LN-11791,2024-08-15,71.43,71.43,PAID
1733,LN-11791,2024-09-14,71.43,71.43,PAID
1734,LN-11791,2024-10-14,71.43,71.43,PAID
1735,LN-11791,2024-11-13,71.43,71.43,PAID
1736,LN-10275,2024-08-03,1648.67,850.57,LATE
1737,LN-10275,2024-09-02,1648.67,1648.67,PAID
1738,LN-10275,2024-10-02,1648.67,1648.67,PAID
1739,LN-10618,2024-10-26,2712.0,2712.0,PAID
1740,LN-10618,2024-11-25,2712.0,2712.0,PAID
1741,LN-10618,2024-12-25,2712.0,2712.0,PAID
1742,LN-10618,2025-01-24,2712.0,976.43,PARTIAL
1743,LN-10618,2025-02-23,2712.0,2712.0,PAID
1744,LN-10618,2025-03-25,2712.0,2712.0,PAID
1745,LN-10417,2024-11-24,4216.33,4216.33,PAID
1746,LN-10417,2024-12-24,4216.33,2025.6,LATE
1747,LN-10417,2025-01-23,4216.33,1478.54,PARTIAL
1748,LN-10072,2024-07-31,1226.0,1012.14,LATE
1749,LN-10072,2024-08-30,1226.0,1226.0,PAID
1750,LN-10072,2024-09-29,1226.0,904.52,PARTIAL
1751,LN-10072,2024-10-29,1226.0,0.0,MISSED
1752,LN-10072,2024-11-28,1226.0,1226.0,PAID
1753,LN-10072,2024-12-28,1226.0,498.26,LATE
1754,LN-10072,2025-01-27,1226.0,1226.0,PAID
1755,LN-10072,2025-02-26,1226.0,1226.0,PAID
1756,LN-11858,2024-07-19,3244.5,3244.5,PAID
1757,LN-11858,2024-08-18,3244.5,1092.45,LATE
1758,LN-11858,2024-09-17,3244.5,2659.86,LATE
1759,LN-11858,2024-10-17,3244.5,3244.5,PAID
1760,LN-11064,2024-07-23,1050.2,1050.2,PAID
1761,LN-11064,2024-08-22,1050.2,579.23,LATE
1762,LN-11064,2024-09-21,1050.2,1050.2,PAID
1763,LN-11064,2024-10-21,1050.2,1050.2,PAID
1764,LN-11064,2024-11-20,1050.2,1050.2,PAID
1765,LN-10184,2024-06-16,416.38,416.38,PAID
1766,LN-10184,2024-07-16,416.38,0.0,MISSED
1767,LN-10184,2024-08-15,416.38,416.38,PAID
1768,LN-10184,2024-09-14,416.38,416.38,PAID
1769,LN-10184,2024-10-14,416.38,416.38,PAID
1770,LN-10184,2024-11-13,416.38,416.38,PAID
1771,LN-10184,2024-12-13,416.38,416.38,PAID
1772,LN-10184,2025-01-12,416.38,0.0,MISSED
1773,LN-11704,2023-04-30,1889.2,1889.2,PAID
1774,LN-11704,2023-05-30,1889.2,1889.2,PAID
1775,LN-11704,2023-06-29,1889.2,1889.2,PAID
1776,LN-11704,2023-07-29,1889.2,1889.2,PAID
1777,LN-11704,2023-08-28,1889.2,1889.2,PAID
1778,LN-10035,2024-04-20,62.5,0.0,MISSED
1779,LN-10035,2024-05-20,62.5,0.0,MISSED
1780,LN-10035,2024-06-19,62.5,62.5,PAID
1781,LN-10035,2024-07-19,62.5,62.5,PAID
1782,LN-10035,2024-08-18,62.5,62.5,PAID
1783,LN-10035,2024-09-17,62.5,62.5,PAID
1784,LN-10035,2024-10-17,62.5,62.5,PAID
1785,LN-10035,2024-11-16,62.5,62.5,PAID
1786,LN-11685,2024-12-24,1010.5,1010.5,PAID
1787,LN-11685,2025-01-23,1010.5,371.3,PARTIAL
1788,LN-11685,2025-02-22,1010.5,1010.5,PAID
1789,LN-11685,2025-03-24,1010.5,822.23,PARTIAL
1790,LN-10495,2024-11-09,1219.43,1219.43,PAID
1791,LN-10495,2024-12-09,1219.43,958.05,LATE
1792,LN-10495,2025-01-08,1219.43,1219.43,PAID
1793,LN-10495,2025-02-07,1219.43,1219.43,PAID
1794,LN-10495,2025-03-09,1219.43,0.0,MISSED
1795,LN-10495,2025-04-08,1219.43,1219.43,PAID
1796,LN-10495,2025-05-08,1219.43,1219.43,PAID
1797,LN-11157,2023-09-25,286.71,286.71,PAID
1798,LN-11157,2023-10-25,286.71,286.71,PAID
1799,LN-11157,2023-11-24,286.71,286.71,PAID
1800,LN-11157,2023-12-24,286.71,286.71,PAID
1801,LN-11157,2024-01-23,286.71,286.71,PAID
1802,LN-11157,2024-02-22,286.71,119.78,LATE
1803,LN-11157,2024-03-23,286.71,286.71,PAID
1804,LN-10104,2023-03-05,2282.0,879.84,LATE
1805,LN-10104,2023-04-04,2282.0,2282.0,PAID
1806,LN-10104,2023-05-04,2282.0,2282.0,PAID
1807,LN-10104,2023-06-03,2282.0,2282.0,PAID
1808,LN-11225,2023-04-14,4029.6,0.0,MISSED
1809,LN-11225,2023-05-14,4029.6,4029.6,PAID
1810,LN-11225,2023-06-13,4029.6,4029.6,PAID
1811,LN-11225,2023-07-13,4029.6,4029.6,PAID
1812,LN-11225,2023-08-12,4029.6,4029.6,PAID
1813,LN-10707,2023-12-11,2418.6,2418.6,PAID
1814,LN-10707,2024-01-10,2418.6,2418.6,PAID
1815,LN-10707,2024-02-09,2418.6,2418.6,PAID
1816,LN-10707,2024-03-10,2418.6,2418.6,PAID
1817,LN-10707,2024-04-09,2418.6,1112.64,PARTIAL
1818,LN-11412,2024-11-02,1847.0,1847.0,PAID
1819,LN-11412,2024-12-02,1847.0,1847.0,PAID
1820,LN-11412,2025-01-01,1847.0,1847.0,PAID
1821,LN-11412,2025-01-31,1847.0,1847.0,PAID
1822,LN-10831,2023-12-02,5264.33,5264.33,PAID
1823,LN-10831,2024-01-01,5264.33,3575.15,LATE
1824,LN-10831,2024-01-31,5264.33,4673.24,LATE
1825,LN-11837,2023-11-07,3706.67,3706.67,PAID
1826,LN-11837,2023-12-07,3706.67,3706.67,PAID
1827,LN-11837,2024-01-06,3706.67,1472.03,LATE
1828,LN-11000,2024-02-04,1777.0,1777.0,PAID
1829,LN-11000,2024-03-05,1777.0,1777.0,PAID
1830,LN-11000,2024-04-04,1777.0,733.28,LATE
1831,LN-11000,2024-05-04,1777.0,1568.15,LATE
1832,LN-11000,2024-06-03,1777.0,1777.0,PAID
1833,LN-11317,2024-09-07,700.75,700.75,PAID
1834,LN-11317,2024-10-07,700.75,700.75,PAID
1835,LN-11317,2024-11-06,700.75,700.75,PAID
1836,LN-11317,2024-12-06,700.75,700.75,PAID
1837,LN-11465,2024-04-16,1294.0,1105.5,LATE
1838,LN-11465,2024-05-16,1294.0,1294.0,PAID
1839,LN-11465,2024-06-15,1294.0,0.0,MISSED
1840,LN-11465,2024-07-15,1294.0,1294.0,PAID
1841,LN-11465,2024-08-14,1294.0,766.58,LATE
1842,LN-11465,2024-09-13,1294.0,1294.0,PAID
1843,LN-11465,2024-10-13,1294.0,1294.0,PAID
1844,LN-11465,2024-11-12,1294.0,1294.0,PAID
1845,LN-11014,2023-07-11,1031.4,472.09,LATE
1846,LN-11014,2023-08-10,1031.4,573.36,LATE
1847,LN-11014,2023-09-09,1031.4,1031.4,PAID
1848,LN-11014,2023-10-09,1031.4,1031.4,PAID
1849,LN-11014,2023-11-08,1031.4,1031.4,PAID
1850,LN-10886,2024-10-01,950.33,353.68,LATE
1851,LN-10886,2024-10-31,950.33,950.33,PAID
1852,LN-10886,2024-11-30,950.33,950.33,PAID
1853,LN-10886,2024-12-30,950.33,950.33,PAID
1854,LN-10886,2025-01-29,950.33,950.33,PAID
1855,LN-10886,2025-02-28,950.33,950.33,PAID
1856,LN-10261,2024-05-11,4216.67,3723.35,PARTIAL
1857,LN-10261,2024-06-10,4216.67,4216.67,PAID
1858,LN-10261,2024-07-10,4216.67,3505.63,LATE
1859,LN-11340,2024-11-14,1450.57,1450.57,PAID
1860,LN-11340,2024-12-14,1450.57,628.26,LATE
1861,LN-11340,2025-01-13,1450.57,1450.57,PAID
1862,LN-11340,2025-02-12,1450.57,1450.57,PAID
1863,LN-11340,2025-03-14,1450.57,1450.57,PAID
1864,LN-11340,2025-04-13,1450.57,1450.57,PAID
1865,LN-11340,2025-05-13,1450.57,1450.57,PAID
1866,LN-11319,2023-08-22,1793.57,1793.57,PAID
1867,LN-11319,2023-09-21,1793.57,928.34,LATE
1868,LN-11319,2023-10-21,1793.57,1793.57,PAID
1869,LN-11319,2023-11-20,1793.57,1109.36,PARTIAL
1870,LN-11319,2023-12-20,1793.57,1793.57,PAID
1871,LN-11319,2024-01-19,1793.57,1793.57,PAID
1872,LN-11319,2024-02-18,1793.57,1793.57,PAID
1873,LN-10861,2024-09-16,876.75,382.05,LATE
1874,LN-10861,2024-10-16,876.75,639.72,PARTIAL
1875,LN-10861,2024-11-15,876.75,876.75,PAID
1876,LN-10861,2024-12-15,876.75,486.08,PARTIAL
1877,LN-10861,2025-01-14,876.75,876.75,PAID
1878,LN-10861,2025-02-13,876.75,876.75,PAID
1879,LN-10861,2025-03-15,876.75,473.9,PARTIAL
1880,LN-10861,2025-04-14,876.75,876.75,PAID
1881,LN-10172,2023-02-06,512.43,428.52,PARTIAL
1882,LN-10172,2023-03-08,512.43,512.43,PAID
1883,LN-10172,2023-04-07,512.43,512.43,PAID
1884,LN-10172,2023-05-07,512.43,153.84,PARTIAL
1885,LN-10172,2023-06-06,512.43,512.43,PAID
1886,LN-10172,2023-07-06,512.43,512.43,PAID
1887,LN-10172,2023-08-05,512.43,512.43,PAID
1888,LN-11350,2023-04-27,2579.5,2579.5,PAID
1889,LN-11350,2023-05-27,2579.5,865.51,PARTIAL
1890,LN-11350,2023-06-26,2579.5,2579.5,PAID
1891,LN-11350,2023-07-26,2579.5,2579.5,PAID
1892,LN-11350,2023-08-25,2579.5,1957.21,LATE
1893,LN-11350,2023-09-24,2579.5,2245.57,LATE
1894,LN-11350,2023-10-24,2579.5,2579.5,PAID
1895,LN-11350,2023-11-23,2579.5,1773.8,LATE
1896,LN-10235,2024-04-17,1332.5,1332.5,PAID
1897,LN-10235,2024-05-17,1332.5,1332.5,PAID
1898,LN-10235,2024-06-16,1332.5,1332.5,PAID
1899,LN-10235,2024-07-16,1332.5,1332.5,PAID
1900,LN-10235,2024-08-15,1332.5,512.03,PARTIAL
1901,LN-10235,2024-09-14,1332.5,1332.5,PAID
1902,LN-10362,2023-11-25,1046.38,1046.38,PAID
1903,LN-10362,2023-12-25,1046.38,409.25,PARTIAL
1904,LN-10362,2024-01-24,1046.38,1046.38,PAID
1905,LN-10362,2024-02-23,1046.38,1046.38,PAID
1906,LN-10362,2024-03-24,1046.38,320.68,LATE
1907,LN-10362,2024-04-23,1046.38,1046.38,PAID
1908,LN-10362,2024-05-23,1046.38,1046.38,PAID
1909,LN-10362,2024-06-22,1046.38,1046.38,PAID
1910,LN-10509,2024-12-15,630.75,630.75,PAID
1911,LN-10509,2025-01-14,630.75,630.75,PAID
1912,LN-10509,2025-02-13,630.75,630.75,PAID
1913,LN-10509,2025-03-15,630.75,394.06,LATE
1914,LN-10509,2025-04-14,630.75,630.75,PAID
1915,LN-10509,2025-05-14,630.75,630.75,PAID
1916,LN-10509,2025-06-13,630.75,0.0,MISSED
1917,LN-10509,2025-07-13,630.75,461.71,LATE
1918,LN-11132,2024-11-24,882.0,286.28,PARTIAL
1919,LN-11132,2024-12-24,882.0,399.79,LATE
1920,LN-11132,2025-01-23,882.0,882.0,PAID
1921,LN-11132,2025-02-22,882.0,882.0,PAID
