issue_id,entity,record_id,issue_type,issue_description,severity,injected_at
1072,payments,PAY0002308,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1073,payments,PAY0002369,inconsistent_payment_status,payment_status written as 'delayed' instead of canonical 'Late',low,2026-08-24
1074,payments,PAY0002489,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1075,payments,PAY0002558,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1076,payments,PAY0002566,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1077,payments,PAY0002574,inconsistent_payment_status,payment_status written as 'NSF' instead of canonical 'Missed',low,2026-08-24
1078,payments,PAY0002596,inconsistent_payment_status,payment_status written as 'Delayed' instead of canonical 'Late',low,2026-08-24
1079,payments,PAY0002618,inconsistent_payment_status,payment_status written as 'partial' instead of canonical 'Partial',low,2026-08-24
1080,payments,PAY0002689,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1081,payments,PAY0002771,inconsistent_payment_status,payment_status written as 'delayed' instead of canonical 'Late',low,2026-08-24
1082,payments,PAY0002959,inconsistent_payment_status,payment_status written as 'Delayed' instead of canonical 'Late',low,2026-08-24
1083,payments,PAY0003029,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1084,payments,PAY0003069,inconsistent_payment_status,payment_status written as 'delayed' instead of canonical 'Late',low,2026-08-24
1085,payments,PAY0003079,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1086,payments,PAY0003092,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1087,payments,PAY0003125,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1088,payments,PAY0003207,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1089,payments,PAY0003277,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1090,payments,PAY0003279,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1091,payments,PAY0003307,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1092,payments,PAY0003338,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1093,payments,PAY0003341,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1094,payments,PAY0003451,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1095,payments,PAY0003639,inconsistent_payment_status,payment_status written as 'missed' instead of canonical 'Missed',low,2026-08-24
1096,payments,PAY0003691,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1097,payments,PAY0003698,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1098,payments,PAY0003735,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1099,payments,PAY0003795,inconsistent_payment_status,payment_status written as 'missed' instead of canonical 'Missed',low,2026-08-24
1100,payments,PAY0003815,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1101,payments,PAY0003828,inconsistent_payment_status,payment_status written as 'delayed' instead of canonical 'Late',low,2026-08-24
1102,payments,PAY0003859,inconsistent_payment_status,payment_status written as 'MISSED' instead of canonical 'Missed',low,2026-08-24
1103,payments,PAY0003885,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1104,payments,PAY0003974,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1105,payments,PAY0004091,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1106,payments,PAY0004135,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1107,payments,PAY0004186,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1108,payments,PAY0004252,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1109,payments,PAY0004259,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1110,payments,PAY0004306,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1111,payments,PAY0004327,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1112,payments,PAY0004339,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1113,payments,PAY0004344,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1114,payments,PAY0004386,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1115,payments,PAY0004414,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1116,payments,PAY0004424,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1117,payments,PAY0004507,inconsistent_payment_status,payment_status written as 'MISSED' instead of canonical 'Missed',low,2026-08-24
1118,payments,PAY0004508,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1119,payments,PAY0004539,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1120,payments,PAY0004655,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1121,payments,PAY0004714,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1122,payments,PAY0004733,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1123,payments,PAY0004805,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1124,payments,PAY0004821,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1125,payments,PAY0004852,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1126,payments,PAY0004862,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1127,payments,PAY0004865,inconsistent_payment_status,payment_status written as 'missed' instead of canonical 'Missed',low,2026-08-24
1128,payments,PAY0004944,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1129,payments,PAY0004995,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1130,payments,PAY0005072,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1131,payments,PAY0005097,inconsistent_payment_status,payment_status written as 'LATE' instead of canonical 'Late',low,2026-08-24
1132,payments,PAY0005112,inconsistent_payment_status,payment_status written as 'Part Payment' instead of canonical 'Partial',low,2026-08-24
1133,payments,PAY0005128,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1134,payments,PAY0005150,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1135,payments,PAY0005189,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1136,payments,PAY0005597,inconsistent_payment_status,payment_status written as 'Delayed' instead of canonical 'Late',low,2026-08-24
1137,payments,PAY0005642,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1138,payments,PAY0005668,inconsistent_payment_status,payment_status written as 'MISSED' instead of canonical 'Missed',low,2026-08-24
1139,payments,PAY0005706,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1140,payments,PAY0005750,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1141,payments,PAY0005821,inconsistent_payment_status,payment_status written as 'delayed' instead of canonical 'Late',low,2026-08-24
1142,payments,PAY0005866,inconsistent_payment_status,payment_status written as 'Failed' instead of canonical 'Missed',low,2026-08-24
1143,payments,PAY0005870,inconsistent_payment_status,payment_status written as 'LATE' instead of canonical 'Late',low,2026-08-24
1144,payments,PAY0005949,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1145,payments,PAY0005959,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1146,payments,PAY0005995,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1147,payments,PAY0006105,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1148,payments,PAY0006146,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1149,payments,PAY0006153,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1150,payments,PAY0006186,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1151,payments,PAY0006265,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1152,payments,PAY0006269,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1153,payments,PAY0006288,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1154,payments,PAY0006326,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1155,payments,PAY0006364,inconsistent_payment_status,payment_status written as 'delayed' instead of canonical 'Late',low,2026-08-24
1156,payments,PAY0006427,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1157,payments,PAY0006483,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1158,payments,PAY0006640,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1159,payments,PAY0006661,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1160,payments,PAY0006710,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1161,payments,PAY0006755,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1162,payments,PAY0006756,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1163,payments,PAY0006765,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1164,payments,PAY0006827,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1165,payments,PAY0006843,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1166,payments,PAY0007108,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1167,payments,PAY0007165,inconsistent_payment_status,payment_status written as 'NSF' instead of canonical 'Missed',low,2026-08-24
1168,payments,PAY0007177,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1169,payments,PAY0007235,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1170,payments,PAY0007280,inconsistent_payment_status,payment_status written as 'delayed' instead of canonical 'Late',low,2026-08-24
1171,payments,PAY0007306,inconsistent_payment_status,payment_status written as 'NSF' instead of canonical 'Missed',low,2026-08-24
1172,payments,PAY0007371,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1173,payments,PAY0007459,inconsistent_payment_status,payment_status written as 'Failed' instead of canonical 'Missed',low,2026-08-24
1174,payments,PAY0007482,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1175,payments,PAY0007513,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1176,payments,PAY0007750,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1177,payments,PAY0007752,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1178,payments,PAY0007779,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1179,payments,PAY0007787,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1180,payments,PAY0007848,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1181,payments,PAY0007886,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1182,payments,PAY0007898,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1183,payments,PAY0007961,inconsistent_payment_status,payment_status written as 'late' instead of canonical 'Late',low,2026-08-24
1184,payments,PAY0008000,inconsistent_payment_status,payment_status written as 'MISSED' instead of canonical 'Missed',low,2026-08-24
1185,payments,PAY0008018,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1186,payments,PAY0008039,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1187,payments,PAY0008053,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1188,payments,PAY0008098,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1189,payments,PAY0008163,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1190,payments,PAY0008329,inconsistent_payment_status,payment_status written as 'delayed' instead of canonical 'Late',low,2026-08-24
1191,payments,PAY0008347,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1192,payments,PAY0008355,inconsistent_payment_status,payment_status written as 'NSF' instead of canonical 'Missed',low,2026-08-24
1193,payments,PAY0008360,inconsistent_payment_status,payment_status written as 'Failed' instead of canonical 'Missed',low,2026-08-24
1194,payments,PAY0008540,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1195,payments,PAY0008580,inconsistent_payment_status,payment_status written as 'LATE' instead of canonical 'Late',low,2026-08-24
1196,payments,PAY0008630,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1197,payments,PAY0008637,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1198,payments,PAY0008725,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1199,payments,PAY0008800,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1200,payments,PAY0008807,inconsistent_payment_status,payment_status written as 'missed' instead of canonical 'Missed',low,2026-08-24
1201,payments,PAY0008852,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1202,payments,PAY0008891,inconsistent_payment_status,payment_status written as 'Part Payment' instead of canonical 'Partial',low,2026-08-24
1203,payments,PAY0008937,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1204,payments,PAY0008942,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1205,payments,PAY0008972,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1206,payments,PAY0009001,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1207,payments,PAY0009024,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1208,payments,PAY0009032,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1209,payments,PAY0009107,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1210,payments,PAY0009118,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1211,payments,PAY0009153,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1212,payments,PAY0009238,inconsistent_payment_status,payment_status written as 'Failed' instead of canonical 'Missed',low,2026-08-24
1213,payments,PAY0009241,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1214,payments,PAY0009263,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1215,payments,PAY0009332,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1216,payments,PAY0009422,inconsistent_payment_status,payment_status written as 'delayed' instead of canonical 'Late',low,2026-08-24
1217,payments,PAY0009486,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1218,payments,PAY0009570,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1219,payments,PAY0009622,inconsistent_payment_status,payment_status written as 'missed' instead of canonical 'Missed',low,2026-08-24
1220,payments,PAY0009660,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1221,payments,PAY0009670,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1222,payments,PAY0009675,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1223,payments,PAY0009685,inconsistent_payment_status,payment_status written as 'Part Payment' instead of canonical 'Partial',low,2026-08-24
1224,payments,PAY0009905,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1225,payments,PAY0009966,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1226,payments,PAY0009998,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1227,payments,PAY0008901,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1228,applications,APP0001296,decision_before_application,decision_date falls before application_date,high,2026-08-24
1229,applications,APP0001464,decision_before_application,decision_date falls before application_date,high,2026-08-24
1230,applications,APP0000473,decision_before_application,decision_date falls before application_date,high,2026-08-24
1231,applications,APP0001360,decision_before_application,decision_date falls before application_date,high,2026-08-24
1232,applications,APP0000133,decision_before_application,decision_date falls before application_date,high,2026-08-24
1233,applications,APP0000247,decision_before_application,decision_date falls before application_date,high,2026-08-24
1234,applications,APP0000676,decision_before_application,decision_date falls before application_date,high,2026-08-24
1235,applications,APP0001269,decision_before_application,decision_date falls before application_date,high,2026-08-24
1236,loans,LOAN0000005,maturity_before_start,maturity_date falls before start_date,high,2026-08-24
1237,loans,LOAN0000173,maturity_before_start,maturity_date falls before start_date,high,2026-08-24
1238,loans,LOAN0000488,maturity_before_start,maturity_date falls before start_date,high,2026-08-24
1239,payments,PAY0000176,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1240,payments,PAY0000397,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1241,payments,PAY0000403,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1242,payments,PAY0000416,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1243,payments,PAY0000796,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1244,payments,PAY0000961,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1245,payments,PAY0001408,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1246,payments,PAY0001678,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1247,payments,PAY0001840,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1248,payments,PAY0001988,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1249,payments,PAY0002385,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1250,payments,PAY0002726,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1251,payments,PAY0002774,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1252,payments,PAY0003162,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1253,payments,PAY0003169,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1254,payments,PAY0003477,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1255,payments,PAY0003553,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1256,payments,PAY0004169,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1257,payments,PAY0005338,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1258,payments,PAY0005455,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1259,payments,PAY0005462,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1260,payments,PAY0005537,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1261,payments,PAY0005636,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1262,payments,PAY0005638,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1263,payments,PAY0005647,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1264,payments,PAY0005894,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1265,payments,PAY0005915,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1266,payments,PAY0006429,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1267,payments,PAY0006762,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1268,payments,PAY0007117,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1269,payments,PAY0007119,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1270,payments,PAY0007271,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1271,payments,PAY0007395,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1272,payments,PAY0007617,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1273,payments,PAY0007699,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1274,payments,PAY0007706,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1275,payments,PAY0007742,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1276,payments,PAY0008030,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1277,payments,PAY0008466,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1278,payments,PAY0008550,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1279,payments,PAY0008723,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1280,payments,PAY0009066,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1281,payments,PAY0009640,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1282,payments,PAY0009822,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1283,payments,PAY0006037,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1284,payments,PAY0007393,payment_before_loan_start,payment_date falls before the loan's start_date,high,2026-08-24
1285,applications,APP0000018,orphan_customer_id,"customer_id references 'CUST9406783', which does not exist in the parent table",high,2026-08-24
1286,applications,APP0000065,orphan_customer_id,"customer_id references 'CUST9749820', which does not exist in the parent table",high,2026-08-24
1287,applications,APP0000194,orphan_customer_id,"customer_id references 'CUST9251279', which does not exist in the parent table",high,2026-08-24
1288,applications,APP0000462,orphan_customer_id,"customer_id references 'CUST9267218', which does not exist in the parent table",high,2026-08-24
1289,applications,APP0000528,orphan_customer_id,"customer_id references 'CUST9013577', which does not exist in the parent table",high,2026-08-24
1290,applications,APP0000862,orphan_customer_id,"customer_id references 'CUST9417967', which does not exist in the parent table",high,2026-08-24
1291,applications,APP0001135,orphan_customer_id,"customer_id references 'CUST9764642', which does not exist in the parent table",high,2026-08-24
1292,applications,APP0001478,orphan_customer_id,"customer_id references 'CUST9606894', which does not exist in the parent table",high,2026-08-24
1293,loans,LOAN0000281,orphan_application_id,"application_id references 'APP9195198', which does not exist in the parent table",high,2026-08-24
1294,loans,LOAN0000408,orphan_application_id,"application_id references 'APP9448340', which does not exist in the parent table",high,2026-08-24
1295,loans,LOAN0000506,orphan_application_id,"application_id references 'APP9152836', which does not exist in the parent table",high,2026-08-24
1296,payments,PAY0000315,orphan_loan_id,"loan_id references 'LOAN9476970', which does not exist in the parent table",high,2026-08-24
1297,payments,PAY0000352,orphan_loan_id,"loan_id references 'LOAN9554006', which does not exist in the parent table",high,2026-08-24
1298,payments,PAY0000471,orphan_loan_id,"loan_id references 'LOAN9675367', which does not exist in the parent table",high,2026-08-24
1299,payments,PAY0000482,orphan_loan_id,"loan_id references 'LOAN9187266', which does not exist in the parent table",high,2026-08-24
1300,payments,PAY0000747,orphan_loan_id,"loan_id references 'LOAN9546966', which does not exist in the parent table",high,2026-08-24
1301,payments,PAY0000784,orphan_loan_id,"loan_id references 'LOAN9338563', which does not exist in the parent table",high,2026-08-24
1302,payments,PAY0001424,orphan_loan_id,"loan_id references 'LOAN9807597', which does not exist in the parent table",high,2026-08-24
1303,payments,PAY0001694,orphan_loan_id,"loan_id references 'LOAN9948372', which does not exist in the parent table",high,2026-08-24
1304,payments,PAY0001762,orphan_loan_id,"loan_id references 'LOAN9995013', which does not exist in the parent table",high,2026-08-24
1305,payments,PAY0002233,orphan_loan_id,"loan_id references 'LOAN9116739', which does not exist in the parent table",high,2026-08-24
1306,payments,PAY0002460,orphan_loan_id,"loan_id references 'LOAN9435723', which does not exist in the parent table",high,2026-08-24
1307,payments,PAY0002483,orphan_loan_id,"loan_id references 'LOAN9480122', which does not exist in the parent table",high,2026-08-24
1308,payments,PAY0002665,orphan_loan_id,"loan_id references 'LOAN9113942', which does not exist in the parent table",high,2026-08-24
1309,payments,PAY0002920,orphan_loan_id,"loan_id references 'LOAN9712606', which does not exist in the parent table",high,2026-08-24
1310,payments,PAY0003299,orphan_loan_id,"loan_id references 'LOAN9368813', which does not exist in the parent table",high,2026-08-24
1311,payments,PAY0003332,orphan_loan_id,"loan_id references 'LOAN9982478', which does not exist in the parent table",high,2026-08-24
1312,payments,PAY0003947,orphan_loan_id,"loan_id references 'LOAN9776400', which does not exist in the parent table",high,2026-08-24
1313,payments,PAY0004022,orphan_loan_id,"loan_id references 'LOAN9474885', which does not exist in the parent table",high,2026-08-24
1314,payments,PAY0004134,orphan_loan_id,"loan_id references 'LOAN9866800', which does not exist in the parent table",high,2026-08-24
1315,payments,PAY0004490,orphan_loan_id,"loan_id references 'LOAN9289518', which does not exist in the parent table",high,2026-08-24
1316,payments,PAY0004509,orphan_loan_id,"loan_id references 'LOAN9840736', which does not exist in the parent table",high,2026-08-24
1317,payments,PAY0004558,orphan_loan_id,"loan_id references 'LOAN9049095', which does not exist in the parent table",high,2026-08-24
1318,payments,PAY0004835,orphan_loan_id,"loan_id references 'LOAN9762251', which does not exist in the parent table",high,2026-08-24
1319,payments,PAY0005610,orphan_loan_id,"loan_id references 'LOAN9846131', which does not exist in the parent table",high,2026-08-24
1320,payments,PAY0005854,orphan_loan_id,"loan_id references 'LOAN9200277', which does not exist in the parent table",high,2026-08-24
1321,payments,PAY0006432,orphan_loan_id,"loan_id references 'LOAN9745163', which does not exist in the parent table",high,2026-08-24
1322,payments,PAY0006601,orphan_loan_id,"loan_id references 'LOAN9518407', which does not exist in the parent table",high,2026-08-24
1323,payments,PAY0006621,orphan_loan_id,"loan_id references 'LOAN9880298', which does not exist in the parent table",high,2026-08-24
1324,payments,PAY0006697,orphan_loan_id,"loan_id references 'LOAN9578183', which does not exist in the parent table",high,2026-08-24
1325,payments,PAY0007044,orphan_loan_id,"loan_id references 'LOAN9070021', which does not exist in the parent table",high,2026-08-24
1326,payments,PAY0007244,orphan_loan_id,"loan_id references 'LOAN9715173', which does not exist in the parent table",high,2026-08-24
