application_id,customer_id,application_date,requested_amount,loan_purpose,application_status,application_channel,decision_date
APP0000918,CUST0000774,2023-09-08,8738.77,Auto,Rejected,Mobile App,2023-09-10
APP0000919,CUST0000394,2024-03-26,30110.49,Personal,Approved,Partner Referral,2024-04-12
APP0000920,CUST0000422,2022-09-08,3578.29,Business,Approved,Online,2022-09-13
APP0000921,CUST0000056,2026-01-16,23428.83,Business,Rejected,Online,2026-01-24
APP0000922,CUST0000262,2024-10-12,55320.9,Medical,Rejected,Online,2024-10-16
APP0000923,CUST0000739,2023-01-09,,Home Improvement,Pending,Call Center,2026-08-24
APP0000924,CUST0000087,2023-10-31,36436.92,Business,Pending,Online,2026-08-24
APP0000925,CUST0000224,2022-03-17,14738.08,Debt Consolidation,Approved,Online,2022-03-19
APP0000926,CUST0000777,2022-01-31,13625.57,Auto,Rejected,Mobile App,2022-02-02
APP0000927,CUST0000874,2025-05-18,64453.36,Home Improvement,Approved,Online,2025-06-03
APP0000928,CUST0000416,2026-07-26,6591.09,Debt Consolidation,Appr.,Branch,2026-08-02
APP0000929,CUST0000407,2023-01-12,6719.88,Debt Consolidation,Approved,Branch,2023-01-25
APP0000930,CUST0000510,2022-11-14,48553.08,Debt Consolidation,Pending,Mobile App,2026-08-24
APP0000931,CUST0000771,2025-01-24,58069.26,Wedding,Approved,Mobile App,2025-01-26
APP0000932,CUST0000470,2024-03-15,58875.02,Personal,Rejected,Online,2024-03-31
APP0000933,CUST0000174,2022-05-06,17924.22,Wedding,Rejected,Mobile App,2022-05-09
APP0000934,CUST0000432,2024-12-25,16958.87,Debt Consolidation,Approved,Branch,2025-01-10
APP0000935,CUST0000255,2022-09-12,10573.04,Wedding,Rejected,Online,2022-09-19
APP0000936,CUST0000684,2022-03-23,12820.2,Education,Approved,Call Center,2022-03-26
APP0000937,CUST0000143,2023-12-20,24032.92,Personal,Rejected,Mobile App,2023-12-25
APP0000938,CUST0000609,2025-05-06,5095.98,Personal,Rejected,Call Center,2025-05-14
APP0000939,CUST0000130,2024-04-02,7145.2,Auto,Pending,Mobile App,2026-08-24
APP0000940,CUST0000973,2024-11-20,26508.65,Business,Rejected,Online,2024-12-04
APP0000941,CUST0000641,2022-11-02,6165.21,Business,Pending,Branch,2026-08-24
APP0000942,CUST0000139,2024-02-12,39743.97,Medical,Rejected,Online,2024-02-13
APP0000943,CUST0000959,2025-03-18,21313.41,Medical,Approved,Online,2025-04-07
APP0000944,CUST0000574,2024-04-15,21419.91,Home Improvement,Approved,Online,2024-04-24
APP0000945,CUST0000607,2022-11-05,24628.81,Home Improvement,Withdrawn,Online,2022-11-08
APP0000946,CUST0000064,2026-06-03,25684.03,Wedding,Approved,Online,2026-06-22
APP0000947,CUST0000188,2021-12-25,40270.73,Business,Approved,Mobile App,2022-01-10
APP0000948,CUST0000808,2026-03-15,8663.03,Education,Withdrawn,Online,2026-03-17
APP0000949,CUST0000468,2025-04-09,771.19,Business,Withdrawn,Branch,2025-04-18
APP0000950,CUST0000617,2022-03-17,14484.38,Medical,Approved,Mobile App,2022-04-05
APP0000951,CUST0000988,2022-12-03,39269.5,Home Improvement,Rejected,Mobile App,2022-12-17
APP0000952,CUST0000429,2023-06-29,9290.17,Wedding,Approved,Online,2023-07-03
APP0000953,CUST0000381,2026-06-08,1667.5,Wedding,Rejected,Mobile App,2026-06-23
APP0000954,CUST0000803,2024-03-25,10080.43,Home Improvement,Rejected,Mobile App,2024-03-29
APP0000955,CUST0000067,2022-12-09,9456.98,Personal,Withdrawn,Call Center,2022-12-17
APP0000956,CUST0000456,2026-03-31,6383.5,Medical,Approved,Online,2026-04-04
APP0000957,CUST0000855,2022-03-28,10101.99,Business,Rejected,Online,2022-04-11
APP0000958,CUST0000228,2025-09-24,3554.07,Debt Consolidation,Approved,Mobile App,2025-10-13
APP0000959,CUST0000305,2025-10-19,31338.51,Medical,Rejected,Online,2025-10-20
APP0000960,CUST0000473,2023-07-31,11693.08,Debt Consolidation,Rejected,Mobile App,2023-08-13
APP0000961,CUST0000075,2021-11-11,5331.79,Personal,Rejected,Mobile App,2021-11-16
APP0000962,CUST0000071,2026-01-29,31181.95,Medical,Pending,Mobile App,2026-08-24
APP0000963,CUST0000252,2026-06-26,46130.09,Auto,Rejected,Partner Referral,2026-06-29
APP0000964,CUST0000898,2023-07-16,49857.47,,Rejected,Branch,2023-07-24
APP0000965,CUST0000222,2022-07-30,18637.69,Wedding,Approved,Call Center,2022-08-04
APP0000966,CUST0000731,2023-01-02,39242.7,Auto,Withdrawn,Mobile App,2023-01-20
APP0000967,CUST0000427,2022-05-01,30324.23,Business,Rejected,Online,2022-05-03
APP0000968,CUST0000761,2024-09-11,3830.04,Business,Approved,Mobile App,2024-09-23
APP0000969,CUST0000331,2024-03-28,12749.24,Medical,Rejected,Mobile App,2024-03-31
APP0000970,CUST0000875,2023-06-05,503.4,Personal,Approved,Partner Referral,2023-06-17
APP0000971,CUST0000371,2024-11-25,165478.84,Home Improvement,Rejected,Online,2024-12-11
APP0000972,CUST0000792,2024-10-04,,Wedding,Rejected,Online,2024-10-20
APP0000973,CUST0000832,2021-09-14,36484.59,,Approved,Mobile App,2021-09-15
APP0000974,CUST0000432,2023-09-12,10865.94,Debt Consolidation,Withdrawn,Online,2023-09-28
APP0000975,CUST0000667,2025-12-18,38854.63,Wedding,Pending,Mobile App,2026-08-24
APP0000976,CUST0000119,2025-08-17,29111.8,Personal,Rejected,Branch,2025-08-31
APP0000977,CUST0000497,2025-12-03,8089.6,Personal,Withdrawn,Online,2025-12-23
APP0000978,CUST0000374,2026-06-02,22884.06,Home Improvement,Rejected,Online,2026-06-05
APP0000979,CUST0000955,2021-12-15,24870.49,Personal,Approved,Mobile App,2021-12-23
APP0000980,CUST0000935,2022-12-31,49171.92,Business,Pending,Online,2026-08-24
APP0000981,CUST0000784,2023-12-11,7128.91,Wedding,Rejected,Mobile App,2023-12-14
APP0000982,CUST0000950,2024-03-13,11329.22,Auto,Rejected,Mobile App,2024-03-19
APP0000983,CUST0000976,2025-07-30,48163.15,Wedding,APPROVED,Mobile App,2025-08-10
APP0000984,CUST0000768,2025-04-08,50486.94,Business,rejected,Online,2025-04-28
APP0000985,CUST0000594,2025-03-06,9513.62,Auto,Approved,Online,2025-03-12
APP0000986,CUST0000205,2022-06-10,33972.7,Home Improvement,Withdrawn,Mobile App,2022-06-18
APP0000987,CUST0000816,2025-01-13,42205.33,Wedding,Approved,Online,2025-01-29
APP0000988,CUST0000195,2025-08-17,41982.01,Business,Rejected,Online,2025-08-20
APP0000989,CUST0000186,2025-05-29,18690.41,Debt Consolidation,Approved,Partner Referral,2025-06-05
APP0000990,CUST0000880,2024-07-24,8478.01,Home Improvement,Rejected,Online,2024-07-31
APP0000991,CUST0000115,2022-02-02,1661.8,Personal,Approved,Online,2022-02-11
APP0000992,CUST0000142,2022-05-25,70875.96,Home Improvement,Rejected,Partner Referral,2022-06-06
APP0000993,CUST0000511,2025-05-12,1974.29,Home Improvement,Rejected,Online,2025-05-17
APP0000994,CUST0000585,2025-12-27,103933.56,Education,Approved,Online,2026-01-04
APP0000995,CUST0000046,2025-10-10,4484.67,Personal,Approved,Branch,2025-10-29
APP0000996,CUST0000379,2023-10-13,13776.37,Auto,Approved,Mobile App,2023-10-30
APP0000997,CUST0000226,2024-08-01,48478.73,Business,Rejected,Call Center,2024-08-21
APP0000998,CUST0000303,2022-07-13,5225.47,Business,Pending,Mobile App,2026-08-24
APP0000999,CUST0000181,2024-08-09,16710.45,Education,Approved,Partner Referral,2024-08-21
APP0001000,CUST0000678,2022-08-16,1763.75,Business,Rejected,Online,2022-08-21
APP0001001,CUST0000473,2025-08-15,5279.73,Home Improvement,Approved,Mobile App,2025-08-19
APP0001002,CUST0000960,2025-07-29,30832.55,Education,Pending,Online,2026-08-24
APP0001003,CUST0000009,2021-11-26,15422.43,Debt Consolidation,Withdrawn,Call Center,2021-12-05
APP0001004,CUST0000778,2026-04-29,27479.83,Business,Rejected,Partner Referral,2026-05-15
APP0001005,CUST0000910,2025-08-17,6929.75,Personal,Approved,Online,2025-08-18
APP0001006,CUST0000487,2023-07-16,500.0,Personal,Approved,Mobile App,2023-08-03
APP0001007,CUST0000700,2023-11-26,32134.96,Debt Consolidation,Withdrawn,Mobile App,2023-11-30
APP0001008,CUST0000441,2022-01-15,52025.78,Wedding,Approved,Online,2022-01-23
APP0001009,CUST0000596,2026-04-30,6217.6,Medical,Rejected,Mobile App,2026-05-08
APP0001010,CUST0000908,2022-02-25,16748.64,Debt Consolidation,Pending,Partner Referral,2026-08-24
APP0001011,CUST0000531,2026-04-05,159168.66,Education,Rejected,Online,2026-04-20
APP0001012,CUST0000579,2024-12-02,6579.05,Education,Rejected,Online,2024-12-03
APP0001013,CUST0000987,2026-03-29,29217.33,Medical,Rejected,Partner Referral,2026-04-16
APP0001014,CUST0000497,2023-07-02,,Business,Withdrawn,Online,2023-07-16
APP0001015,CUST0000174,2026-02-15,7782.28,Education,Approved,Branch,2026-02-17
APP0001016,CUST0000683,2023-10-12,32213.26,Home Improvement,Pending,Mobile App,2026-08-24
APP0001017,CUST0000693,2023-05-26,9825.35,Education,Approved,Mobile App,2023-05-27
APP0001018,CUST0000238,2023-05-02,20022.65,Auto,Rejected,Online,2023-05-11
APP0001019,CUST0000729,2026-05-29,10078.89,Debt Consolidation,Pending,Online,2026-08-24
APP0001020,CUST0000064,2023-12-23,8640.05,Auto,Rejected,Mobile App,2023-12-24
APP0001021,CUST0000321,2024-01-15,18296.86,Wedding,Approved,Branch,2024-01-27
APP0001022,CUST0000856,2024-11-12,9049.92,Education,Approved,Mobile App,2024-11-26
APP0001023,CUST0000618,2024-06-04,13873.69,Auto,Pending,Call Center,2026-08-24
APP0001024,CUST0000608,2024-05-09,15493.4,Auto,Rejected,Online,2024-05-16
APP0001025,CUST0000621,2023-07-18,20915.16,Personal,Approved,Call Center,2023-07-29
APP0001026,CUST0000165,2022-06-20,22730.05,Business,Pending,Mobile App,2026-08-24
APP0001027,CUST0000962,2026-08-15,6481.38,Personal,Pending,Partner Referral,2026-08-24
APP0001028,CUST0000299,2024-02-08,24679.47,Education,Pending,Online,2026-08-24
APP0001029,CUST0000787,2026-07-05,50134.51,Wedding,Rejected,Online,2026-07-07
APP0001030,CUST0000990,2023-12-14,8530.43,Business,Withdrawn,Mobile App,2023-12-30
APP0001031,CUST0000241,2024-08-23,18385.08,Medical,Pending,Call Center,2026-08-24
APP0001032,CUST0000635,2024-05-17,14495.56,Auto,Approved,Partner Referral,2024-05-21
APP0001033,CUST0000043,2026-06-23,17311.25,Debt Consolidation,Withdrawn,Online,2026-07-05
APP0001034,CUST0000637,2022-03-15,11998.23,Personal,Rejected,Branch,2022-03-25
APP0001035,CUST0000442,2024-03-26,21048.61,Wedding,Withdrawn,Online,2024-03-29
APP0001036,CUST0000073,2022-06-01,34190.1,Business,Rejected,Mobile App,2022-06-21
APP0001037,CUST0000673,2025-12-27,15008.3,Medical,Rejected,Mobile App,2026-01-15
APP0001038,CUST0000969,2024-04-19,40060.05,Home Improvement,Rejected,Mobile App,2024-05-05
APP0001039,CUST0000084,2026-04-06,54108.24,Business,Approved,Online,2026-04-23
APP0001040,CUST0000893,2023-01-09,3686.76,Home Improvement,Approved,Partner Referral,2023-01-20
APP0001041,CUST0000844,2022-06-18,17429.45,Education,Rejected,Online,2022-07-05
APP0001042,CUST0000548,2024-10-16,16249.55,Auto,Pending,Branch,2026-08-24
APP0001043,CUST0000902,2022-05-18,1363.82,Personal,Approved,Branch,2022-05-22
APP0001044,CUST0000310,2023-07-06,15016.8,Wedding,Approved,Branch,2023-07-10
APP0001045,CUST0000721,2023-03-21,1520.08,Home Improvement,Rejected,Mobile App,2023-04-08
APP0001046,CUST0000699,2022-10-02,27726.71,Auto,Approved,Mobile App,2022-10-11
APP0001047,CUST0000581,2022-04-20,11670.02,Wedding,Approved,Online,2022-05-05
APP0001048,CUST0000834,2024-12-05,1124.8,Debt Consolidation,Approved,Online,2024-12-08
APP0001049,CUST0000877,2025-06-09,13873.34,Education,Rejected,Branch,2025-06-18
APP0001050,CUST0000787,2023-08-14,265851.69,Home Improvement,Rejected,Mobile App,2023-08-16
APP0001051,CUST0000589,2023-01-20,8308.1,Medical,Pending,Branch,2026-08-24
APP0001052,CUST0000978,2022-06-08,30361.79,Debt Consolidation,Approved,Online,2022-06-11
APP0001053,CUST0000556,2025-01-12,19506.33,Home Improvement,Approved,Online,2025-01-17
APP0001054,CUST0000637,2025-09-09,2686.39,Medical,Pending,Mobile App,2026-08-24
APP0001055,CUST0000189,2024-05-21,43479.0,Debt Consolidation,Withdrawn,Branch,2024-05-22
APP0001056,CUST0000322,2023-10-22,2654.55,Personal,Approved,Branch,2023-10-26
APP0001057,CUST0000905,2024-11-20,48426.44,Education,Pending,Branch,2026-08-24
APP0001058,CUST0000498,2026-03-22,,Medical,Rejected,Online,2026-03-25
APP0001059,CUST0000512,2026-08-06,69637.52,Medical,Pending,Online,2026-08-24
APP0001060,CUST0000817,2022-08-13,58473.15,Personal,Rejected,Online,2022-08-31
APP0001061,CUST0000327,2024-01-12,4501.63,Personal,Approved,Mobile App,2024-01-28
APP0001062,CUST0000266,2026-01-11,29442.07,Debt Consolidation,Approved,Online,2026-01-14
APP0001063,CUST0000009,2024-10-23,94942.94,Business,Rejected,Online,2024-10-26
APP0001064,CUST0000232,2025-09-22,37516.09,Medical,Pending,Partner Referral,2026-08-24
APP0001065,CUST0000513,2026-08-17,576.48,Personal,Approved,Online,2026-08-24
APP0001066,CUST0000725,2022-03-02,35159.06,Personal,Approved,Branch,2022-03-11
APP0001067,CUST0000330,2024-09-16,12928.56,Business,Approved,Online,2024-09-26
APP0001068,CUST0000445,2024-04-21,7823.07,Business,Rejected,Online,2024-05-03
APP0001069,CUST0000222,2023-01-26,14366.54,Home Improvement,Pending,Online,2026-08-24
APP0001070,CUST0000817,2024-11-30,36405.32,Personal,Approved,Call Center,2024-12-01
APP0001071,CUST0000525,2022-03-02,18250.33,Business,Rejected,Branch,2022-03-04
APP0001072,CUST0000144,2024-02-15,8939.15,Auto,Rejected,Mobile App,2024-02-16
APP0001073,CUST0000610,2023-09-21,76037.47,Home Improvement,Pending,Partner Referral,2026-08-24
APP0001074,CUST0000336,2023-08-07,8110.62,Education,Rejected,Online,2023-08-24
APP0001075,CUST0000866,2024-09-19,16947.18,Auto,Approved,Mobile App,2024-10-09
APP0001076,CUST0000269,2026-05-14,10063.57,Business,Rejected,Online,2026-05-24
APP0001077,CUST0000865,2026-05-21,14091.86,Medical,Pending,Branch,2026-08-24
APP0001078,CUST0000698,2025-02-24,26434.12,Home Improvement,Pending,Mobile App,2026-08-24
APP0001079,CUST0000136,2023-04-21,23333.99,Medical,Rejected,Online,2023-05-08
APP0001080,CUST0000760,2026-06-23,16410.33,Personal,Approved,Partner Referral,2026-06-30
APP0001081,CUST0000721,2026-08-22,7398.73,Personal,Rejected,Branch,2026-08-24
APP0001082,CUST0000457,2025-11-17,5923.45,Auto,Rejected,Online,2025-11-28
APP0001083,CUST0000161,2026-01-05,,Personal,Approved,Online,2026-01-23
APP0001084,CUST0000479,2025-09-25,50728.17,Debt Consolidation,Withdrawn,Branch,2025-09-28
APP0001085,CUST0000609,2025-06-12,26937.17,Wedding,Approved,Branch,2025-06-30
APP0001086,CUST0000133,2025-04-11,2642.12,Personal,Withdrawn,Online,2025-04-22
APP0001087,CUST0000342,2024-11-02,54232.26,Debt Consolidation,Rejected,Branch,2024-11-11
APP0001088,CUST0000702,2024-11-16,57589.87,Business,Approved,Online,2024-11-27
APP0001089,CUST0000553,2023-08-06,11259.34,Medical,Rejected,Partner Referral,2023-08-13
APP0001090,CUST0000993,2026-01-30,30874.06,Wedding,Rejected,Online,2026-02-12
APP0001091,CUST0000217,2024-10-26,49336.5,Home Improvement,Pending,Branch,2026-08-24
APP0001092,CUST0000778,2024-09-18,25836.59,Wedding,Rejected,Mobile App,2024-10-05
APP0001093,CUST0000426,2025-05-10,4843.59,Personal,Approved,Mobile App,2025-05-30
APP0001094,CUST0000224,2022-01-09,85615.8,Auto,Pending,Call Center,2026-08-24
APP0001095,CUST0000952,2026-03-29,4859.96,Medical,Rejected,Partner Referral,2026-04-14
APP0001096,CUST0000624,2024-07-23,9000.9,Business,Approved,Online,2024-08-10
APP0001097,CUST0000536,2026-05-15,5907.08,Home Improvement,Pending,Online,2026-08-24
APP0001098,CUST0000295,2022-02-28,19450.87,Wedding,Approved,Mobile App,2022-03-10
APP0001099,CUST0000882,2022-10-25,10288.33,Home Improvement,Approved,Online,2022-11-09
APP0001100,CUST0000031,2026-05-24,44755.04,Home Improvement,Rejected,Mobile App,2026-06-03
APP0001101,CUST0000116,2025-02-10,10016.55,Education,Rejected,Online,2025-02-13
APP0001102,CUST0000180,2024-11-17,22971.22,Medical,Rejected,Call Center,2024-12-01
APP0001103,CUST0000654,2023-09-02,7213.6,Debt Consolidation,Withdrawn,Mobile App,2023-09-11
APP0001104,CUST0000103,2024-06-04,2347.81,Wedding,Approved,Branch,2024-06-17
APP0001105,CUST0000798,2024-05-18,30461.47,Home Improvement,Withdrawn,Branch,2024-05-19
APP0001106,CUST0000196,2022-08-21,52241.0,Debt Consolidation,Approved,Partner Referral,2022-08-22
APP0001107,CUST0000677,2024-06-24,4849.84,Education,Approved,Mobile App,2024-07-07
APP0001108,CUST0000796,2024-03-23,2162.21,Wedding,Approved,Mobile App,2024-04-12
APP0001109,CUST0000879,2023-03-19,2852.96,Debt Consolidation,Approved,Mobile App,2023-04-01
APP0001110,CUST0000293,2023-05-12,8111.51,Medical,Approved,Online,2023-05-31
APP0001111,CUST0000075,2025-06-27,2312.63,Wedding,Pending,Online,2026-08-24
APP0001112,CUST0000758,2025-01-09,4600.85,Wedding,Pending,Online,2026-08-24
APP0001113,CUST0000449,2023-12-31,12601.22,Home Improvement,Rejected,Mobile App,2024-01-03
APP0001114,CUST0000949,2024-09-01,13548.96,Education,Approved,Mobile App,2024-09-13
APP0001115,CUST0000189,2022-11-08,24970.33,Personal,Pending,Online,2026-08-24
APP0001116,CUST0000575,2024-02-22,3006.77,Business,Rejected,Partner Referral,2024-03-09
APP0001117,CUST0000120,2024-06-15,29139.13,Business,REJECTED,Online,2024-06-26
APP0001118,CUST0000486,2022-11-29,12252.01,Personal,Rejected,Mobile App,2022-12-18
APP0001119,CUST0000002,2022-06-30,10006.6,Medical,Approved,Branch,2022-07-17
APP0001120,CUST0000751,2024-04-11,41364.85,Debt Consolidation,Rejected,Online,2024-04-23
APP0001121,CUST0000605,2026-05-08,7406.49,Business,Pending,Online,2026-08-24
APP0001122,CUST0000098,2023-12-16,32467.05,Business,Approved,Mobile App,2023-12-17
APP0001123,CUST0000500,2026-02-26,10446.04,Personal,Rejected,Mobile App,2026-03-14
APP0001124,CUST0000429,2025-11-26,10294.9,Wedding,Withdrawn,Online,2025-12-10
APP0001125,CUST0000674,2025-05-15,1998.0,Auto,Approved,Branch,2025-06-02
APP0001126,CUST0000499,2026-02-13,81445.76,Wedding,Rejected,Mobile App,2026-02-15
APP0001127,CUST0000459,2023-09-15,100017.19,Debt Consolidation,Rejected,Online,2023-09-18
APP0001128,CUST0000832,2025-06-11,32398.12,Wedding,Pending,Mobile App,2026-08-24
APP0001129,CUST0000520,2022-05-16,1928.56,Home Improvement,Rejected,Branch,2022-05-26
APP0001130,CUST0000815,2023-03-31,31692.14,Business,Rejected,Call Center,2023-04-12
APP0001131,CUST0000886,2024-06-24,8376.69,Business,Approved,Mobile App,2024-07-03
APP0001132,CUST0000849,2021-11-02,18524.41,Business,Withdrawn,Online,2021-11-15
APP0001133,CUST0000956,2025-06-22,61899.99,Wedding,Pending,Mobile App,2026-08-24
APP0001134,CUST0000698,2026-04-10,14809.6,Education,Rejected,Online,2026-04-14
APP0001135,CUST9764642,2022-03-05,15308.73,Home Improvement,Withdrawn,Partner Referral,2022-03-21
APP0001136,CUST0000531,2026-08-10,60328.52,Education,Rejected,Mobile App,2026-08-20
APP0001137,CUST0000205,2022-02-01,7948.27,Auto,Withdrawn,Online,2022-02-13
APP0001138,CUST0000828,2022-04-13,53881.76,Education,Approved,Mobile App,2022-04-26
APP0001139,CUST0000694,2025-06-17,41475.62,Medical,Approved,Online,2025-07-02
APP0001140,CUST0000874,2025-01-27,8105.17,Debt Consolidation,Pending,Call Center,2026-08-24
APP0001141,CUST0000702,2026-04-30,32230.64,Business,Approved,Partner Referral,2026-05-01
APP0001142,CUST0000481,2023-10-10,15822.7,Debt Consolidation,Rejected,Mobile App,2023-10-14
APP0001143,CUST0000296,2024-07-05,12512.68,Auto,Rejected,Branch,2024-07-25
APP0001144,CUST0000986,2022-05-23,21114.69,Education,Rejected,Mobile App,2022-05-28
APP0001145,CUST0000734,2025-02-08,9097.21,Wedding,declined,Branch,2025-02-13
APP0001146,CUST0000875,2026-08-21,2504.54,Auto,Rejected,Online,2026-08-24
APP0001147,CUST0000586,2024-08-18,21763.61,Auto,Rejected,Call Center,2024-08-23
APP0001148,CUST0000511,2026-04-25,2190.92,Auto,Approved,Online,2026-05-05
APP0001149,CUST0000035,2023-08-13,9851.54,Education,Approved,Online,2023-08-21
APP0001150,CUST0000070,2026-07-24,20461.3,Home Improvement,Rejected,Online,2026-08-07
APP0001151,CUST0000707,2024-04-30,27018.31,Education,Rejected,Partner Referral,2024-05-12
APP0001152,CUST0000225,2022-05-14,9668.01,Personal,Approved,Partner Referral,2022-05-25
APP0001153,CUST0000083,2023-06-18,24322.81,Debt Consolidation,Approved,Online,2023-06-29
APP0001154,CUST0000777,2024-02-09,,Wedding,Rejected,Online,2024-02-26
APP0001155,CUST0000621,2021-12-25,7450.2,Education,Approved,Mobile App,2022-01-06
APP0001156,CUST0000112,2026-02-15,6649.58,Business,Appr.,Branch,2026-02-26
APP0001157,CUST0000500,2022-11-04,2157.6,Education,Approved,Partner Referral,2022-11-22
APP0001158,CUST0000470,2025-01-08,76109.1,Wedding,Rejected,Call Center,2025-01-10
APP0001159,CUST0000004,2026-03-31,10489.0,Business,Approved,Mobile App,2026-04-17
APP0001160,CUST0000605,2023-10-27,5377.73,Wedding,Rejected,Online,2023-10-31
APP0001161,CUST0000397,2024-09-10,2826.38,Auto,Rejected,Mobile App,2024-09-17
APP0001162,CUST0000879,2024-03-25,31214.0,Home Improvement,Rejected,Partner Referral,2024-03-26
APP0001163,CUST0000116,2025-06-20,13726.32,Business,Rejected,Online,2025-07-02
APP0001164,CUST0000848,2021-11-03,1739.45,Home Improvement,Withdrawn,Call Center,2021-11-20
APP0001165,CUST0000007,2023-06-12,20404.01,Debt Consolidation,Rejected,Online,2023-06-20
APP0001166,CUST0000765,2024-09-14,23873.45,Home Improvement,Approved,Partner Referral,2024-09-28
APP0001167,CUST0000783,2022-02-07,27922.74,Auto,Approved,Mobile App,2022-02-15
APP0001168,CUST0000408,2025-12-11,5712.69,Debt Consolidation,Approved,Online,2025-12-27
APP0001169,CUST0000281,2024-10-22,18637.19,Business,Approved,Branch,2024-11-11
APP0001170,CUST0000143,2021-08-30,9804.74,Education,Approved,Online,2021-09-14
APP0001171,CUST0000340,2021-09-16,16800.29,Home Improvement,Approved,Online,2021-09-23
APP0001172,CUST0000670,2022-06-13,53820.19,Auto,Rejected,Call Center,2022-06-30
APP0001173,CUST0000725,2024-12-19,12386.82,Wedding,Rejected,Online,2024-12-20
APP0001174,CUST0000182,2024-03-27,10093.69,Wedding,Approved,Partner Referral,2024-04-16
APP0001175,CUST0000012,2024-01-22,3362.8,Debt Consolidation,Rejected,Online,2024-02-08
APP0001176,CUST0000562,2024-06-14,43324.04,Education,Approved,Mobile App,2024-06-28
APP0001177,CUST0000581,2024-02-14,22733.52,Auto,Rejected,Partner Referral,2024-02-27
APP0001178,CUST0000981,2023-05-13,5068.5,Auto,Rejected,Mobile App,2023-05-19
APP0001179,CUST0000762,2021-09-07,1604.88,Education,Approved,Call Center,2021-09-16
APP0001180,CUST0000551,2021-10-15,31931.9,Wedding,Approved,Partner Referral,2021-10-18
APP0001181,CUST0000592,2025-02-03,16543.86,Education,Withdrawn,Mobile App,2025-02-10
APP0001182,CUST0000646,2025-05-13,12016.55,Wedding,Rejected,Mobile App,2025-05-25
APP0001183,CUST0000452,2022-11-05,21067.02,Personal,Rejected,Online,2022-11-13
APP0001184,CUST0000678,2022-11-11,8860.63,Personal,Approved,Branch,2022-11-27
APP0001185,CUST0000196,2023-09-08,44553.27,Personal,approved,Online,2023-09-26
APP0001186,CUST0000831,2024-11-13,13075.52,Personal,APPR,Mobile App,2024-11-25
APP0001187,CUST0000862,2024-08-12,14068.02,Auto,Withdrawn,Mobile App,2024-08-19
APP0001188,CUST0000435,2024-06-11,11127.8,Wedding,Approved,Mobile App,2024-06-18
APP0001189,CUST0000457,2021-10-31,10898.17,Wedding,Approved,Partner Referral,2021-11-11
APP0001190,CUST0000498,2023-10-20,84055.97,Education,Withdrawn,Online,2023-11-04
APP0001191,CUST0000818,2025-05-30,16917.27,Business,Rejected,Partner Referral,2025-06-02
APP0001192,CUST0000176,2024-08-06,1201.89,,Approved,Online,2024-08-15
APP0001193,CUST0000342,2025-09-06,36024.25,Home Improvement,Rejected,Online,2025-09-15
APP0001194,CUST0000615,2025-02-14,37420.85,Debt Consolidation,Rejected,Mobile App,2025-02-20
APP0001195,CUST0000694,2026-02-22,70464.89,Wedding,Withdrawn,Online,2026-02-27
APP0001196,CUST0000296,2024-07-04,23592.66,Education,Approved,Mobile App,2024-07-21
APP0001197,CUST0000118,2024-06-29,35638.13,Business,Rejected,Mobile App,2024-07-08
APP0001198,CUST0000508,2024-06-08,28284.43,Education,Approved,Mobile App,2024-06-20
APP0001199,CUST0000639,2022-12-21,3938.56,Education,Pending,Online,2026-08-24
APP0001200,CUST0000767,2023-10-30,9863.04,Debt Consolidation,Pending,Online,2026-08-24
APP0001201,CUST0000003,2022-06-29,7083.26,Auto,Pending,Online,2026-08-24
APP0001202,CUST0000018,2023-10-19,30265.4,Debt Consolidation,Pending,Branch,2026-08-24
APP0001203,CUST0000387,2022-05-25,9710.63,Medical,Rejected,Online,2022-06-11
APP0001204,CUST0000564,2024-02-07,1273.18,Debt Consolidation,Approved,Online,2024-02-19
APP0001205,CUST0000004,2026-06-02,32726.87,Personal,Approved,Mobile App,2026-06-21
APP0001206,CUST0000174,2023-11-28,78370.0,Auto,Rejected,Partner Referral,2023-12-07
APP0001207,CUST0000419,2025-05-04,1794.45,Business,Rejected,Mobile App,2025-05-20
APP0001208,CUST0000280,2023-11-04,7022.97,Debt Consolidation,Approved,Online,2023-11-08
APP0001209,CUST0000711,2026-03-06,20784.27,Debt Consolidation,Rejected,Branch,2026-03-23
APP0001210,CUST0000035,2022-09-13,39854.86,Medical,Rejected,Online,2022-09-26
APP0001211,CUST0000889,2025-10-26,19113.5,Personal,Withdrawn,Online,2025-10-27
APP0001212,CUST0000170,2025-04-09,3764.58,Personal,Approved,Branch,2025-04-23
APP0001213,CUST0000441,2026-02-02,17433.57,Education,Rejected,Partner Referral,2026-02-12
APP0001214,CUST0000987,2022-04-24,109608.95,,Rejected,Mobile App,2022-04-25
APP0001215,CUST0000663,2026-02-13,20344.65,Business,Withdrawn,Online,2026-03-02
APP0001216,CUST0000999,2026-03-11,11805.06,Business,Rejected,Mobile App,2026-03-22
APP0001217,CUST0000020,2023-02-16,39164.39,Business,Approved,Partner Referral,2023-03-01
APP0001218,CUST0000720,2024-10-08,19046.61,Debt Consolidation,Approved,Online,2024-10-20
APP0001219,CUST0000076,2024-07-31,1199.73,Medical,Withdrawn,Mobile App,2024-08-02
APP0001220,CUST0000612,2021-11-22,3294.53,Personal,Rejected,Online,2021-11-29
