payment_id,loan_id,customer_id,due_date,payment_date,amount_due,amount_paid,days_late,payment_status
PAY0016907,LOAN0000319,CUST0000323,2023-02-03,,79.22,0.0,,Missed
PAY0016908,LOAN0001057,CUST0001755,2024-02-11,2024-02-14,71.77,71.77,3.0,Late
PAY0016909,LOAN0000219,CUST0001464,2025-06-15,2025-06-14,442.27,442.27,0.0,On-time
PAY0016910,LOAN0000073,CUST0001400,2022-11-08,2022-11-08,317.79,-317.79,0.0,On-time
PAY0016911,LOAN0000913,CUST0001465,2023-06-03,2023-06-30,26.35,,27.0,Late
PAY0016912,LOAN0001002,CUST0000872,2026-02-18,2026-02-16,274.52,274.52,0.0,On-time
PAY0016913,LOAN0000884,CUST0001823,2023-05-14,2023-05-12,345.76,345.76,0.0,On-time
PAY0016914,LOAN0001135,CUST0000663,2023-06-18,,259.55,0.0,,Missed
PAY0016915,LOAN0000115,CUST0001373,2025-09-17,,636.97,0.0,,Missed
PAY0016916,LOAN0000214,CUST0001262,2024-06-28,2024-07-26,304.51,304.51,28.0,Late
PAY0016917,LOAN0000489,CUST0001318,2026-02-07,2026-02-05,464.81,464.81,0.0,On-time
PAY0016918,LOAN0000069,CUST0001860,2024-07-20,2024-07-18,2382.96,2382.96,0.0,On-time
PAY0016919,LOAN0000769,CUST0001127,2024-04-23,2024-06-03,908.61,908.61,41.0,Late
PAY0016920,LOAN0001147,CUST0000162,2023-11-25,2023-11-25,570.11,313.23,0.0,Partial
PAY0016921,LOAN0000080,CUST0001006,2025-09-04,2025-09-02,438.16,438.16,0.0,On-time
PAY0016922,LOAN0001133,CUST0000569,2023-10-01,2023-09-29,1337.74,1337.74,0.0,On-time
PAY0016923,LOAN0000569,CUST0000816,2025-08-29,2025-08-29,356.39,356.39,0.0,OK
PAY0016924,LOAN0001136,CUST0001639,2026-08-01,2026-08-01,161.42,161.42,0.0,on time
PAY0016925,LOAN0000928,CUST0000026,2024-01-14,2024-02-12,302.92,302.92,29.0,Late
PAY0016926,LOAN0000917,CUST0000428,2023-03-31,2023-03-29,1423.04,1423.04,0.0,On-time
PAY0016927,LOAN0000267,CUST0001406,2024-06-30,2024-06-29,993.86,993.86,0.0,On-time
PAY0016928,LOAN0000634,CUST0000253,2025-06-23,2025-06-21,272.95,272.95,0.0,On-time
PAY0016929,LOAN0000117,CUST0001603,2025-12-30,2025-12-28,42.08,42.08,0.0,On-time
PAY0016930,LOAN0001021,CUST0001012,2024-04-21,2024-04-19,464.74,464.74,0.0,On-time
PAY0016931,LOAN0000930,CUST0001845,2024-08-09,2024-08-08,1635.47,1635.47,0.0,On-time
PAY0016932,LOAN0000918,CUST0001267,2024-06-19,2024-06-19,4549.19,4549.19,0.0,On-time
PAY0016933,LOAN0000399,CUST0000647,2025-05-27,2025-06-19,816.97,816.97,23.0,Late
PAY0016934,LOAN0000688,CUST0001892,2022-04-17,2022-04-16,71.24,71.24,0.0,On-time
PAY0016935,LOAN0000237,CUST0001502,2025-10-28,2025-10-26,2548.54,2548.54,0.0,On-time
PAY0016936,LOAN0000818,CUST0001829,2026-04-09,2026-04-07,434.51,434.51,0.0,On-time
PAY0016937,LOAN0000425,CUST0000296,2023-01-30,2023-01-30,1021.12,1021.12,0.0,On-time
PAY0016938,LOAN0000519,CUST0000319,2025-01-20,2025-01-18,750.25,750.25,0.0,On-time
PAY0016939,LOAN0000801,CUST0000385,2025-08-28,,12.93,0.0,,Missed
PAY0016940,LOAN0000262,CUST0000546,2023-03-16,2023-03-16,587.67,587.67,0.0,On-time
PAY0016941,LOAN0001063,CUST0001908,2024-10-17,2024-10-15,1402.11,1402.11,0.0,On-time
PAY0016942,LOAN0000934,CUST0001193,2025-09-24,,711.86,0.0,,Missed
PAY0016943,LOAN0000158,CUST0001909,2025-04-23,2025-04-23,324.28,324.28,0.0,On-time
PAY0016944,LOAN0001007,CUST0000204,2026-07-21,2026-07-21,131.49,131.49,0.0,On-time
PAY0016945,LOAN0000653,CUST0000825,2022-09-17,2022-09-15,271.2,271.2,0.0,On-time
PAY0016946,LOAN0000199,CUST0001863,2022-11-07,2022-11-07,76.51,76.51,0.0,On-time
PAY0016947,LOAN0000968,CUST0000752,2026-06-08,2026-06-06,603.86,603.86,0.0,On-time
PAY0016948,LOAN0000942,CUST0001390,2021-11-22,2021-11-21,99.62,39.56,0.0,Partial
PAY0016949,LOAN0000475,CUST0001588,2025-06-22,2025-07-23,74.48,74.48,31.0,Late
PAY0016950,LOAN0000455,CUST0001120,2025-10-04,2025-10-03,203.32,203.32,0.0,On-time
PAY0016951,LOAN0001039,CUST0000630,2026-02-15,2026-02-13,566.05,327.58,0.0,Partial
PAY0016952,LOAN0000962,CUST0001978,2026-05-26,2026-05-25,60.52,60.52,0.0,On-time
PAY0016953,LOAN0001092,CUST0001280,2022-01-19,2022-01-18,271.73,271.73,0.0,On-time
PAY0016954,LOAN0000154,CUST0001029,2025-06-26,2025-06-26,63.25,63.25,0.0,On-time
PAY0016955,LOAN0000010,CUST0000872,2023-07-15,2023-08-05,1240.82,1240.82,21.0,Late
PAY0016956,LOAN0000756,CUST0001275,2026-04-20,2026-04-19,5926.73,5926.73,0.0,On-time
PAY0016957,LOAN0000288,CUST0001299,2025-03-11,2025-03-10,104.31,104.31,0.0,On-time
PAY0016958,LOAN0000767,CUST0001063,2023-05-24,2023-05-23,1335.19,1335.19,0.0,On-time
PAY0016959,LOAN0000307,CUST0000352,2025-09-02,2025-09-01,1796.47,1796.47,0.0,On-time
PAY0016960,LOAN0000323,CUST0000319,2023-11-03,2023-11-03,176.2,,0.0,On-time
PAY0016961,LOAN0001062,CUST0001082,2024-08-01,2024-07-31,2417.96,2417.96,0.0,On-time
PAY0016962,LOAN0000513,CUST0000461,2025-10-06,2025-10-05,74.75,74.75,0.0,On-time
PAY0016963,LOAN0000425,CUST0000296,2025-05-31,,1021.12,0.0,,Missed
PAY0016964,LOAN0000920,CUST0000930,2026-05-13,2026-05-12,183.08,183.08,0.0,On-time
PAY0016965,LOAN0000426,CUST0000398,2025-12-28,2025-12-27,124.76,124.76,0.0,On-time
PAY0016966,LOAN0000873,CUST0000566,2026-07-02,2026-07-01,195.36,,0.0,On-time
PAY0016967,LOAN0000002,CUST0001496,2024-03-26,2024-03-25,270.47,,0.0,On-time
PAY0016968,LOAN0000643,CUST0001611,2024-03-25,2024-03-24,1539.09,1539.09,0.0,On Time
PAY0016969,LOAN0000235,CUST0000895,2026-07-26,,856.06,0.0,,Missed
PAY0016970,LOAN0000803,CUST0001873,2026-03-25,2026-05-06,520.77,520.77,42.0,Late
PAY0016971,LOAN0000416,CUST0000804,2022-07-12,,176.78,0.0,,Missed
PAY0016972,LOAN0001168,CUST0000110,2026-02-20,,812.32,0.0,,Missed
PAY0016973,LOAN0001012,CUST0000088,2023-07-13,2023-07-11,201.01,94.54,0.0,Partial
PAY0016974,LOAN0000222,CUST0000336,2026-08-02,2026-08-02,2039.64,2039.64,0.0,On-time
PAY0016975,LOAN0000766,CUST0001847,2026-06-02,2026-05-31,663.73,663.73,0.0,On-time
PAY0016976,LOAN0000076,CUST0000812,2026-01-29,,121.09,0.0,,Missed
PAY0016977,LOAN0000144,CUST0001919,2026-04-08,,345.6,0.0,,Missed
PAY0016978,LOAN0000668,CUST0001694,2026-07-22,2026-07-20,1267.84,1267.84,0.0,On-time
PAY0016979,LOAN0001152,CUST0000690,2025-08-06,2025-08-08,180.13,180.13,2.0,Late
PAY0016980,LOAN9273610,CUST0001125,2025-07-03,2025-07-01,1421.61,533.84,0.0,Partial
PAY0016981,LOAN0000805,CUST0000035,2026-08-09,,574.35,0.0,,Missed
PAY0016982,LOAN0001046,CUST0001804,2023-06-12,,90.14,0.0,,Missed
PAY0016983,LOAN0000020,CUST0000074,2025-01-10,2025-01-08,527.76,527.76,0.0,On-time
PAY0016984,LOAN0000849,CUST0001560,2024-12-19,,446.72,0.0,,Missed
PAY0016985,LOAN0000721,CUST0000629,2026-07-23,2026-07-22,1704.27,1704.27,0.0,On-time
PAY0016986,LOAN0000742,CUST0000701,2025-11-12,2025-11-10,323.81,323.81,0.0,On-time
PAY0016987,LOAN0000009,CUST0001784,2026-07-15,2026-07-31,417.24,417.24,16.0,Late
PAY0016988,LOAN0000362,CUST0001267,2025-11-18,2025-11-16,698.28,698.28,0.0,On-time
PAY0016989,LOAN0000370,CUST0001556,2025-06-30,2025-06-30,452.61,452.61,0.0,On-time
PAY0016990,LOAN0001173,CUST0000555,2023-04-28,2023-04-28,491.27,491.27,0.0,On-time
PAY0016991,LOAN0000237,CUST0001502,2025-09-27,2025-09-26,2548.54,2548.54,0.0,On-time
PAY0016992,LOAN0001006,CUST0001516,2024-05-13,2024-05-12,3181.65,3181.65,0.0,On-time
PAY0016993,LOAN0000267,CUST0001406,2026-05-01,2026-04-30,993.86,993.86,0.0,On-time
PAY0016994,LOAN0001157,CUST0000530,2024-12-07,2024-12-05,777.33,777.33,0.0,On-time
PAY0016995,LOAN0000167,CUST0000249,2025-06-29,,199.71,0.0,,Missed
PAY0016996,LOAN0000173,CUST0000237,2025-05-19,2025-05-17,87.2,87.2,0.0,On-time
PAY0016997,LOAN0001054,CUST0000136,2026-03-04,,381.21,0.0,,Missed
PAY0016998,LOAN0000465,CUST0000192,2025-06-29,2025-06-29,174.62,174.62,0.0,On-time
PAY0016999,LOAN0000173,CUST0000237,2025-10-18,2025-10-16,87.2,87.2,0.0,On-time
PAY0017000,LOAN0000565,CUST0000331,2023-10-02,2023-11-10,1367.16,1367.16,39.0,Late
PAY0017001,LOAN0000755,CUST0000499,2024-05-21,2024-06-20,1280.87,1280.87,30.0,Late
PAY0017002,LOAN0000858,CUST0001675,2026-02-19,2026-02-19,244.9,244.9,0.0,On Time
PAY0017003,LOAN0000942,CUST0001390,2021-10-22,2021-10-22,99.62,99.62,0.0,On-time
PAY0017004,LOAN0000435,CUST0000599,2026-02-09,2026-02-07,2091.67,2091.67,0.0,On-time
PAY0017005,LOAN0000380,CUST0001449,2025-11-08,2025-11-07,4696.28,4696.28,0.0,On-time
PAY0017006,LOAN0000315,CUST0000351,2025-12-08,,121.4,0.0,,Missed
PAY0017007,LOAN0000296,CUST0000022,2026-01-12,,353.58,0.0,,Missed
PAY0017008,LOAN0000010,CUST0000872,2023-02-13,2023-02-13,1240.82,1240.82,0.0,On-time
PAY0017009,LOAN0000315,CUST0000351,2026-05-09,2026-05-18,121.4,121.4,9.0,Late
PAY0017010,LOAN0000234,CUST0000302,2025-06-13,2025-07-16,1173.4,1173.4,33.0,Late
PAY0017011,LOAN0000969,CUST0001679,2026-07-01,2026-06-29,878.61,878.61,0.0,On-time
PAY0017012,LOAN0000521,CUST0001893,2024-11-04,2024-11-04,793.11,793.11,0.0,On-time
PAY0017013,LOAN0000116,CUST0001562,2026-04-02,2026-04-02,662.16,662.16,0.0,On-time
PAY0017014,LOAN0000394,CUST0001630,2025-09-18,,361.15,0.0,,Missed
PAY0017015,LOAN0000191,CUST0001614,2024-11-24,2024-11-23,636.89,636.89,0.0,On-time
PAY0017016,LOAN0000556,CUST0001220,2023-09-14,2023-09-14,77.16,77.16,0.0,On-time
PAY0017017,LOAN0000060,CUST0000337,2026-06-25,2026-07-16,313.84,313.84,21.0,Late
PAY0017018,LOAN0000806,CUST0001842,2025-09-30,2025-09-29,76.05,76.05,0.0,On-time
PAY0017019,LOAN0000695,CUST0000746,2025-10-02,2025-09-30,412.74,412.74,0.0,On-time
PAY0017020,LOAN0000429,CUST0000068,2026-02-10,,1037.2,1037.2,0.0,On-time
PAY0017021,LOAN0001061,CUST0001081,2022-06-23,2022-06-22,3743.95,3743.95,0.0,On-time
PAY0017022,LOAN0000661,CUST0001064,2026-04-28,2026-04-27,420.95,337.53,0.0,Partial
PAY0017023,LOAN0000868,CUST0000064,2024-10-11,,10.45,0.0,,Missed
PAY0017024,LOAN0000802,CUST0000245,2023-04-25,2023-05-22,484.27,484.27,27.0,Late
PAY0017025,LOAN0001122,CUST0001214,2022-02-07,2022-02-05,104.22,104.22,0.0,On-time
PAY0017026,LOAN0000433,CUST0001596,2025-07-26,2025-07-25,272.63,272.63,0.0,On-time
PAY0017027,LOAN0000703,CUST0000987,2025-10-28,,110.44,0.0,,Missed
PAY0017028,LOAN0000431,CUST0001490,2024-03-04,2024-03-03,397.02,397.02,0.0,On-time
PAY0017029,LOAN0000274,CUST0000770,2022-07-31,2022-07-31,104.03,104.03,0.0,On-time
PAY0017030,LOAN0000835,CUST0000411,2024-12-04,,484.75,0.0,,Missed
PAY0017031,LOAN0000484,CUST0000292,2025-05-16,2025-05-15,317.06,317.06,0.0,On-time
PAY0017032,LOAN0001136,CUST0001639,2026-06-01,,161.42,0.0,,Failed
PAY0017033,LOAN0000909,CUST0001131,2024-08-26,2024-08-26,80.88,80.88,0.0,On-time
PAY0017034,LOAN0000832,CUST0001010,2023-06-21,2023-06-19,28.71,28.71,0.0,On-time
PAY0017035,LOAN0000813,CUST0000751,2024-12-01,2024-12-01,238.31,103.8,0.0,Partial
PAY0017036,LOAN0000861,CUST0000058,2025-05-23,2025-05-23,503.33,503.33,0.0,On-time
PAY0017037,LOAN0000872,CUST0000724,2025-02-15,2025-03-22,3894.49,3894.49,35.0,Late
PAY0017038,LOAN0000462,CUST0001188,2023-08-03,2023-08-02,267.14,267.14,0.0,On-time
PAY0017039,LOAN0000048,CUST0000325,2026-07-02,2026-07-01,28.82,28.82,0.0,On-time
PAY0017040,LOAN0000285,CUST0000375,2022-07-23,2022-08-25,499.14,499.14,33.0,Late
PAY0017041,LOAN0000437,CUST0000950,2025-10-31,2025-10-30,141.6,141.6,0.0,On-time
PAY0017042,LOAN0000933,CUST0001255,2023-09-02,2023-08-31,35.32,35.32,0.0,On-time
PAY0017043,LOAN0000170,CUST0001696,2023-04-03,,943.09,0.0,,Missed
PAY0017044,LOAN0001081,CUST0001201,2023-10-27,2023-10-26,152.58,152.58,0.0,On-time
PAY0017045,LOAN0000118,CUST0000674,2023-09-06,,513.31,0.0,,Missed
PAY0017046,LOAN0000711,CUST0001538,2025-06-25,2025-06-23,1145.87,1145.87,0.0,On-time
PAY0017047,LOAN0000602,CUST0001740,2025-05-12,2025-05-10,61.24,,0.0,Partial
PAY0017048,LOAN0000086,CUST0001580,2026-06-18,2026-06-17,920.77,920.77,0.0,On-time
PAY0017049,LOAN0001034,CUST0001087,2025-05-08,2025-05-08,165.33,165.33,0.0,On-time
PAY0017050,LOAN0000780,CUST0001035,2024-07-02,,2334.34,0.0,,Missed
PAY0017051,LOAN0000242,CUST0000952,2025-04-05,2025-04-03,3514.3,3514.3,0.0,On-time
PAY0017052,LOAN0000015,CUST0000458,2025-04-05,2025-04-03,507.72,507.72,0.0,On-time
PAY0017053,LOAN0001170,CUST0000417,2024-10-30,,1202.83,0.0,,Missed
PAY0017054,LOAN0000918,CUST0001267,2024-02-18,2024-02-17,4549.19,4549.19,0.0,On-time
PAY0017055,LOAN0000729,CUST0001396,2025-11-18,2025-11-16,606.11,606.11,0.0,On-time
PAY0017056,LOAN0000073,CUST0001400,2022-07-09,2022-07-07,317.79,317.79,0.0,On-time
PAY0017057,LOAN0000331,CUST0000064,2024-06-06,2024-06-04,30.44,30.44,0.0,On-time
PAY0017058,LOAN0000515,CUST0000769,2025-11-18,2025-11-18,212.52,212.52,0.0,On-time
PAY0017059,LOAN0001055,CUST0000072,2024-03-11,2024-03-11,412.61,350.32,0.0,Partial
PAY0017060,LOAN0000322,CUST0001398,2026-06-14,2026-06-12,18.16,18.16,0.0,On-time
PAY0017061,LOAN0000584,CUST0000935,2023-09-23,2023-09-21,403.15,403.15,0.0,On-time
PAY0017062,LOAN0001112,CUST0001115,2025-05-02,2025-05-02,200.88,200.88,0.0,On-time
PAY0017063,LOAN0000334,CUST0000945,2024-08-20,,872.89,0.0,,Missed
PAY0017064,LOAN0000439,CUST0001833,2024-07-14,2024-07-13,72.1,72.1,0.0,On-time
PAY0017065,LOAN0000993,CUST0001956,2026-05-25,2026-05-24,46.26,46.26,0.0,On-time
PAY0017066,LOAN0000975,CUST0001254,2025-02-28,2025-02-26,165.86,165.86,0.0,On-time
PAY0017067,LOAN0000403,CUST0001248,2026-07-14,2026-07-13,209.6,-209.6,0.0,On-time
PAY0017068,LOAN0000494,CUST0001767,2026-03-03,,75.09,0.0,,Missed
PAY0017069,LOAN0000334,CUST0000945,2023-04-21,2023-04-21,872.89,872.89,0.0,On-time
PAY0017070,LOAN0000835,CUST0000411,2025-12-05,2025-12-03,484.75,484.75,0.0,On-time
PAY0017071,LOAN0000753,CUST0001770,2023-12-11,2023-12-11,1204.75,1204.75,0.0,On-time
PAY0017072,LOAN0000387,CUST0000823,2025-02-16,2025-02-14,82.93,82.93,0.0,On-time
PAY0017073,LOAN0000641,CUST0001373,2022-05-18,2022-05-17,370.14,370.14,0.0,On-time
PAY0017074,LOAN0000282,CUST0000417,2026-07-29,,565.29,0.0,,Missed
PAY0017075,LOAN0000284,CUST0001743,2025-05-31,2025-06-23,602.63,602.63,23.0,Late
PAY0017076,LOAN0000297,CUST0000654,2026-04-27,2026-06-01,855.93,855.93,35.0,Late
PAY0017077,LOAN0000490,CUST0001717,2024-10-28,2024-10-27,79.31,56.97,0.0,Partial
PAY0017078,LOAN0000011,CUST0001625,2024-02-10,2024-02-10,2156.56,2156.56,0.0,On-time
PAY0017079,LOAN0000594,CUST0000371,2025-07-10,,285.45,0.0,,Missed
PAY0017080,LOAN0001061,CUST0001081,2023-09-22,2023-09-22,3743.95,3743.95,0.0,On-time
PAY0017081,LOAN0000321,CUST0000156,2024-01-23,2024-01-21,506.72,506.72,0.0,On-time
PAY0017082,LOAN0000906,CUST0000195,2025-10-29,2025-10-29,129.99,129.99,0.0,On-time
PAY0017083,LOAN0000351,CUST0000293,2023-11-15,2023-09-23,456.36,456.36,0.0,On-time
PAY0017084,LOAN0001024,CUST0000610,2024-04-09,2024-04-07,422.17,422.17,0.0,On-time
PAY0017085,LOAN0000443,CUST0001873,2026-04-27,2026-04-25,436.6,436.6,0.0,On-time
PAY0017086,LOAN0000575,CUST0001613,2024-09-03,2024-09-02,49.69,49.69,0.0,On-time
PAY0017087,LOAN0000814,CUST0001716,2025-10-25,2025-10-25,344.87,344.87,0.0,On-time
PAY0017088,LOAN0000335,CUST0001351,2024-09-13,2024-09-13,763.83,763.83,0.0,On-time
PAY0017089,LOAN0000410,CUST0000949,2024-05-17,2024-05-16,732.34,732.34,0.0,On-time
PAY0017090,LOAN0000360,CUST0000153,2024-04-01,2024-03-31,71.89,71.89,0.0,On-time
PAY0017091,LOAN0001011,CUST0000856,2026-07-01,2026-07-01,1293.6,1293.6,0.0,On-time
PAY0017092,LOAN0000703,CUST0000987,2024-09-27,,110.44,0.0,,Missed
PAY0017093,LOAN0000206,CUST0001173,2023-12-21,2023-12-19,1163.69,1163.69,0.0,On-time
PAY0017094,LOAN0000234,CUST0000302,2024-03-14,2024-03-13,1173.4,1173.4,0.0,On-time
PAY0017095,LOAN0000293,CUST0000005,2026-05-09,2026-06-13,807.67,807.67,35.0,Late
PAY0017096,LOAN0000818,CUST0001829,2025-02-07,,434.51,0.0,,Missed
PAY0017097,LOAN0001000,CUST0000172,2025-06-07,2025-06-06,27.68,27.68,0.0,On-time
PAY0017098,LOAN0000769,CUST0001127,2023-08-24,,908.61,0.0,,Missed
PAY0017099,LOAN0000297,CUST0000654,2025-01-26,2025-01-26,855.93,855.93,0.0,On-time
PAY0017100,LOAN0000523,CUST0000486,2024-07-28,,276.63,0.0,,Missed
PAY0017101,LOAN0000999,CUST0000199,2024-07-27,2024-07-27,159.23,159.23,0.0,On-time
PAY0017102,LOAN0000690,CUST0001014,2026-01-27,2026-01-26,723.96,-723.96,0.0,On-time
PAY0017103,LOAN0000251,CUST0001134,2022-08-16,,1328.52,0.0,,Missed
PAY0017104,LOAN0001146,CUST0001228,2024-03-13,,343.7,343.7,0.0,On-time
PAY0017105,LOAN0000561,CUST0000848,2026-06-08,2026-06-07,1371.11,1371.11,0.0,On-time
PAY0017106,LOAN0000621,CUST0000791,2025-03-17,2025-03-16,284.31,284.31,0.0,On-time
PAY0017107,LOAN0000566,CUST0001783,2026-04-08,2026-04-07,200.58,200.58,0.0,On-time
PAY0017108,LOAN0000964,CUST0000884,2025-06-11,2025-06-09,33.39,33.39,0.0,On-time
PAY0017109,LOAN0000169,CUST0000395,2025-05-25,2025-06-18,182.66,182.66,24.0,Late
PAY0017110,LOAN0000111,CUST0000233,2026-05-12,2026-06-18,211.45,211.45,37.0,Late
PAY0017111,LOAN0001070,CUST0000493,2026-04-22,2026-04-20,618.76,618.76,0.0,On-time
PAY0017112,LOAN0000147,CUST0000854,2025-05-16,2025-05-14,506.45,506.45,0.0,On-time
PAY0017113,LOAN0000373,CUST0001008,2026-04-05,2026-04-24,57.69,57.69,19.0,Late
PAY0017114,LOAN0001105,CUST0001863,2024-11-12,2024-11-10,405.4,405.4,0.0,On-time
PAY0017115,LOAN0000755,CUST0000499,2024-01-20,2024-01-20,1280.87,1280.87,0.0,On-time
PAY0017116,LOAN0000212,CUST0000666,2026-08-13,2026-08-13,12.4,7.84,0.0,Partial
PAY0017117,LOAN0000785,CUST0000062,2024-04-21,2024-04-21,1154.27,1154.27,0.0,On-time
PAY0017118,LOAN0000733,CUST0000866,2024-09-12,,986.86,0.0,,Missed
PAY0017119,LOAN0000608,CUST0001388,2026-08-09,2026-08-07,180.15,180.15,0.0,On-time
PAY0017120,LOAN0000178,CUST0001260,2025-05-11,2025-05-09,233.31,233.31,0.0,On-time
PAY0017121,LOAN0000914,CUST0000740,2025-03-30,2025-05-07,843.32,843.32,38.0,Late
PAY0017122,LOAN0000957,CUST0001757,2026-08-08,2026-09-11,444.8,444.8,34.0,Late
PAY0017123,LOAN0000372,CUST0001274,2026-07-30,2026-08-03,128.56,128.56,4.0,Late
PAY0017124,LOAN0000487,CUST0001787,2026-03-28,2026-03-27,512.54,512.54,0.0,On-time
PAY0017125,LOAN0000977,CUST0000019,2024-10-23,2024-10-22,58.75,31.48,0.0,Partial
PAY0017126,LOAN0000546,CUST0000263,2026-08-18,,520.23,0.0,,Missed
PAY0017127,LOAN0000839,CUST0001640,2026-05-14,2026-05-14,214.4,214.4,0.0,On-time
PAY0017128,LOAN0000884,CUST0001823,2024-06-13,2024-06-11,345.76,345.76,0.0,On-time
PAY0017129,LOAN0000602,CUST0001740,2025-12-11,2025-12-09,61.24,61.24,0.0,On-time
PAY0017130,LOAN0000432,CUST0000682,2026-02-21,2026-02-20,582.44,582.44,0.0,On-time
PAY0017131,LOAN0000402,CUST0001325,2026-01-06,2026-01-06,166.02,166.02,0.0,On-time
PAY0017132,LOAN0000402,CUST0001325,2024-10-06,2024-10-06,166.02,166.02,0.0,On-time
PAY0017133,LOAN0001166,CUST0000238,2025-06-23,2025-06-22,674.39,674.39,0.0,On-time
PAY0017134,LOAN0001092,CUST0001280,2024-11-19,2024-11-17,271.73,271.73,0.0,On-time
PAY0017135,LOAN0000373,CUST0001008,2024-07-05,2024-07-04,57.69,57.69,0.0,On-time
PAY0017136,LOAN0000346,CUST0000381,2026-07-01,2026-06-29,47.81,47.81,0.0,On-time
PAY0017137,LOAN0000734,CUST0000681,2024-10-26,2024-10-24,24.39,24.39,0.0,On-time
PAY0017138,LOAN0000449,CUST0001617,2025-10-17,2025-10-16,594.26,594.26,0.0,On-time
PAY0017139,LOAN0000539,CUST0001308,2026-03-11,2026-03-11,371.18,-371.18,0.0,On-time
PAY0017140,LOAN0000489,CUST0001318,2026-06-09,2026-06-29,464.81,464.81,20.0,Late
PAY0017141,LOAN0000608,CUST0001388,2025-09-09,2025-09-07,180.15,180.15,0.0,On-time
PAY0017142,LOAN0000125,CUST0001871,2022-07-12,2022-07-12,212.35,212.35,0.0,On-time
PAY0017143,LOAN0000016,CUST0001519,2022-12-17,2022-12-15,856.03,856.03,0.0,On-time
PAY0017144,LOAN0001160,CUST0000921,2025-05-05,2025-05-05,140.12,140.12,0.0,On-time
PAY0017145,LOAN0000424,CUST0000602,2025-09-27,2025-09-26,333.19,333.19,0.0,On-time
PAY0017146,LOAN0000907,CUST0000815,2025-12-24,2025-12-24,199.5,199.5,0.0,On-time
PAY0017147,LOAN0000125,CUST0001871,2021-12-10,,212.35,212.35,0.0,On-time
PAY0017148,LOAN0000778,CUST0001860,2025-02-22,2025-02-20,445.1,445.1,0.0,On-time
PAY0017149,LOAN0001046,CUST0001804,2023-01-11,,90.14,0.0,,Missed
PAY0017150,LOAN0000524,CUST0001284,2024-01-07,2024-01-06,666.74,666.74,0.0,On-time
PAY0017151,LOAN0000062,CUST0000839,2026-07-18,2026-07-16,459.79,459.79,0.0,On-time
PAY0017152,LOAN0001170,CUST0000417,2024-06-30,2024-06-30,1202.83,1202.83,0.0,On-time
PAY0017153,LOAN0000769,CUST0001127,2025-06-23,2025-06-21,908.61,908.61,0.0,On-time
PAY0017154,LOAN0000504,CUST0001922,2024-03-08,2024-03-06,573.77,573.77,0.0,On-time
PAY0017155,LOAN0000549,CUST0001995,2024-09-13,2024-09-13,621.34,621.34,0.0,On-time
PAY0017156,LOAN0000095,CUST0000154,2025-01-17,2025-01-16,1207.22,1207.22,0.0,On-time
PAY0017157,LOAN0000798,CUST0000317,2022-02-16,2022-02-16,506.52,506.52,0.0,on time
PAY0017158,LOAN0000092,CUST0000456,2023-05-07,2023-05-17,81.57,81.57,10.0,Late
PAY0017159,LOAN0000411,CUST0000818,2024-02-17,2024-02-17,179.52,179.52,0.0,On-time
PAY0017160,LOAN0000213,CUST0001462,2024-09-21,2024-09-20,5905.93,5905.93,0.0,On-time
PAY0017161,LOAN0000326,CUST0001821,2024-03-30,2024-03-30,1183.9,1183.9,0.0,On-time
PAY0017162,LOAN0000234,CUST0000302,2023-12-13,2023-12-23,1173.4,1173.4,10.0,Late
PAY0017163,LOAN0001164,CUST0000119,2024-01-21,2024-01-20,688.8,688.8,0.0,On-time
PAY0017164,LOAN0000998,CUST0000917,2025-09-09,2025-09-08,222.4,222.4,0.0,On-time
PAY0017165,LOAN0000972,CUST0000157,2025-10-04,2025-11-14,242.93,242.93,41.0,Late
PAY0017166,LOAN0000074,CUST0001925,2025-01-10,2025-02-15,278.77,278.77,36.0,Late
PAY0017167,LOAN0000031,CUST0001706,2024-10-29,2024-10-29,1057.37,863.27,0.0,PARTIAL
PAY0017168,LOAN0001071,CUST0001010,2024-01-17,2024-01-15,88.07,30.89,0.0,Partial
PAY0017169,LOAN0001030,CUST0001960,2024-09-15,2024-09-14,1566.96,1566.96,0.0,On-time
PAY0017170,LOAN0000813,CUST0000751,2024-04-01,2024-03-31,238.31,238.31,0.0,On-time
PAY0017171,LOAN0001037,CUST0001120,2025-07-24,2025-07-22,451.84,451.84,0.0,On-time
PAY0017172,LOAN0000274,CUST0000770,2022-08-31,2022-08-29,104.03,104.03,0.0,On-time
PAY0017173,LOAN0000348,CUST0001631,2024-03-06,2024-03-06,725.8,725.8,0.0,On-time
PAY0017174,LOAN0000494,CUST0001767,2025-07-03,2025-07-01,75.09,75.09,0.0,On-time
PAY0017175,LOAN0000022,CUST0001424,2025-06-15,2025-06-13,76.55,76.55,0.0,On-time
PAY0017176,LOAN0000646,CUST0000211,2024-05-26,2024-05-25,272.29,272.29,0.0,On-time
PAY0017177,LOAN0000155,CUST0001817,2022-10-20,,180.13,0.0,,Missed
PAY0017178,LOAN0000562,CUST0000522,2024-03-26,2024-03-25,318.64,318.64,0.0,On-time
PAY0017179,LOAN0000859,CUST0000097,2023-03-01,2023-03-01,181.93,181.93,0.0,On-time
PAY0017180,LOAN0000365,CUST0001133,2025-05-04,,337.81,0.0,,Missed
