application_id,customer_id,application_date,requested_amount,loan_purpose,application_status,application_channel,decision_date
APP0002445,CUST0001678,2025-11-07,55467.23,Medical,Rejected,Mobile App,2025-11-18
APP0002446,CUST0001212,2025-11-06,3820.32,Education,Rejected,Mobile App,2025-11-17
APP0002447,CUST0001555,2026-07-21,13739.15,Wedding,Approved,Online,2026-08-01
APP0002448,CUST0000996,2022-04-10,17346.89,Education,Rejected,Online,2022-04-13
APP0002449,CUST0001860,2023-10-03,98745.75,Home Improvement,Approved,Online,2023-10-08
APP0002450,CUST0001860,2024-10-31,37013.52,Medical,Approved,Online,2024-11-15
APP0002451,CUST0001233,2026-01-19,32494.37,Wedding,Rejected,Mobile App,2026-01-20
APP0002452,CUST0001668,2023-09-18,9037.34,Business,Approved,Partner Referral,2023-10-02
APP0002453,CUST0001320,2022-05-04,32801.21,Home Improvement,Rejected,Online,2022-05-11
APP0002454,CUST0001448,2026-03-12,12283.68,Business,Withdrawn,Branch,2026-03-15
APP0002455,CUST0000495,2022-01-23,16929.15,Business,Pending,Online,2026-08-24
APP0002456,CUST0001965,2025-03-04,10861.15,Auto,Pending,Online,2026-08-24
APP0002457,CUST0000369,2023-06-24,3747.7,Education,Pending,Online,2026-08-24
APP0002458,CUST0001390,2021-08-25,5983.55,Auto,Approved,Online,2021-09-12
APP0002459,CUST0001214,2024-04-11,20128.2,Home Improvement,Rejected,Online,2024-04-25
APP0002460,CUST0000185,2023-07-06,23333.61,Wedding,Rejected,Mobile App,2023-07-26
APP0002461,CUST0001550,2023-10-30,668.68,Auto,Withdrawn,Mobile App,2023-11-07
APP0002462,CUST0000156,2022-07-20,24541.08,Auto,Rejected,Mobile App,2022-07-29
APP0002463,CUST0001020,2025-01-04,,Debt Consolidation,Rejected,Branch,2025-01-18
APP0002464,CUST0001632,2023-01-24,16058.49,,Pending,Online,2026-08-24
APP0002465,CUST0000251,2022-05-30,9807.47,Business,Rejected,Online,2022-06-17
APP0002466,CUST0000722,2023-08-23,29368.95,Wedding,Approved,Online,2023-08-31
APP0002467,CUST0001017,2022-08-02,21249.43,Personal,Rejected,Online,2022-08-12
APP0002468,CUST0001849,2024-05-09,27754.4,Personal,Rejected,Online,2024-05-20
APP0002469,CUST0000764,2024-04-23,32223.3,Wedding,Rejected,Partner Referral,2024-04-25
APP0002470,CUST0000237,2025-08-21,3253.3,Business,Withdrawn,Partner Referral,2025-08-28
APP0002471,CUST0000263,2026-07-18,14692.23,Personal,Rejected,Mobile App,2026-07-21
APP0002472,CUST0000398,2022-01-29,25662.87,Auto,Pending,Mobile App,2026-08-24
APP0002473,CUST0001734,2021-11-01,14953.89,Business,Rejected,Mobile App,2021-11-16
APP0002474,CUST0001547,2023-11-08,500.0,Business,Approved,Mobile App,2023-11-09
APP0002475,CUST0000836,2021-12-25,33529.41,Medical,Rejected,Mobile App,2021-12-26
APP0002476,CUST0001695,2025-11-25,21870.57,Business,Rejected,Online,2025-12-12
APP0002477,CUST0001837,2025-09-08,10017.22,Business,Pending,Partner Referral,2026-08-24
APP0002478,CUST0001735,2023-10-23,38219.91,Medical,Rejected,Mobile App,2023-11-09
APP0002479,CUST0000010,2026-06-14,1348.2,Personal,APPROVED,Online,2026-06-28
APP0002480,CUST0000199,2024-03-30,4993.44,Debt Consolidation,Approved,Branch,2024-04-15
APP0002481,CUST0001451,2024-05-17,5701.44,Auto,Withdrawn,Mobile App,2024-05-25
APP0002482,CUST0000764,2025-07-16,64119.02,Auto,Approved,Call Center,2025-07-23
APP0002483,CUST0000318,2024-05-27,37452.13,Personal,Approved,Online,2024-06-11
APP0002484,CUST0001293,2025-03-18,947.47,Education,Rejected,Branch,2025-03-31
APP0002485,CUST0000711,2022-11-05,26097.38,Wedding,Rejected,Online,2022-11-17
APP0002486,CUST0001838,2024-03-13,500.0,Wedding,Approved,Online,2024-03-21
APP0002487,CUST0001154,2025-09-12,9034.21,Medical,Approved,Online,2025-09-25
APP0002488,CUST0000479,2026-06-25,15676.28,Business,Rejected,Online,2026-07-03
APP0002489,CUST0001870,2022-08-10,31399.66,Home Improvement,Approved,Online,2022-08-28
APP0002490,CUST0001201,2021-10-30,3208.76,Debt Consolidation,Approved,Branch,2021-11-14
APP0002491,CUST0000593,2024-08-12,998.14,Medical,Approved,Mobile App,2024-08-20
APP0002492,CUST0000288,2021-12-02,20749.18,Auto,Approved,Branch,2021-12-19
APP0002493,CUST0001111,2025-01-22,5405.08,Business,Approved,Online,2025-01-24
APP0002494,CUST0001495,2023-10-14,8538.8,Education,Rejected,Branch,2023-10-31
APP0002495,CUST0001672,2025-08-25,6371.64,Home Improvement,Approved,Mobile App,2025-09-03
APP0002496,CUST0000256,2022-06-09,3176.84,Medical,Rejected,Branch,2022-06-14
APP0002497,CUST0000865,2021-11-16,2451.61,Medical,Approved,Branch,2021-12-03
APP0002498,CUST0002000,2022-09-24,42218.53,Debt Consolidation,Approved,Online,2022-10-08
APP0002499,CUST0001322,2021-12-18,1291.77,Education,Rejected,Online,2021-12-20
APP0002500,CUST0000185,2022-05-26,28116.55,Wedding,Approved,Call Center,2022-06-01
APP0002501,CUST0001835,2025-06-08,2646.91,Wedding,Withdrawn,Online,2025-06-18
APP0002502,CUST0001371,2025-02-09,7224.02,Wedding,Rejected,Online,2025-02-22
APP0002503,CUST0000921,2024-10-03,4335.46,Wedding,Approved,Online,2024-10-20
APP0002504,CUST0001555,2023-10-03,6798.68,Wedding,Withdrawn,Branch,2023-09-07
APP0002505,CUST0001297,2022-10-07,4619.11,Debt Consolidation,Approved,Mobile App,2022-10-24
APP0002506,CUST0000516,2025-10-26,46048.01,Medical,Approved,Mobile App,2025-11-11
APP0002507,CUST0001593,2026-01-11,17907.96,Education,Approved,Call Center,2026-01-19
APP0002508,CUST0000510,2022-11-25,19469.18,Personal,Rejected,Online,2022-12-14
APP0002509,CUST0000458,2026-02-17,9802.98,Auto,Rejected,Online,2026-03-08
APP0002510,CUST0001193,2024-10-06,20444.29,Business,Rejected,Partner Referral,2024-10-12
APP0002511,CUST0000038,2023-05-18,15418.01,Personal,Pending,Branch,2026-08-24
APP0002512,CUST0001261,2022-09-18,11281.26,Education,Withdrawn,Mobile App,2022-10-06
APP0002513,CUST0001102,2024-08-07,3841.16,Home Improvement,Approved,Mobile App,2024-08-18
APP0002514,CUST0001442,2021-09-20,22849.86,Debt Consolidation,pending,Online,2026-08-24
APP0002515,CUST0000319,2023-03-25,24698.41,Medical,Approved,Partner Referral,2023-04-10
APP0002516,CUST0001161,2025-02-02,10668.11,Home Improvement,Withdrawn,Online,2025-02-14
APP0002517,CUST0000884,2024-02-18,1360.68,Business,Approved,Mobile App,2024-02-26
APP0002518,CUST0000349,2022-05-17,54472.96,Home Improvement,Approved,Online,2022-05-28
APP0002519,CUST0000904,2022-06-11,16843.89,Wedding,Approved,Branch,2022-06-28
APP0002520,CUST0001849,2025-02-11,30177.09,Wedding,Approved,Branch,2025-02-18
APP0002521,CUST0001649,2025-10-31,18699.09,Personal,Pending,Online,2026-08-24
APP0002522,CUST0000334,2025-02-06,51982.54,Business,Approved,Partner Referral,2025-02-11
APP0002523,CUST0001694,2022-06-07,17813.67,Debt Consolidation,Rejected,Online,2022-06-17
APP0002524,CUST0001131,2024-12-27,12756.72,Wedding,Pending,Branch,2026-08-24
APP0002525,CUST0000095,2023-01-12,,Debt Consolidation,Rejected,Online,2023-01-30
APP0002526,CUST0001841,2024-08-09,16804.58,Education,Rejected,Mobile App,2024-08-24
APP0002527,CUST0001052,2024-08-07,55011.33,Personal,Withdrawn,Branch,2024-08-10
APP0002528,CUST0001826,2026-01-26,10666.31,Debt Consolidation,Approved,Branch,2026-01-31
APP0002529,CUST0000197,2025-10-09,20696.67,Medical,Rejected,Mobile App,2025-10-20
APP0002530,CUST0000336,2022-01-10,129244.6,Medical,APPR,Mobile App,2022-01-20
APP0002531,CUST0001804,2021-08-25,3858.5,Home Improvement,Approved,Partner Referral,2021-08-28
APP0002532,CUST0000478,2026-04-22,32598.96,Debt Consolidation,Approved,Call Center,2026-05-10
APP0002533,CUST0001099,2023-03-06,56500.2,Wedding,Rejected,Online,2023-03-16
APP0002534,CUST0001204,2021-12-23,17969.48,Wedding,Approved,Mobile App,2022-01-06
APP0002535,CUST0001897,2022-08-09,2208.48,Debt Consolidation,Rejected,Online,2022-08-25
APP0002536,CUST0000675,2024-02-15,24136.2,Auto,Rejected,Online,2024-02-19
APP0002537,CUST0001508,2026-02-02,12530.28,Medical,Rejected,Branch,2026-02-09
APP0002538,CUST0001462,2026-04-06,7799.04,Home Improvement,Rejected,Branch,2026-04-21
APP0002539,CUST0001402,2024-12-05,,Debt Consolidation,Approved,Branch,2024-12-21
APP0002540,CUST0001045,2022-12-29,41387.66,Education,Rejected,Branch,2023-01-03
APP0002541,CUST0000143,2025-03-17,52710.75,Medical,Rejected,Mobile App,2025-03-24
APP0002542,CUST0000533,2025-11-02,7854.19,Personal,Pending,Partner Referral,2026-08-24
APP0002543,CUST0001122,2023-09-13,12698.43,Auto,Rejected,Online,2023-09-20
APP0002544,CUST0000823,2024-08-12,7922.85,Education,Rejected,Online,2024-08-14
APP0002545,CUST0000370,2024-02-04,6824.67,Auto,Approved,Online,2024-02-14
APP0002546,CUST0001383,2025-12-14,500.0,Debt Consolidation,Approved,Online,2025-12-17
APP0002547,CUST0000923,2024-09-16,161877.62,Business,Rejected,Partner Referral,2024-09-28
APP0002548,CUST0001571,2021-11-21,76621.22,Business,Rejected,Online,2021-12-10
APP0002549,CUST0001097,2026-01-02,4267.38,Business,Rejected,Online,2026-01-05
APP0002550,CUST0000740,2024-06-05,25768.54,Debt Consolidation,Rejected,Branch,2024-06-11
APP0002551,CUST0000218,2023-10-20,15826.42,Business,Approved,Online,2023-11-01
APP0002552,CUST0000210,2022-08-04,500.0,Education,Pending,Branch,2026-08-24
APP0002553,CUST0001015,2025-02-20,915.09,Medical,Withdrawn,Partner Referral,2025-03-03
APP0002554,CUST0000707,2021-09-26,19027.11,Education,Approved,Mobile App,2021-10-01
APP0002555,CUST0001437,2022-07-07,61950.56,Debt Consolidation,Approved,Online,2022-07-20
APP0002556,CUST0001261,2025-02-03,19510.7,Home Improvement,Declined,Mobile App,2025-02-11
APP0002557,CUST0000569,2023-01-04,15086.56,Home Improvement,Approved,Call Center,2023-01-23
APP0002558,CUST0001520,2025-05-24,16874.69,Medical,Approved,Online,2025-06-10
APP0002559,CUST0001132,2022-12-16,27721.56,Wedding,Rejected,Mobile App,2023-01-05
APP0002560,CUST0001760,2025-04-30,35374.88,Debt Consolidation,Rejected,Mobile App,2025-05-04
APP0002561,CUST0001907,2025-01-16,8978.14,Medical,Approved,Mobile App,2025-02-04
APP0002562,CUST0001924,2025-04-13,20467.33,Auto,Withdrawn,Online,2025-04-14
APP0002563,CUST0000254,2025-04-25,4238.94,Wedding,Approved,Mobile App,2025-04-30
APP0002564,CUST0001059,2025-08-24,1608.69,Education,Approved,Mobile App,2025-09-11
APP0002565,CUST0000058,2023-06-27,32836.96,Home Improvement,Approved,Mobile App,2023-07-15
APP0002566,CUST0001761,2023-12-30,52754.04,Auto,Pending,Online,2026-08-24
APP0002567,CUST0001406,2021-12-30,32048.59,Education,Pending,Online,2026-08-24
APP0002568,CUST0000525,2023-05-21,10170.91,Debt Consolidation,Approved,Mobile App,2023-05-23
APP0002569,CUST0001215,2023-12-12,9364.38,Debt Consolidation,Rejected,Mobile App,2023-12-19
APP0002570,CUST0001120,2025-07-02,30336.39,Business,Approved,Partner Referral,2025-07-03
APP0002571,CUST0001087,2026-02-28,80891.86,Personal,Approved,Branch,2026-03-11
APP0002572,CUST0001079,2024-12-23,41917.24,Business,Approved,Online,2025-01-10
APP0002573,CUST0001969,2022-04-15,116020.67,Home Improvement,Rejected,Mobile App,2022-04-28
APP0002574,CUST0001538,2022-08-25,8507.32,Personal,Approved,Mobile App,2022-09-05
APP0002575,CUST0000805,2024-04-24,59114.69,Home Improvement,Rejected,Branch,2024-04-28
APP0002576,CUST0001547,2023-10-28,1188.25,Wedding,Approved,Mobile App,2023-11-10
APP0002577,CUST0000282,2026-04-20,24536.21,Auto,Pending,Online,2026-08-24
APP0002578,CUST0000571,2022-07-23,21652.88,Medical,Withdrawn,Online,2022-08-05
APP0002579,CUST0000235,2024-07-02,22459.94,Wedding,Approved,Online,2024-07-05
APP0002580,CUST0001772,2025-07-17,11827.27,Medical,Rejected,Online,2025-07-28
APP0002581,CUST0000048,2023-11-02,18303.32,Business,Rejected,Mobile App,2023-11-12
APP0002582,CUST0001783,2022-11-19,31880.18,Education,Withdrawn,Online,2022-12-05
APP0002583,CUST0001665,2022-04-19,3178.95,Debt Consolidation,Rejected,Call Center,2022-05-08
APP0002584,CUST0001897,2024-10-05,1047.95,Personal,Approved,Online,2024-10-24
APP0002585,CUST0001532,2024-10-20,2128.56,Auto,Approved,Mobile App,2024-10-27
APP0002586,CUST0000916,2025-04-28,12672.39,Medical,Rejected,Branch,2025-05-11
APP0002587,CUST0001624,2025-11-01,17996.67,Auto,Rejected,Online,2025-11-15
APP0002588,CUST0001975,2026-08-09,17391.47,Wedding,Approved,Branch,2026-08-24
APP0002589,CUST0001785,2022-08-02,6974.17,Education,Pending,Partner Referral,2026-08-24
APP0002590,CUST0001570,2023-10-24,14480.02,Business,Pending,Partner Referral,2026-08-24
APP0002591,CUST0001534,2023-04-08,69571.67,Education,Rejected,Online,2023-04-25
APP0002592,CUST0001307,2026-01-04,39369.62,Auto,Rejected,Branch,2026-01-14
APP0002593,CUST0001784,2022-03-28,12874.86,Education,Rejected,Online,2022-04-17
APP0002594,CUST0000865,2024-12-20,7735.26,Personal,Rejected,Branch,2025-01-02
APP0002595,CUST0001002,2023-03-23,19088.38,Debt Consolidation,Approved,Online,2023-03-31
APP0002596,CUST0001685,2021-09-09,16595.02,Home Improvement,Rejected,Call Center,2021-09-14
APP0002597,CUST0000525,2024-08-20,13240.33,Home Improvement,Approved,Mobile App,2024-09-08
APP0002598,CUST0001529,2023-08-09,10266.92,Wedding,Withdrawn,Online,2023-08-13
APP0002599,CUST0000221,2025-02-06,30840.13,Education,Approved,Partner Referral,2025-02-08
APP0002600,CUST0001172,2023-08-14,8705.56,Auto,Approved,Mobile App,2023-08-17
APP0002601,CUST0000070,2022-08-07,80191.19,Home Improvement,rejected,Online,2022-08-19
APP0002602,CUST0001995,2022-03-31,13343.82,Business,Pending,Mobile App,2026-08-24
APP0002603,CUST0001685,2022-07-21,30812.64,Education,Rejected,Branch,2022-08-02
APP0002604,CUST0000499,2023-11-01,55328.28,Business,Approved,Online,2023-11-18
APP0002605,CUST0000301,2022-12-28,18916.98,Business,Rejected,Online,2023-01-03
APP0002606,CUST0001284,2022-03-25,14788.11,Debt Consolidation,Approved,Online,2022-03-26
APP0002607,CUST0001804,2023-03-26,3244.23,Business,Rejected,Online,2023-04-03
APP0002608,CUST0000643,2025-10-28,1676.2,Business,Rejected,Mobile App,2025-11-10
APP0002609,CUST0001924,2025-11-05,7324.03,Auto,Rejected,Online,2025-11-20
APP0002610,CUST0000916,2023-06-16,24868.77,Auto,Rejected,Branch,2023-06-18
APP0002611,CUST0000884,2024-04-03,500.0,Education,Approved,Partner Referral,2024-04-21
APP0002612,CUST0000678,2022-07-25,1988.5,Medical,Rejected,Partner Referral,2022-08-06
APP0002613,CUST0000542,2023-09-16,20123.37,Wedding,Withdrawn,Mobile App,2023-09-26
APP0002614,CUST0000670,2024-08-27,2140.69,Debt Consolidation,Approved,Mobile App,2024-09-02
APP0002615,CUST0000346,2021-09-28,13414.33,Home Improvement,Pending,Partner Referral,2026-08-24
APP0002616,CUST0000754,2025-12-07,9251.52,Personal,Rejected,Mobile App,2025-12-11
APP0002617,CUST0000580,2026-03-03,3556.0,Business,Rejected,Branch,2026-03-12
APP0002618,CUST0000114,2026-04-28,42709.02,Personal,Approved,Online,2026-05-08
APP0002619,CUST0000726,2022-09-14,40152.3,Debt Consolidation,Withdrawn,Online,2022-09-25
APP0002620,CUST0000080,2026-02-12,15834.79,,Approved,Branch,2026-02-17
APP0002621,CUST0000362,2022-03-20,56149.92,Personal,Approved,Online,2022-04-08
APP0002622,CUST0001450,2026-01-21,47147.36,Personal,Approved,Online,2026-01-29
APP0002623,CUST0000051,2022-04-29,3684.5,Personal,Rejected,Online,2022-05-14
APP0002624,CUST0000622,2023-05-22,1399.95,Wedding,Rejected,Branch,2023-06-04
APP0002625,CUST0001369,2026-05-23,9339.45,Home Improvement,Rejected,Online,2026-05-28
APP0002626,CUST0000043,2024-03-04,3888.83,Debt Consolidation,Approved,Online,2024-03-23
APP0002627,CUST0001475,2022-09-24,12393.75,Auto,Rejected,Mobile App,2022-10-04
APP0002628,CUST0000163,2023-07-04,8487.77,Wedding,Approved,Online,2023-07-17
APP0002629,CUST0000111,2023-04-19,4485.64,Education,Rejected,Branch,2023-05-02
APP0002630,CUST0000392,2026-04-05,15886.01,Debt Consolidation,Approved,Online,2026-04-16
APP0002631,CUST0001721,2023-09-16,23656.46,Business,Approved,Mobile App,2023-09-29
APP0002632,CUST0000097,2022-02-10,7008.98,Personal,Approved,Call Center,2022-02-22
APP0002633,CUST0000198,2022-06-23,21943.48,Debt Consolidation,Approved,Online,2022-07-08
APP0002634,CUST0001893,2024-06-02,116209.27,Education,Rejected,Mobile App,2024-06-12
APP0002635,CUST0001221,2021-09-18,71438.7,Business,Withdrawn,Call Center,2021-10-05
APP0002636,CUST0001137,2022-11-18,133319.97,Wedding,Rejected,Partner Referral,2022-11-30
APP0002637,CUST0000081,2024-09-01,2170.33,Education,Approved,Mobile App,2024-09-21
APP0002638,CUST0000789,2025-11-24,12052.38,Auto,Approved,Branch,2025-12-06
APP0002639,CUST0001153,2022-02-17,2314.36,Wedding,Rejected,Online,2022-03-01
APP0002640,CUST0001066,2023-05-06,73765.4,Auto,Rejected,Online,2023-05-16
APP0002641,CUST0001043,2023-08-08,2106.92,Business,Rejected,Online,2023-08-16
APP0002642,CUST0000226,2025-12-19,18247.65,Personal,Rejected,Branch,2026-01-04
APP0002643,CUST0001978,2025-07-31,1255.59,Education,Approved,Partner Referral,2025-08-13
APP0002644,CUST0001404,2026-04-15,11921.3,Business,Withdrawn,Online,2026-04-23
APP0002645,CUST0000484,2024-10-01,8685.64,Personal,Approved,Branch,2024-10-18
APP0002646,CUST0001940,2022-07-05,30195.2,Education,Rejected,Partner Referral,2022-07-08
APP0002647,CUST0000603,2026-05-04,23819.67,Medical,Rejected,Online,2026-05-06
APP0002648,CUST0000262,2025-06-02,20726.62,Business,Approved,Online,2025-06-15
APP0002649,CUST0001787,2024-12-13,32891.23,Medical,Approved,Online,2024-12-23
APP0002650,CUST0000306,2023-05-26,1069.73,Business,Rejected,Online,2023-06-11
APP0002651,CUST0000122,2025-08-16,27031.72,Debt Consolidation,Approved,Branch,2025-08-30
APP0002652,CUST0001258,2023-08-31,28549.33,Debt Consolidation,Pending,Branch,2026-08-24
APP0002653,CUST0000529,2023-04-08,14896.41,Medical,Rejected,Branch,2023-04-14
APP0002654,CUST0000304,2023-01-08,9400.56,Debt Consolidation,approved,Online,2023-01-14
APP0002655,CUST0000205,2024-12-12,1108.47,Business,Rejected,Mobile App,2024-12-18
APP0002656,CUST0000253,2024-09-24,19248.61,Home Improvement,Approved,Online,2024-10-07
APP0002657,CUST0001922,2022-10-13,19150.33,Medical,Approved,Branch,2022-10-27
APP0002658,CUST0001341,2023-05-13,6378.21,Home Improvement,Approved,Online,2023-06-02
APP0002659,CUST0001686,2022-10-13,,Wedding,Rejected,Mobile App,2022-10-18
APP0002660,CUST0001238,2025-05-08,25616.3,Personal,Rejected,Mobile App,2025-05-11
APP0002661,CUST0001087,2023-05-13,6883.0,Debt Consolidation,Approved,Online,2023-06-02
APP0002662,CUST0000436,2025-07-16,1913.16,Medical,Rejected,Mobile App,2025-07-27
APP0002663,CUST0001935,2022-10-22,71200.52,Wedding,Pending,Branch,2026-08-24
APP0002664,CUST0001647,2023-08-16,23629.79,Medical,Rejected,Mobile App,2023-08-23
APP0002665,CUST0001057,2021-10-12,2816.81,Personal,Rejected,Partner Referral,2021-10-30
APP0002666,CUST0000211,2021-09-02,11346.81,Debt Consolidation,Approved,Online,2021-09-18
APP0002667,CUST0001521,2021-10-16,6052.17,Medical,Approved,Branch,2021-10-20
APP0002668,CUST0000666,2021-12-23,500.0,Personal,Approved,Online,2021-12-30
APP0002669,CUST0000419,2026-04-15,28900.16,Home Improvement,Rejected,Mobile App,2026-05-03
APP0002670,CUST0001478,2023-01-06,10273.06,Debt Consolidation,Approved,Online,2023-01-21
APP0002671,CUST0001675,2024-04-22,9515.34,Business,Approved,Branch,2024-05-09
APP0002672,CUST0001228,2026-06-01,27061.82,Debt Consolidation,Approved,Call Center,2026-06-05
APP0002673,CUST0000148,2024-01-31,11420.59,Auto,Approved,Online,2024-02-12
APP0002674,CUST0001201,2023-08-14,1137.1,Personal,Approved,Mobile App,2023-08-16
APP0002675,CUST0001838,2025-04-17,500.0,Wedding,Rejected,Online,2025-04-27
APP0002676,CUST0001373,2025-05-14,26636.04,Home Improvement,Approved,Call Center,2025-05-17
APP0002677,CUST0000531,2022-02-25,2606.79,Medical,Rejected,Mobile App,2022-03-03
APP0002678,CUST0001293,2026-04-30,25420.57,Personal,Rejected,Online,2026-05-06
APP0002679,CUST0000498,2022-04-06,8401.61,Medical,Approved,Online,2022-04-10
APP0002680,CUST0001749,2023-05-10,9822.65,Auto,Approved,Branch,2023-05-27
APP0002681,CUST0001692,2026-05-31,1718.27,Education,Rejected,Mobile App,2026-06-08
APP0002682,CUST0001138,2024-06-14,18842.08,Personal,Rejected,Online,2024-06-18
APP0002683,CUST0000271,2024-06-27,13748.91,Debt Consolidation,Rejected,Partner Referral,2024-07-17
APP0002684,CUST0000803,2025-11-28,66077.67,Debt Consolidation,Approved,Mobile App,2025-11-29
APP0002685,CUST0000242,2023-11-22,20866.61,Debt Consolidation,Rejected,Partner Referral,2023-11-25
APP0002686,CUST0001533,2024-09-20,15059.89,Auto,Rejected,Online,2024-10-08
APP0002687,CUST0001362,2024-05-17,500.0,Auto,Pending,Branch,2026-08-24
APP0002688,CUST0000519,2022-03-17,13149.0,Medical,Rejected,Online,2022-03-25
APP0002689,CUST0001713,2023-03-03,36088.84,Auto,Approved,Online,2023-03-10
APP0002690,CUST0001520,2025-06-30,19621.88,Business,Withdrawn,Online,2025-07-12
APP0002691,CUST0001873,2023-04-17,35801.69,Auto,Approved,Online,2023-04-25
APP0002692,CUST0000560,2026-03-02,97091.18,Personal,Withdrawn,Mobile App,2026-03-04
APP0002693,CUST0000350,2026-06-11,9080.02,Auto,Approved,Online,2026-07-01
APP0002694,CUST0000961,2025-06-28,30950.18,Home Improvement,Rejected,Online,2025-07-17
APP0002695,CUST0000531,2021-08-26,32291.76,Personal,Rejected,Branch,2021-08-30
APP0002696,CUST0001479,2025-05-30,2891.57,Business,Approved,Mobile App,2025-06-10
APP0002697,CUST0000851,2026-07-21,515.99,Debt Consolidation,Rejected,Mobile App,2026-07-31
APP0002698,CUST0001256,2025-06-04,17515.83,Home Improvement,Approved,Branch,2025-06-06
APP0002699,CUST0000344,2024-11-01,11835.46,Debt Consolidation,Approved,Online,2024-11-09
APP0002700,CUST0000172,2024-09-16,1413.5,Personal,Approved,Branch,2024-09-29
APP0002701,CUST0001876,2024-02-15,14004.25,Business,Withdrawn,Mobile App,2024-02-18
APP0002702,CUST0000894,2022-11-20,762.43,Wedding,Withdrawn,Online,2022-11-28
APP0002703,CUST0000279,2024-01-14,18821.04,Auto,Rejected,Online,2024-01-20
APP0002704,CUST0001624,2026-03-15,8169.09,Debt Consolidation,Rejected,Call Center,2026-03-23
APP0002705,CUST0000266,2022-01-28,20670.65,Medical,Approved,Online,2022-02-10
APP0002706,CUST0001994,2022-04-17,33494.75,Debt Consolidation,Rejected,Online,2022-04-26
APP0002707,CUST0000773,2026-01-08,11146.61,Home Improvement,Withdrawn,Online,2026-01-24
APP0002708,CUST0000934,2025-10-13,24572.24,Personal,Rejected,Call Center,2025-10-24
APP0002709,CUST0000519,2024-03-14,17704.41,Medical,Rejected,Branch,2024-03-28
APP0002710,CUST0000172,2023-06-12,761.22,Wedding,Approved,Partner Referral,2023-06-25
APP0002711,CUST0000818,2022-03-15,12085.05,Education,Rejected,Mobile App,2022-04-01
APP0002712,CUST0000733,2025-01-06,52890.98,Business,Withdrawn,Mobile App,2025-01-09
APP0002713,CUST0000897,2024-05-05,32136.67,Personal,Withdrawn,Online,2024-05-25
APP0002714,CUST0000980,2025-09-03,49201.5,Medical,Rejected,Online,2025-09-19
APP0002715,CUST0001262,2023-06-18,32124.34,Auto,Approved,Mobile App,2023-06-22
APP0002716,CUST0000147,2025-08-22,14394.32,Personal,Withdrawn,Partner Referral,2025-08-23
APP0002717,CUST0000726,2026-06-03,71413.66,Personal,Rejected,Call Center,2026-06-04
APP0002718,CUST0001729,2022-06-15,43068.69,Auto,Approved,Partner Referral,2022-06-29
APP0002719,CUST0001904,2025-06-21,6623.4,Personal,Approved,Mobile App,2025-06-30
APP0002720,CUST0001078,2024-09-13,31557.58,Wedding,Rejected,Branch,2024-09-17
APP0002721,CUST0000733,2023-09-08,81996.73,Home Improvement,Rejected,Branch,2023-09-15
APP0002722,CUST0000833,2022-09-20,42025.5,Personal,Pending,Branch,2026-08-24
APP0002723,CUST0001565,2022-06-03,6862.16,Debt Consolidation,Pending,Online,2026-08-24
APP0002724,CUST0000795,2022-03-17,2628.81,Wedding,Rejected,Online,2022-03-29
APP0002725,CUST0001890,2022-12-23,11989.82,Wedding,Withdrawn,Online,2022-12-24
APP0002726,CUST0000057,2024-03-19,10517.99,Personal,Approved,Online,2024-04-01
APP0002727,CUST0001212,2024-05-03,2283.23,Auto,Approved,Online,2024-05-05
APP0002728,CUST0001038,2026-08-02,21290.74,Wedding,Approved,Mobile App,2026-08-18
APP0002729,CUST0000904,2025-05-09,26235.26,Education,Rejected,Mobile App,2025-05-15
APP0002730,CUST0000952,2026-07-22,5250.84,Debt Consolidation,Withdrawn,Branch,2026-08-02
APP0002731,CUST0000318,2025-06-01,10772.97,Personal,Pending,Mobile App,2025-05-23
APP0002732,CUST0000692,2024-07-07,63967.76,Wedding,Pending,Branch,2026-08-24
APP0002733,CUST0000707,2025-09-23,12267.3,Auto,Rejected,Branch,2025-10-09
APP0002734,CUST0001318,2025-07-04,8140.39,Home Improvement,Rejected,Branch,2025-07-24
APP0002735,CUST0001197,2025-09-07,64905.05,Education,Rejected,Online,2025-09-22
APP0002736,CUST0000823,2022-11-23,8319.69,Auto,Rejected,Branch,2022-12-13
APP0002737,CUST0001035,2025-04-08,9599.22,Business,Rejected,Mobile App,2025-04-13
APP0002738,CUST0001144,2022-10-08,22015.53,Auto,Rejected,Online,2022-10-15
APP0002739,CUST0000095,2023-03-28,4489.0,Home Improvement,Approved,Call Center,2023-04-14
APP0002740,CUST0001771,2025-03-07,105149.98,Home Improvement,Approved,Online,2025-03-08
APP0002741,CUST0001785,2024-03-04,26909.85,Business,Pending,Branch,2026-08-24
APP0002742,CUST0000728,2025-07-30,16317.24,Medical,Rejected,Call Center,2025-08-14
APP0002743,CUST0001523,2025-04-01,739.06,Debt Consolidation,Approved,Mobile App,2025-04-09
APP0002744,CUST0000796,2025-05-10,55560.58,Education,Withdrawn,Branch,2025-05-16
APP0002745,CUST0000136,2022-05-21,31772.05,Personal,Approved,Mobile App,2022-05-28
APP0002746,CUST0001732,2022-03-03,30162.63,Home Improvement,Rejected,Online,2022-03-19
APP0002747,CUST0000536,2022-11-21,3026.97,Home Improvement,Pending,Mobile App,2026-08-24
APP0002748,CUST0000717,2023-06-06,31538.46,Auto,Rejected,Mobile App,2023-06-07
