credit_history_id,customer_id,record_date,credit_score,total_outstanding_debt,credit_utilization,number_of_open_accounts,number_of_closed_accounts,previous_defaults,previous_late_payments
CRHIST0005176,CUST0001706,2025-08-18,761.0,3300.63,0.1151,1,1,0,0
CRHIST0005177,CUST0001706,2025-11-06,750.0,5326.42,0.2557,2,3,0,0
CRHIST0005178,CUST0001707,2020-05-26,614.0,10679.3,0.6993,3,0,0,0
CRHIST0005179,CUST0001707,2021-11-13,615.0,2493.79,0.1378,6,2,0,0
CRHIST0005180,CUST0001707,2023-03-29,618.0,4888.21,0.3151,3,1,0,0
CRHIST0005181,CUST0001708,2020-12-21,642.0,2431.14,0.2274,3,5,0,0
CRHIST0005182,CUST0001708,2021-03-31,645.0,,0.4365,3,4,0,0
CRHIST0005183,CUST0001708,2022-01-19,641.0,5811.56,0.4739,6,1,0,0
CRHIST0005184,CUST0001709,2021-04-04,700.0,3107.37,0.3899,5,3,0,0
CRHIST0005185,CUST0001709,2022-07-16,693.0,4133.78,0.5121,0,1,0,0
CRHIST0005186,CUST0001709,2023-06-14,681.0,5319.8,0.325,7,1,0,2
CRHIST0005187,CUST0001709,2023-07-17,681.0,3867.98,0.4315,1,1,0,2
CRHIST0005188,CUST0001709,2024-03-31,678.0,4365.83,0.4369,2,0,0,2
CRHIST0005189,CUST0001709,2024-04-16,688.0,4343.99,0.3088,7,3,0,2
CRHIST0005190,CUST0001710,2026-07-13,678.0,2605.22,0.3404,7,3,0,0
CRHIST0005191,CUST0001710,2026-07-18,695.0,3594.88,0.3194,3,2,0,0
CRHIST0005192,CUST0001710,2026-07-30,688.0,7011.94,0.3469,6,2,1,0
CRHIST0005193,CUST0001711,2021-12-10,699.0,5191.33,0.4161,6,4,0,0
CRHIST0005194,CUST0001711,2023-01-25,680.0,6800.11,0.6452,4,1,0,0
CRHIST0005195,CUST0001711,2023-03-19,676.0,2814.78,0.1181,6,1,0,0
CRHIST0005196,CUST0001712,2023-07-01,593.0,7150.89,0.6276,4,1,0,0
CRHIST0005197,CUST0001713,2025-01-25,705.0,9696.99,0.6177,6,0,0,0
CRHIST0005198,CUST0001713,2025-06-07,702.0,5781.44,0.3115,4,3,0,0
CRHIST0005199,CUST0001713,2025-07-28,692.0,4473.82,0.3604,3,0,0,0
CRHIST0005200,CUST0001713,2025-08-30,692.0,11706.76,0.8957,3,3,0,1
CRHIST0005201,CUST0001714,2026-06-03,682.0,2158.06,0.243,3,2,0,2
CRHIST0005202,CUST0001714,2026-06-13,676.0,667.23,0.113,2,7,0,2
CRHIST0005203,CUST0001715,2026-08-12,628.0,2705.32,0.5782,6,1,0,0
CRHIST0005204,CUST0001715,2026-08-12,634.0,1587.79,0.1533,1,3,0,0
CRHIST0005205,CUST0001715,2026-08-14,644.0,3779.34,0.3955,5,3,0,0
CRHIST0005206,CUST0001716,2020-08-19,619.0,2813.88,0.5784,2,2,0,0
CRHIST0005207,CUST0001716,2021-07-22,616.0,1767.12,0.2968,5,5,0,0
CRHIST0005208,CUST0001717,2022-04-07,633.0,7128.16,0.8038,4,3,0,2
CRHIST0005209,CUST0001718,2022-03-05,722.0,2253.6,0.2722,1,1,0,0
CRHIST0005210,CUST0001718,2022-05-07,721.0,935.28,0.1019,7,2,0,0
CRHIST0005211,CUST0001718,2022-12-16,744.0,1771.67,0.1593,3,1,0,0
CRHIST0005212,CUST0001718,2024-01-04,744.0,9849.86,0.483,0,0,0,0
CRHIST0005213,CUST0001718,2024-03-26,739.0,5671.44,0.3581,4,2,0,2
CRHIST0005214,CUST0001719,2025-04-28,532.0,2184.5,0.65,5,3,0,0
CRHIST0005215,CUST0001719,2025-05-27,539.0,1484.09,0.5136,3,0,0,0
CRHIST0005216,CUST0001719,2025-09-16,546.0,548.94,0.2336,5,4,0,0
CRHIST0005217,CUST0001719,2025-10-31,557.0,983.44,0.7673,2,1,0,0
CRHIST0005218,CUST0001719,2026-01-30,573.0,1206.5,0.4034,5,1,0,0
CRHIST0005219,CUST0001720,2022-02-27,741.0,12892.77,0.698,3,4,0,0
CRHIST0005220,CUST0001721,2021-02-05,754.0,655.49,0.0157,3,2,0,0
CRHIST0005221,CUST0001721,2022-08-16,763.0,6817.65,0.1463,1,2,0,0
CRHIST0005222,CUST0001721,2023-08-28,775.0,13981.42,0.4493,4,3,0,0
CRHIST0005223,CUST0001722,2025-01-21,680.0,3323.23,0.1099,3,1,0,0
CRHIST0005224,CUST0001722,2025-03-11,678.0,6241.09,0.2851,4,4,0,0
CRHIST0005225,CUST0001723,2022-10-21,626.0,6186.21,0.2131,8,3,0,0
CRHIST0005226,CUST0001724,2024-09-24,535.0,388.2,0.3054,3,2,0,0
CRHIST0005227,CUST0001724,2024-12-12,537.0,768.95,0.4262,8,2,0,0
CRHIST0005228,CUST0001724,2025-01-09,542.0,1170.1,0.7616,8,1,0,0
CRHIST0005229,CUST0001724,2025-06-11,530.0,1268.24,0.8967,5,4,0,0
CRHIST0005230,CUST0001724,2025-10-21,531.0,1347.42,0.9006,5,3,0,0
CRHIST0005231,CUST0001725,2022-07-17,518.0,575.83,0.2552,4,1,0,0
CRHIST0005232,CUST0001725,2022-12-13,501.0,919.16,0.3344,2,1,0,0
CRHIST0005233,CUST0001725,2023-01-16,504.0,1414.19,0.4539,7,2,0,0
CRHIST0005234,CUST0001726,2022-10-23,674.0,3455.73,0.1501,5,2,0,0
CRHIST0005235,CUST0001726,2022-11-03,676.0,4560.48,0.3791,10,0,0,0
CRHIST0005236,CUST0001727,2020-10-23,711.0,5341.62,0.1085,2,1,0,0
CRHIST0005237,CUST0001727,2021-03-11,720.0,6208.67,0.1149,3,1,0,0
CRHIST0005238,CUST0001727,2022-08-27,713.0,3409.65,0.15,4,3,0,0
CRHIST0005239,CUST0001728,2020-04-16,636.0,7554.45,0.5936,5,2,0,0
CRHIST0005240,CUST0001728,2021-05-23,667.0,973.11,0.0725,5,0,0,0
CRHIST0005241,CUST0001728,2022-01-08,678.0,11083.31,0.6004,3,0,0,0
CRHIST0005242,CUST0001728,2024-06-22,677.0,1670.46,0.2465,3,0,0,0
CRHIST0005243,CUST0001728,2025-11-19,672.0,11555.32,0.6758,1,2,0,0
CRHIST0005244,CUST0001728,2025-12-08,673.0,5692.54,0.3741,1,4,0,0
CRHIST0005245,CUST0001729,2019-08-16,694.0,7450.61,0.4064,4,2,0,0
CRHIST0005246,CUST0001729,2019-10-17,699.0,,0.709,2,0,0,0
CRHIST0005247,CUST0001730,2020-11-10,729.0,5898.5,0.2552,6,3,0,0
CRHIST0005248,CUST0001731,2021-10-04,653.0,7438.84,0.2939,3,0,0,0
CRHIST0005249,CUST0001732,2019-10-08,660.0,2382.06,0.2159,4,2,0,0
CRHIST0005250,CUST0001732,2020-07-10,666.0,3168.79,0.2827,0,0,0,0
CRHIST0005251,CUST0001732,2020-11-12,654.0,7201.95,0.7438,2,2,0,0
CRHIST0005252,CUST0001732,2020-12-10,632.0,3271.53,0.2136,2,1,0,0
CRHIST0005253,CUST0001733,2020-07-05,772.0,1682.16,0.0997,1,2,0,0
CRHIST0005254,CUST0001733,2021-08-11,764.0,6599.39,0.4233,1,1,0,0
CRHIST0005255,CUST0001734,2025-06-30,667.0,2381.73,0.3712,4,2,0,0
CRHIST0005256,CUST0001734,2025-10-21,632.0,3397.4,0.3003,1,1,0,0
CRHIST0005257,CUST0001734,2025-10-27,619.0,2250.19,0.4626,0,2,0,0
CRHIST0005258,CUST0001735,2025-08-27,698.0,24903.39,0.7174,7,2,0,0
CRHIST0005259,CUST0001735,2025-10-09,690.0,7423.09,0.5386,2,1,0,0
CRHIST0005260,CUST0001735,2025-10-11,693.0,4238.11,0.1968,0,1,0,0
CRHIST0005261,CUST0001735,2026-02-07,706.0,11948.82,0.3351,4,3,0,0
CRHIST0005262,CUST0001735,2026-02-14,716.0,14563.85,0.3977,3,4,0,0
CRHIST0005263,CUST0001735,2026-03-08,720.0,29262.0,0.8143,5,2,0,0
CRHIST0005264,CUST0001736,2021-11-25,642.0,10728.39,0.6395,5,0,0,1
CRHIST0005265,CUST0001736,2022-06-05,627.0,7536.31,0.4489,2,0,0,1
CRHIST0005266,CUST0001736,2023-04-28,614.0,4354.71,0.4305,6,4,0,1
CRHIST0005267,CUST9434434,2026-04-03,737.0,10853.17,0.4202,6,3,0,0
CRHIST0005268,CUST0001737,2026-04-07,762.0,6831.79,0.3685,3,3,0,0
CRHIST0005269,CUST0001738,2020-07-21,771.0,0.0,0.0,5,2,0,0
CRHIST0005270,CUST0001739,2020-01-13,725.0,8125.22,0.4054,4,6,0,0
CRHIST0005271,CUST0001740,2022-02-09,574.0,536.08,0.4734,11,5,0,0
CRHIST0005272,CUST0001740,2022-05-03,573.0,715.31,0.4811,9,4,0,0
CRHIST0005273,CUST0001741,2021-05-18,663.0,3966.68,0.6,3,3,0,0
CRHIST0005274,CUST0001741,2021-11-11,664.0,2080.92,0.2399,3,2,0,0
CRHIST0005275,CUST0001742,2019-11-22,658.0,2004.11,0.1109,6,2,0,0
CRHIST0005276,CUST0001742,2020-02-25,671.0,9881.12,0.5948,8,3,0,0
CRHIST0005277,CUST0001742,2020-03-31,677.0,20653.76,0.5497,5,2,0,0
CRHIST0005278,CUST0001743,2025-10-02,691.0,19138.34,0.7025,2,5,0,0
CRHIST0005279,CUST0001743,2025-11-10,695.0,16387.87,0.5429,8,1,0,0
CRHIST0005280,CUST0001743,2025-12-18,676.0,11206.57,0.6616,5,1,0,0
CRHIST0005281,CUST0001743,2026-01-29,684.0,12924.16,0.452,3,1,0,0
CRHIST0005282,CUST0001743,2026-02-11,867.0,11965.81,0.5551,5,0,0,0
CRHIST0005283,CUST0001744,2026-07-03,732.0,2577.12,0.1653,3,2,0,0
CRHIST0005284,CUST0001744,2026-07-10,725.0,1887.99,0.0911,3,2,0,0
CRHIST0005285,CUST0001744,2026-07-13,717.0,2317.43,0.1614,1,2,0,0
CRHIST0005286,CUST0001744,2026-07-14,708.0,16671.61,0.5699,4,0,0,0
CRHIST0005287,CUST0001744,2026-07-17,704.0,17233.95,0.6811,5,2,0,0
CRHIST0005288,CUST0001745,2022-05-26,729.0,16068.73,0.3783,1,1,0,0
CRHIST0005289,CUST0001745,2022-05-31,720.0,3406.67,0.1669,6,3,0,0
CRHIST0005290,CUST0001745,2023-03-21,727.0,5037.77,0.1667,0,1,0,0
CRHIST0005291,CUST0001745,2023-09-10,725.0,620.41,0.0222,2,0,0,0
CRHIST0005292,CUST0001745,2025-03-25,722.0,5498.59,0.1045,5,1,0,0
CRHIST0005293,CUST0001746,2021-08-20,692.0,13239.85,0.7223,5,2,0,0
CRHIST0005294,CUST0001746,2022-01-07,682.0,6121.92,0.4379,1,4,0,0
CRHIST0005295,CUST0001747,2024-11-25,553.0,885.08,0.5284,1,2,1,0
CRHIST0005296,CUST0001747,2025-01-01,578.0,578.48,0.3926,4,3,1,0
CRHIST0005297,CUST0001747,2025-01-15,590.0,581.21,0.3737,6,4,1,0
CRHIST0005298,CUST0001748,2026-03-16,650.0,2607.0,0.2002,1,2,0,0
CRHIST0005299,CUST0001748,2026-03-30,649.0,3654.78,0.3318,9,2,0,0
CRHIST0005300,CUST0001748,2026-04-09,635.0,6622.86,0.4474,4,4,0,2
CRHIST0005301,CUST0001748,2026-05-15,645.0,9739.99,0.7691,2,0,0,2
CRHIST0005302,CUST0001748,2026-06-02,634.0,11104.78,0.5823,4,2,0,2
CRHIST0005303,CUST0001748,2026-06-04,630.0,8030.65,0.4922,3,3,0,2
CRHIST0005304,CUST0001749,2021-09-27,557.0,644.11,0.3891,5,2,0,0
CRHIST0005305,CUST0001749,2021-12-12,559.0,1840.16,0.7191,6,2,0,1
CRHIST0005306,CUST0001749,2021-12-28,573.0,362.18,0.1005,3,0,0,3
CRHIST0005307,CUST0001749,2022-10-11,592.0,403.69,0.1272,4,0,0,3
CRHIST0005308,CUST0001750,2024-03-25,725.0,11053.68,0.5391,6,0,0,0
CRHIST0005309,CUST0001750,2024-04-17,725.0,5592.88,0.2985,5,2,0,0
CRHIST0005310,CUST0001750,2024-08-23,732.0,2402.97,0.1636,3,2,0,0
CRHIST0005311,CUST0001751,2019-07-19,660.0,20842.94,0.5856,6,2,0,0
CRHIST0005312,CUST0001751,2019-08-28,637.0,13546.9,0.3575,7,0,0,2
CRHIST0005313,CUST0001751,2019-11-27,632.0,20275.87,0.4386,9,4,0,2
CRHIST0005314,CUST0001751,2020-05-21,629.0,7457.42,0.2498,5,1,0,2
CRHIST0005315,CUST0001752,2023-09-11,703.0,7378.54,0.2959,5,2,0,0
CRHIST0005316,CUST0001752,2024-01-09,723.0,5386.64,0.1413,1,3,0,0
CRHIST0005317,CUST0001752,2024-09-16,710.0,9871.59,0.2448,3,1,0,0
CRHIST0005318,CUST0001753,2026-07-28,687.0,9467.76,0.6082,2,2,0,0
CRHIST0005319,CUST0001753,2026-07-30,674.0,21083.47,0.7884,3,7,0,0
CRHIST0005320,CUST0001753,2026-07-30,681.0,2434.96,0.1215,4,4,0,0
CRHIST0005321,CUST0001753,2026-08-05,668.0,12875.86,0.435,4,0,0,0
CRHIST0005322,CUST0001753,2026-08-05,673.0,16710.25,0.8347,5,1,0,0
CRHIST0005323,CUST0001753,2026-08-06,664.0,3111.49,0.1201,2,0,0,0
CRHIST0005324,CUST0001753,2026-08-11,657.0,7998.69,0.2649,2,3,0,0
CRHIST0005325,CUST0001754,2023-04-02,612.0,2833.01,0.594,4,1,0,0
CRHIST0005326,CUST0001754,2023-09-15,610.0,3922.52,0.734,5,3,0,2
CRHIST0005327,CUST0001755,2024-05-11,717.0,1596.19,0.1432,1,2,0,0
CRHIST0005328,CUST0001755,2024-08-28,720.0,5977.1,0.3431,2,3,0,0
CRHIST0005329,CUST0001755,2025-02-08,720.0,3605.66,0.2043,5,2,0,0
CRHIST0005330,CUST0001755,2025-02-18,715.0,6761.32,0.5655,2,4,0,0
CRHIST0005331,CUST0001755,2025-04-13,711.0,2566.88,0.2195,3,5,0,0
CRHIST0005332,CUST0001755,2025-07-28,717.0,2040.91,0.2341,4,3,0,1
CRHIST0005333,CUST0001756,2024-07-18,661.0,2201.25,0.1779,7,2,0,0
CRHIST0005334,CUST0001757,2023-11-25,771.0,4708.34,0.3363,4,3,0,0
CRHIST0005335,CUST0001757,2024-11-21,767.0,2244.61,0.1125,3,2,0,2
CRHIST0005336,CUST0001757,2025-04-03,760.0,2808.07,0.3561,0,2,0,2
CRHIST0005337,CUST0001757,2025-06-13,737.0,7029.4,0.3999,1,2,0,2
CRHIST0005338,CUST0001757,2025-06-20,726.0,,0.3515,2,2,0,2
CRHIST0005339,CUST0001758,2024-04-07,668.0,3676.32,0.2837,4,4,0,0
CRHIST0005340,CUST0001758,2024-08-16,671.0,8948.81,0.5116,6,2,0,0
CRHIST0005341,CUST0001758,2024-10-29,679.0,3906.93,0.3862,2,1,0,0
CRHIST0005342,CUST0001758,2024-12-03,690.0,2051.02,0.1426,5,3,0,0
CRHIST0005343,CUST0001759,2026-02-12,747.0,2298.54,0.1227,2,4,0,0
CRHIST0005344,CUST0001760,2019-07-31,730.0,5739.8,0.2502,0,5,0,0
CRHIST0005345,CUST0001760,2020-05-04,712.0,2152.83,0.0928,6,2,0,0
CRHIST0005346,CUST0001760,2020-05-04,718.0,4894.37,0.3174,4,1,0,0
CRHIST0005347,CUST0001760,2020-07-14,704.0,2969.61,0.3433,0,3,0,0
CRHIST0005348,CUST0001761,2025-11-21,721.0,10875.51,0.4914,3,1,0,0
CRHIST0005349,CUST0001761,2025-11-23,730.0,21955.51,0.7244,6,3,0,0
CRHIST0005350,CUST0001762,2025-12-28,676.0,3512.57,0.5887,3,2,0,0
CRHIST0005351,CUST0001763,2026-02-06,721.0,9519.54,0.734,3,1,0,0
CRHIST0005352,CUST0001763,2026-03-07,707.0,3266.34,0.1904,3,2,0,0
CRHIST0005353,CUST0001763,2026-05-12,731.0,3408.98,0.3326,0,2,0,0
CRHIST0005354,CUST0001763,2026-05-24,737.0,1804.53,0.2322,1,1,0,0
CRHIST0005355,CUST0001763,2026-06-20,745.0,7387.98,0.4276,2,0,0,0
CRHIST0005356,CUST0001764,2022-10-01,743.0,10906.19,0.5695,0,0,0,0
CRHIST0005357,CUST0001765,2023-10-31,678.0,4948.81,0.3512,3,0,0,0
CRHIST0005358,CUST0001766,2021-12-10,699.0,9391.18,0.371,3,4,0,0
CRHIST0005359,CUST0001767,2025-07-28,591.0,843.1,0.1419,1,5,0,0
CRHIST0005360,CUST0001768,2022-07-18,698.0,,0.5449,3,1,0,0
CRHIST0005361,CUST0001768,2022-09-08,699.0,1188.4,0.235,2,3,0,0
CRHIST0005362,CUST0001768,2023-02-03,709.0,3395.95,0.3204,3,2,0,0
CRHIST0005363,CUST0001768,2023-06-01,695.0,558.24,0.0994,3,1,0,0
CRHIST0005364,CUST0001769,2021-07-07,631.0,7921.28,0.3589,4,2,0,0
CRHIST0005365,CUST0001769,2022-03-07,655.0,2046.71,0.0675,7,0,0,0
CRHIST0005366,CUST0001769,2022-04-12,643.0,16257.62,0.5989,1,2,0,0
CRHIST0005367,CUST0001769,2023-02-13,617.0,15847.16,0.5625,2,2,0,0
CRHIST0005368,CUST0001770,2024-04-21,759.0,5778.8,0.1954,4,1,0,0
CRHIST0005369,CUST0001770,2024-05-02,747.0,4793.66,0.174,10,1,0,0
CRHIST0005370,CUST0001770,2024-07-14,762.0,11172.8,0.523,3,0,0,0
CRHIST0005371,CUST0001771,2019-09-11,759.0,4433.78,0.2068,5,0,0,0
CRHIST0005372,CUST0001772,2021-12-31,671.0,2412.71,0.184,3,4,0,0
CRHIST0005373,CUST0001773,2021-12-09,621.0,1668.32,0.4431,6,1,0,0
CRHIST0005374,CUST0001773,2022-01-04,643.0,2035.52,0.5315,3,0,0,0
CRHIST0005375,CUST0001773,2022-03-21,635.0,948.8,0.3738,9,0,0,0
CRHIST0005376,CUST0001773,2023-06-09,643.0,977.82,0.1442,4,2,0,0
CRHIST0005377,CUST0001773,2023-06-30,665.0,1825.48,0.3991,2,1,0,0
CRHIST0005378,CUST0001773,2023-11-12,656.0,820.05,0.1648,2,2,0,0
CRHIST0005379,CUST0001773,2024-04-16,663.0,1187.2,0.3579,2,5,0,0
CRHIST0005380,CUST0001774,2022-12-11,734.0,0.0,0.0,5,2,0,0
CRHIST0005381,CUST0001775,2022-10-13,726.0,0.0,0.0,3,1,0,0
CRHIST0005382,CUST0001776,2021-05-18,683.0,3899.95,0.2643,6,0,0,0
CRHIST0005383,CUST0001777,2025-11-15,,7580.51,0.3793,6,2,0,0
CRHIST0005384,CUST0001777,2026-01-10,676.0,413.61,0.0321,2,3,0,0
CRHIST0005385,CUST0001777,2026-02-09,672.0,6218.12,0.4719,1,2,0,0
CRHIST0005386,CUST0001777,2026-03-22,689.0,915.22,0.0841,4,4,0,0
CRHIST0005387,CUST0001778,2023-06-11,686.0,4042.65,0.5628,3,2,0,0
CRHIST0005388,CUST0001779,2022-04-25,707.0,7735.66,0.4211,4,2,0,0
CRHIST0005389,CUST0001779,2022-08-04,728.0,18723.41,0.6406,1,2,0,0
CRHIST0005390,CUST0001779,2022-10-13,729.0,807.05,0.0399,3,2,0,0
CRHIST0005391,CUST0001780,2020-08-03,762.0,0.0,0.0,3,1,0,0
CRHIST0005392,CUST0001780,2020-10-28,753.0,3688.43,0.1665,4,2,0,0
CRHIST0005393,CUST0001780,2021-03-08,739.0,5754.21,0.2614,1,1,0,1
CRHIST0005394,CUST0001781,2026-08-14,692.0,2094.47,0.2881,4,1,0,1
CRHIST0005395,CUST0001781,2026-08-15,679.0,4340.43,0.4154,5,0,0,1
CRHIST0005396,CUST0001781,2026-08-16,703.0,8249.35,0.4112,2,4,0,1
CRHIST0005397,CUST0001782,2025-07-18,624.0,10161.94,0.6607,3,2,0,0
CRHIST0005398,CUST0001782,2025-09-14,640.0,1485.85,0.1891,3,0,0,0
CRHIST0005399,CUST0001782,2025-12-11,643.0,1416.96,0.1579,8,1,0,0
CRHIST0005400,CUST0001782,2025-12-13,638.0,3291.7,0.1846,6,2,0,0
CRHIST0005401,CUST0001783,2022-09-26,721.0,3202.52,0.186,4,1,0,0
CRHIST0005402,CUST0001783,2023-03-08,716.0,10626.19,0.3528,8,2,0,0
CRHIST0005403,CUST0001783,2023-04-04,698.0,3070.33,0.0987,2,1,0,0
CRHIST0005404,CUST0001783,2023-05-08,685.0,1186.81,0.0654,3,3,0,0
CRHIST0005405,CUST0001784,2022-03-08,686.0,8218.35,0.4122,5,4,0,2
CRHIST0005406,CUST0001784,2022-05-02,708.0,1422.56,0.1418,4,4,0,2
CRHIST0005407,CUST0001784,2022-08-09,678.0,10645.64,0.39,2,5,0,2
CRHIST0005408,CUST0001785,2022-09-06,678.0,1822.56,0.146,4,6,0,0
CRHIST0005409,CUST0001786,2026-05-16,488.0,216.04,0.448,5,2,1,0
CRHIST0005410,CUST0001786,2026-05-16,488.0,344.39,0.6327,7,3,1,0
CRHIST0005411,CUST0001786,2026-06-08,508.0,126.76,0.1534,3,3,1,0
CRHIST0005412,CUST0001786,2026-06-21,486.0,262.17,0.4653,7,1,1,0
CRHIST0005413,CUST0001786,2026-07-14,486.0,419.57,0.7146,7,0,1,1
CRHIST0005414,CUST0001786,2026-07-25,473.0,,0.2962,1,1,1,2
CRHIST0005415,CUST0001786,2026-08-05,478.0,433.14,0.473,6,3,1,3
CRHIST0005416,CUST0001787,2020-09-24,704.0,14740.71,0.5864,4,2,0,1
CRHIST0005417,CUST0001787,2022-03-30,701.0,6318.43,0.4484,7,1,0,1
CRHIST0005418,CUST0001788,2024-04-13,775.0,1786.04,0.0745,5,3,0,0
CRHIST0005419,CUST9599372,2026-01-18,655.0,11585.28,0.3907,4,0,0,0
CRHIST0005420,CUST0001789,2026-03-15,664.0,8629.5,0.2694,2,0,0,0
CRHIST0005421,CUST0001789,2026-04-10,646.0,4942.29,0.2305,3,0,0,0
CRHIST0005422,CUST0001790,2024-12-28,662.0,5057.05,0.5765,4,1,0,0
CRHIST0005423,CUST0001790,2025-01-29,674.0,1876.08,0.0984,3,0,0,0
CRHIST0005424,CUST0001790,2025-05-13,660.0,13268.29,0.627,4,0,0,0
CRHIST0005425,CUST0001791,2025-10-04,881.0,1664.53,0.1393,4,0,0,0
CRHIST0005426,CUST0001791,2025-10-30,628.0,4976.36,0.3668,3,1,0,0
CRHIST0005427,CUST0001791,2025-11-18,597.0,4968.21,0.3845,5,3,0,0
CRHIST0005428,CUST0001791,2025-12-30,588.0,4209.93,0.4431,1,1,0,0
CRHIST0005429,CUST0001791,2026-01-18,584.0,1477.71,0.3026,5,2,0,0
CRHIST0005430,CUST0001792,2026-04-03,634.0,5376.09,0.5343,6,2,0,0
CRHIST0005431,CUST0001792,2026-04-05,641.0,9450.18,0.4928,3,1,0,0
CRHIST0005432,CUST0001792,2026-04-26,637.0,4000.47,0.1853,1,2,0,0
CRHIST0005433,CUST0001792,2026-04-28,639.0,9327.61,0.4875,3,2,0,0
CRHIST0005434,CUST0001793,2019-06-20,736.0,4904.81,0.1217,8,3,0,2
CRHIST0005435,CUST0001793,2019-07-03,751.0,1825.79,0.0538,7,2,0,2
CRHIST0005436,CUST0001793,2020-04-08,744.0,11408.82,0.3698,5,4,0,2
CRHIST0005437,CUST0001793,2021-01-27,731.0,12627.3,0.7703,2,1,0,2
CRHIST0005438,CUST0001793,2021-03-25,736.0,8308.57,0.3752,4,2,0,2
CRHIST0005439,CUST0001793,2022-05-10,723.0,9652.28,0.3328,3,4,0,2
CRHIST0005440,CUST0001794,2021-04-17,735.0,7394.06,0.5102,3,5,0,0
CRHIST0005441,CUST0001794,2021-10-18,,,0.2066,4,2,0,0
CRHIST0005442,CUST0001794,2021-12-22,732.0,0.0,0.0,2,4,0,0
CRHIST0005443,CUST0001794,2023-06-09,744.0,3382.71,0.3529,3,2,0,0
CRHIST0005444,CUST0001794,2024-08-20,746.0,4076.18,0.4189,2,0,0,0
CRHIST0005445,CUST0001795,2020-06-19,634.0,12884.33,0.4288,8,1,1,0
CRHIST0005446,CUST0001795,2021-12-09,648.0,4633.68,0.279,5,2,1,0
CRHIST0005447,CUST0001796,2023-05-31,582.0,847.22,0.3379,0,2,0,0
CRHIST0005448,CUST0001797,2022-04-10,739.0,17373.53,0.2807,4,1,0,0
CRHIST0005449,CUST0001797,2023-04-27,737.0,27741.18,0.6175,5,2,0,0
CRHIST0005450,CUST0001797,2023-05-02,744.0,9513.7,0.1947,4,0,0,0
CRHIST0005451,CUST0001797,2024-12-23,737.0,11881.08,0.1947,1,2,0,0
CRHIST0005452,CUST0001797,2025-03-19,738.0,3593.76,0.0889,1,2,0,0
CRHIST0005453,CUST0001798,2020-04-20,687.0,7097.9,0.7393,2,0,0,0
CRHIST0005454,CUST0001799,2023-08-28,516.0,657.87,0.5614,10,3,0,0
CRHIST0005455,CUST0001799,2024-10-21,513.0,450.08,0.5557,8,0,0,0
CRHIST0005456,CUST0001799,2024-11-14,528.0,1171.6,0.608,1,2,0,0
CRHIST0005457,CUST0001800,2020-02-01,700.0,4578.48,0.3292,3,2,0,0
CRHIST0005458,CUST0001800,2022-10-14,685.0,5116.37,0.2728,5,0,0,0
CRHIST0005459,CUST0001800,2023-11-07,667.0,9316.98,0.3043,1,1,0,0
CRHIST0005460,CUST0001800,2023-11-08,680.0,10966.5,0.3742,3,1,0,0
CRHIST0005461,CUST0001801,2022-07-04,687.0,345.71,0.051,3,3,0,0
CRHIST0005462,CUST0001801,2023-08-15,696.0,3878.87,0.5814,5,2,0,0
CRHIST0005463,CUST0001801,2023-12-23,692.0,3703.92,0.3732,4,2,0,0
CRHIST0005464,CUST0001802,2021-10-20,682.0,3972.15,0.3456,5,4,0,0
CRHIST0005465,CUST0001802,2022-05-13,685.0,3778.85,0.339,1,1,0,0
CRHIST0005466,CUST0001802,2023-07-22,700.0,5538.73,0.4786,2,2,0,0
CRHIST0005467,CUST0001802,2023-09-05,705.0,7725.84,0.4664,2,4,0,0
CRHIST0005468,CUST0001802,2024-07-28,712.0,4574.97,0.2724,5,5,0,0
CRHIST0005469,CUST0001802,2024-11-19,710.0,1981.85,0.2466,5,3,0,0
CRHIST0005470,CUST0001802,2025-05-02,703.0,6888.17,0.347,1,0,0,0
CRHIST0005471,CUST0001802,2025-11-04,710.0,906.92,0.0441,3,1,0,0
CRHIST0005472,CUST0001802,2026-03-18,707.0,2393.88,0.2066,6,1,0,0
CRHIST0005473,CUST0001803,2025-11-17,738.0,1698.63,0.081,0,1,0,0
CRHIST0005474,CUST0001803,2025-12-13,737.0,8903.54,0.3764,2,0,0,0
CRHIST0005475,CUST0001803,2026-01-08,743.0,2557.88,0.0716,3,2,0,0
CRHIST0005476,CUST0001803,2026-01-10,753.0,9469.77,0.3657,1,5,0,0
CRHIST0005477,CUST0001804,2024-04-12,533.0,1151.16,0.2677,2,3,0,0
CRHIST0005478,CUST0001804,2024-07-02,536.0,2331.23,0.6793,4,4,0,0
CRHIST0005479,CUST0001805,2023-11-15,744.0,7456.93,0.2498,2,2,0,0
CRHIST0005480,CUST0001805,2024-07-05,,,0.2959,1,2,0,0
CRHIST0005481,CUST0001806,2025-06-02,699.0,6449.14,0.6721,2,5,0,0
CRHIST0005482,CUST0001807,2020-12-23,713.0,7439.33,0.4464,4,3,0,0
CRHIST0005483,CUST0001807,2021-02-04,725.0,2582.92,0.0674,2,1,0,0
CRHIST0005484,CUST0001807,2021-03-21,718.0,7978.52,0.2235,2,4,0,0
CRHIST0005485,CUST0001807,2021-04-24,714.0,32.35,0.0011,3,1,0,0
CRHIST0005486,CUST0001808,2021-04-28,682.0,11819.06,0.2925,3,1,1,0
CRHIST0005487,CUST0001809,2024-11-09,614.0,5923.17,0.6049,2,6,0,0
